sample,time,window,precision,modulation,band,power,payload,tx2rxdone
8464,2018-06-02 05:08:53.636769,10.0,2.00000040000008e-06,0,19,0,83,3.545114709022942
8465,2018-06-02 05:08:54.864466,0.1,1.0000100001000012e-06,7,8,2,46,0.03268132681326814
8466,2018-06-02 05:08:56.096091,0.2,2.0000200002000023e-06,6,46,12,41,0.05236052360523606
8467,2018-06-02 05:08:57.202802,0.2,2.0000200002000023e-06,5,16,13,46,0.09541695416954171
8468,2018-06-02 05:08:58.199452,0.01,1.0001000100010001e-06,9,50,6,81,0.004027402740274027
8469,2018-06-02 05:09:05.424406,4.0,4.000004000004e-06,1,45,8,64,1.6077896077896077
8470,2018-06-02 05:09:06.413284,0.01,1.0001000100010001e-06,8,7,21,51,0.0044044404440444045
8471,2018-06-02 05:09:09.544342,1.0,1.000001000001e-06,4,17,18,126,0.37500437500437495
8472,2018-06-02 05:09:12.578484,1.0,1.000001000001e-06,5,36,17,124,0.2080982080982081
8473,2018-06-02 05:09:16.932329,2.0,2.000002000002e-06,2,32,13,69,0.7627547627547627
8474,2018-06-02 05:09:17.912046,0.04,4.0004000400040005e-06,7,49,20,20,0.018661866186618664
8475,2018-06-02 05:09:18.834887,0.004,4.004004004004004e-06,9,2,13,21,0.0016296296296296295
8476,2018-06-02 05:09:39.531502,10.0,2.00000040000008e-06,0,0,-1,42,2.2343644468728896
8477,2018-06-02 05:09:40.959060,0.4,4.000040000400005e-06,6,2,1,108,0.10872108721087212
8478,2018-06-02 05:09:43.870718,1.0,1.000001000001e-06,2,50,15,26,0.4349554349554349
8479,2018-06-02 05:10:04.586545,10.0,2.00000040000008e-06,0,6,19,85,3.545198709039742
8480,2018-06-02 05:10:11.908281,4.0,4.000004000004e-06,2,35,11,126,1.254149254149254
8481,2018-06-02 05:10:16.283877,2.0,2.000002000002e-06,2,44,12,91,0.9674349674349674
8482,2018-06-02 05:10:20.537704,2.0,2.000002000002e-06,1,45,15,29,0.9524769524769524
8483,2018-06-02 05:10:27.697608,4.0,4.000004000004e-06,1,15,0,43,1.1982571982571981
8484,2018-06-02 05:10:29.137341,0.2,2.0000200002000023e-06,6,20,14,67,0.07292272922729229
8485,2018-06-02 05:10:30.441278,0.2,2.0000200002000023e-06,6,34,14,51,0.06008060080600807
8486,2018-06-02 05:10:31.411934,0.004,4.004004004004004e-06,9,27,-2,20,0.0015895895895895896
8487,2018-06-02 05:10:34.227657,1.0,1.000001000001e-06,3,25,14,27,0.2378182378182378
8488,2018-06-02 05:10:35.227909,0.01,1.0001000100010001e-06,9,48,22,72,0.0036693669366936695
8489,2018-06-02 05:10:38.070816,1.0,1.000001000001e-06,3,47,21,40,0.2992402992402992
8490,2018-06-02 05:11:12.805294,20.0,4.00000080000016e-06,0,39,18,127,5.019625003925001
8491,2018-06-02 05:11:15.828931,1.0,1.000001000001e-06,4,30,11,121,0.3647253647253647
8492,2018-06-02 05:11:16.840357,0.02,2.0002000200020003e-06,8,45,2,97,0.007346734673467347
8493,2018-06-02 05:11:17.807277,0.02,2.0002000200020003e-06,8,40,-1,120,0.00881888188818882
8494,2018-06-02 05:11:38.247453,10.0,2.00000040000008e-06,1,7,8,105,2.345080469016094
8495,2018-06-02 05:11:39.214438,0.002,2.002002002002002e-06,9,27,-3,8,
8496,2018-06-02 05:11:40.147384,0.01,1.0001000100010001e-06,8,17,-2,20,0.0024212421242124213
8497,2018-06-02 05:11:41.195483,0.1,1.0000100001000012e-06,5,42,-3,14,0.04931849318493186
8498,2018-06-02 05:11:42.403902,0.4,4.000040000400005e-06,4,48,15,43,0.1700937009370094
8499,2018-06-02 05:12:03.307342,10.0,2.00000040000008e-06,0,14,2,70,3.053674610734922
8500,2018-06-02 05:12:37.893256,20.0,4.00000080000016e-06,0,31,11,127,5.019625003925001
8501,2018-06-02 05:12:45.061078,4.0,4.000004000004e-06,2,38,2,119,1.1723491723491721
8502,2018-06-02 05:12:47.965534,1.0,1.000001000001e-06,4,38,13,57,0.20089120089120088
8503,2018-06-02 05:12:50.930294,1.0,1.000001000001e-06,5,42,21,122,0.208013208013208
8504,2018-06-02 05:12:52.080377,0.2,2.0000200002000023e-06,5,51,7,46,0.09541895418954191
8505,2018-06-02 05:12:56.467374,2.0,2.000002000002e-06,2,8,10,83,0.8855948855948855
8506,2018-06-02 05:13:03.602643,4.0,4.000004000004e-06,2,33,18,100,1.0493130493130491
8507,2018-06-02 05:13:24.190813,10.0,2.00000040000008e-06,0,2,17,107,4.364272872854575
8508,2018-06-02 05:13:31.492911,4.0,4.000004000004e-06,1,9,5,54,1.362173362173362
8509,2018-06-02 05:13:32.750219,0.2,2.0000200002000023e-06,7,20,22,104,0.06213862138621387
8510,2018-06-02 05:13:33.749470,0.01,1.0001000100010001e-06,9,35,-2,83,0.0041084108410841085
8511,2018-06-02 05:13:34.837392,0.1,1.0000100001000012e-06,6,24,19,13,0.02683926839268393
8512,2018-06-02 05:13:36.173988,0.4,4.000040000400005e-06,5,40,7,94,0.16705767057670579
8513,2018-06-02 05:13:56.848253,10.0,2.00000040000008e-06,0,17,12,57,2.7258805451761092
8514,2018-06-02 05:13:58.205254,0.4,4.000040000400005e-06,4,8,1,43,0.1700937009370094
8515,2018-06-02 05:14:02.540992,2.0,2.000002000002e-06,0,21,-3,0,
8516,2018-06-02 05:14:03.555829,0.02,2.0002000200020003e-06,8,15,2,116,0.008562856285628563
8517,2018-06-02 05:14:04.524637,0.02,2.0002000200020003e-06,8,50,12,122,0.008946894689468948
8518,2018-06-02 05:14:05.626082,0.1,1.0000100001000012e-06,7,2,21,67,0.04295842958429585
8519,2018-06-02 05:14:06.840401,0.4,4.000040000400005e-06,5,26,17,94,0.1670536705367054
8520,2018-06-02 05:14:07.837074,0.01,1.0001000100010001e-06,9,22,10,74,0.0037483748374837486
8521,2018-06-02 05:14:09.192524,0.4,4.000040000400005e-06,5,51,-3,78,0.14151741517415176
8522,2018-06-02 05:14:10.266769,0.1,1.0000100001000012e-06,7,42,3,60,0.03914339143391435
8523,2018-06-02 05:14:31.051296,10.0,2.00000040000008e-06,1,24,15,97,2.1812824362564873
8524,2018-06-02 05:14:32.118049,0.02,2.0002000200020003e-06,9,22,10,123,0.0057085708570857084
8525,2018-06-02 05:14:35.058003,1.0,1.000001000001e-06,1,27,15,4,0.461039461039461
8526,2018-06-02 05:14:36.279370,0.2,2.0000200002000023e-06,5,21,2,27,0.06975869758697588
8527,2018-06-02 05:14:37.371504,0.1,1.0000100001000012e-06,6,32,2,30,0.04215942159421595
8528,2018-06-02 05:14:58.220139,10.0,2.00000040000008e-06,0,43,18,57,2.725882545176509
8529,2018-06-02 05:14:59.217475,0.01,1.0001000100010001e-06,9,48,16,60,0.0031883188318831885
8530,2018-06-02 05:15:03.846758,2.0,2.000002000002e-06,0,51,12,4,0.9237349237349236
8531,2018-06-02 05:15:05.055365,0.2,2.0000200002000023e-06,7,3,11,102,0.06088060880608807
8532,2018-06-02 05:15:25.871055,10.0,2.00000040000008e-06,1,30,14,125,2.672838534567707
8533,2018-06-02 05:15:30.274602,2.0,2.000002000002e-06,3,47,-2,116,0.627076627076627
8534,2018-06-02 05:15:31.523696,0.1,1.0000100001000012e-06,7,25,11,42,0.030159301593015934
8535,2018-06-02 05:15:32.774877,0.4,4.000040000400005e-06,5,24,6,71,0.13127731277312776
8536,2018-06-02 05:15:37.336800,2.0,2.000002000002e-06,3,1,13,90,0.5245385245385245
8537,2018-06-02 05:15:38.298495,0.004,4.004004004004004e-06,8,22,2,7,0.0015895895895895896
8538,2018-06-02 05:15:42.986581,2.0,2.000002000002e-06,2,12,18,59,0.6808346808346808
8539,2018-06-02 05:15:43.953095,0.004,4.004004004004004e-06,9,19,3,17,0.0014694694694694693
8540,2018-06-02 05:15:44.944434,0.02,2.0002000200020003e-06,8,3,11,114,0.008434843484348436
8541,2018-06-02 05:15:52.241535,4.0,4.000004000004e-06,2,10,18,119,1.1723491723491721
8542,2018-06-02 05:15:55.308307,1.0,1.000001000001e-06,4,31,6,112,0.34420534420534415
8543,2018-06-02 05:15:56.746087,0.4,4.000040000400005e-06,6,8,-2,95,0.09844098440984411
8544,2018-06-02 05:16:17.453409,10.0,2.00000040000008e-06,1,49,3,112,2.427104485420897
8545,2018-06-02 05:16:18.416815,0.002,2.002002002002002e-06,9,40,8,2,
8546,2018-06-02 05:16:21.428647,1.0,1.000001000001e-06,4,2,14,127,0.3851283851283851
8547,2018-06-02 05:16:24.238065,1.0,1.000001000001e-06,4,33,0,77,0.25208525208525207
8548,2018-06-02 05:16:28.680544,2.0,2.000002000002e-06,3,27,4,89,0.5042005042005041
8549,2018-06-02 05:16:31.774565,1.0,1.000001000001e-06,3,45,14,78,0.4631574631574631
8550,2018-06-02 05:16:32.757104,0.04,4.0004000400040005e-06,7,34,22,10,0.013541354135413542
8551,2018-06-02 05:16:33.684937,0.01,1.0001000100010001e-06,8,4,11,30,0.0030593059305930592
8552,2018-06-02 05:16:36.689155,1.0,1.000001000001e-06,4,19,7,77,0.2520882520882521
8553,2018-06-02 05:16:37.988674,0.4,4.000040000400005e-06,6,18,11,100,0.10107701077010772
8554,2018-06-02 05:16:39.120826,0.1,1.0000100001000012e-06,6,7,15,19,0.03195931959319594
8555,2018-06-02 05:16:40.052142,0.01,1.0001000100010001e-06,8,41,-2,21,0.0024832483248324834
8556,2018-06-02 05:16:47.268680,4.0,4.000004000004e-06,0,31,10,22,1.5790135790135789
8557,2018-06-02 05:16:48.284877,0.02,2.0002000200020003e-06,8,16,9,101,0.007606760676067607
8558,2018-06-02 05:16:52.618473,2.0,2.000002000002e-06,3,23,18,118,0.6474546474546474
8559,2018-06-02 05:16:53.633190,0.01,1.0001000100010001e-06,9,46,9,34,0.0021492149214921495
8560,2018-06-02 05:16:54.992213,0.4,4.000040000400005e-06,5,37,4,102,0.1773337733377334
8561,2018-06-02 05:16:57.900359,1.0,1.000001000001e-06,3,48,-1,50,0.3402393402393402
8562,2018-06-02 05:17:00.851528,1.0,1.000001000001e-06,5,18,4,126,0.21315521315521313
8563,2018-06-02 05:17:02.147841,0.2,2.0000200002000023e-06,4,14,7,5,0.06776867768677688
8564,2018-06-02 05:17:03.395999,0.2,2.0000200002000023e-06,7,16,14,92,0.05576255762557626
8565,2018-06-02 05:17:04.335815,0.04,4.0004000400040005e-06,7,3,9,16,0.017321732173217322
8566,2018-06-02 05:17:05.508588,0.2,2.0000200002000023e-06,7,25,9,87,0.053202532025320264
8567,2018-06-02 05:17:12.813398,4.0,4.000004000004e-06,2,50,-2,100,1.0493130493130491
8568,2018-06-02 05:17:17.197971,2.0,2.000002000002e-06,3,16,8,127,0.6884166884166883
8569,2018-06-02 05:17:18.227860,0.02,2.0002000200020003e-06,9,16,18,128,0.005908590859085909
8570,2018-06-02 05:17:21.175109,1.0,1.000001000001e-06,4,3,6,92,0.293006293006293
8571,2018-06-02 05:17:41.575283,10.0,2.00000040000008e-06,1,20,8,124,2.672802534560507
8572,2018-06-02 05:17:42.643897,0.02,2.0002000200020003e-06,8,5,6,125,0.00914091409140914
8573,2018-06-02 05:17:43.611023,0.01,1.0001000100010001e-06,9,18,7,68,0.0035083508350835083
8574,2018-06-02 05:17:44.649843,0.02,2.0002000200020003e-06,8,28,-2,120,0.00882088208820882
8575,2018-06-02 05:17:45.606971,0.02,2.0002000200020003e-06,9,0,10,103,0.004910491049104911
8576,2018-06-02 05:17:52.915641,4.0,4.000004000004e-06,2,25,3,113,1.1313531313531313
8577,2018-06-02 05:17:57.294429,2.0,2.000002000002e-06,0,47,2,2,0.9236609236609236
8578,2018-06-02 05:18:00.251354,1.0,1.000001000001e-06,4,27,9,102,0.31356731356731354
8579,2018-06-02 05:18:01.213420,0.004,4.004004004004004e-06,8,44,7,13,0.001973973973973974
8580,2018-06-02 05:18:02.144120,0.002,2.002002002002002e-06,8,44,16,0,
8581,2018-06-02 05:18:22.994301,10.0,2.00000040000008e-06,0,26,-1,85,3.545194709038942
8582,2018-06-02 05:18:30.221291,4.0,4.000004000004e-06,0,17,22,35,1.9068099068099067
8583,2018-06-02 05:18:31.495842,0.2,2.0000200002000023e-06,6,5,5,53,0.06260062600626007
8584,2018-06-02 05:18:35.859596,2.0,2.000002000002e-06,0,34,-3,8,
8585,2018-06-02 05:18:42.960021,4.0,4.000004000004e-06,0,2,21,33,1.9067299067299066
8586,2018-06-02 05:18:43.941884,0.01,1.0001000100010001e-06,8,38,1,36,0.0034463446344634462
8587,2018-06-02 05:18:46.935399,1.0,1.000001000001e-06,3,44,19,62,0.3813173813173813
8588,2018-06-02 05:18:48.417325,0.4,4.000040000400005e-06,6,22,14,124,0.12156121561215615
8589,2018-06-02 05:18:51.399929,1.0,1.000001000001e-06,3,44,0,30,0.23794023794023791
8590,2018-06-02 05:18:54.454880,1.0,1.000001000001e-06,2,0,22,17,0.35307635307635304
8591,2018-06-02 05:18:58.716298,2.0,2.000002000002e-06,3,15,12,86,0.5040785040785041
8592,2018-06-02 05:19:00.032667,0.1,1.0000100001000012e-06,7,22,12,69,0.044220442204422054
8593,2018-06-02 05:19:07.194767,4.0,4.000004000004e-06,1,16,10,67,1.6079096079096078
8594,2018-06-02 05:19:08.189798,0.01,1.0001000100010001e-06,8,17,7,54,0.004596459645964597
8595,2018-06-02 05:19:28.780971,10.0,2.00000040000008e-06,0,43,15,81,3.545034709006942
8596,2018-06-02 05:19:29.963502,0.1,1.0000100001000012e-06,7,3,-1,33,0.02508225082250823
8597,2018-06-02 05:19:31.051231,0.1,1.0000100001000012e-06,7,20,14,36,0.027559275592755932
8598,2018-06-02 05:19:51.614902,10.0,2.00000040000008e-06,0,31,18,97,4.036598807319762
8599,2018-06-02 05:19:58.843306,4.0,4.000004000004e-06,0,5,12,39,
8600,2018-06-02 05:20:06.111382,4.0,4.000004000004e-06,0,5,1,13,1.2513732513732512
8601,2018-06-02 05:20:09.095088,1.0,1.000001000001e-06,4,44,8,113,0.3442453442453442
8602,2018-06-02 05:20:10.077738,0.01,1.0001000100010001e-06,8,41,4,40,0.0037013701370137014
8603,2018-06-02 05:20:17.211486,4.0,4.000004000004e-06,1,44,21,71,1.6898096898096897
8604,2018-06-02 05:20:18.225822,0.02,2.0002000200020003e-06,8,15,7,103,0.007732773277327733
8605,2018-06-02 05:20:38.868423,10.0,2.00000040000008e-06,1,38,2,100,2.263142452628491
8606,2018-06-02 05:20:39.848582,0.01,1.0001000100010001e-06,9,3,7,39,0.002348234823482348
8607,2018-06-02 05:21:00.565603,10.0,2.00000040000008e-06,1,40,20,113,2.5088805017761007
8608,2018-06-02 05:21:03.550825,1.0,1.000001000001e-06,4,32,19,97,0.30328730328730324
8609,2018-06-02 05:21:04.893986,0.4,4.000040000400005e-06,4,34,10,33,0.13944939449394497
8610,2018-06-02 05:21:07.850792,1.0,1.000001000001e-06,4,4,17,66,0.22140722140722138
8611,2018-06-02 05:21:08.854227,0.01,1.0001000100010001e-06,9,13,2,82,0.0040684068406840685
8612,2018-06-02 05:21:11.830292,1.0,1.000001000001e-06,2,16,6,20,0.39395739395739393
8613,2018-06-02 05:21:13.161185,0.4,4.000040000400005e-06,5,4,8,49,0.10051300513005132
8614,2018-06-02 05:21:14.310438,0.2,2.0000200002000023e-06,5,0,14,38,0.08513685136851369
8615,2018-06-02 05:21:18.715237,2.0,2.000002000002e-06,1,35,20,13,0.6248806248806248
8616,2018-06-02 05:21:20.068021,0.2,2.0000200002000023e-06,6,28,7,50,0.060044600446004466
8617,2018-06-02 05:21:24.430596,2.0,2.000002000002e-06,3,5,6,87,0.5041185041185041
8618,2018-06-02 05:21:25.422201,0.01,1.0001000100010001e-06,8,46,15,55,0.0046604660466046605
8619,2018-06-02 05:21:32.539751,4.0,4.000004000004e-06,1,1,21,76,1.7717497717497717
8620,2018-06-02 05:21:34.067606,0.4,4.000040000400005e-06,5,11,16,97,0.1721577215772158
8621,2018-06-02 05:21:35.104895,0.02,2.0002000200020003e-06,8,45,4,126,0.009204920492049205
8622,2018-06-02 05:21:36.176566,0.1,1.0000100001000012e-06,7,4,-1,44,0.03141831418314184
8623,2018-06-02 05:21:37.161625,0.02,2.0002000200020003e-06,9,43,15,124,0.005748574857485748
8624,2018-06-02 05:21:44.193947,4.0,4.000004000004e-06,1,5,10,54,1.362177362177362
8625,2018-06-02 05:21:47.172081,1.0,1.000001000001e-06,4,33,19,126,0.37500737500737497
8626,2018-06-02 05:22:07.824696,10.0,2.00000040000008e-06,0,20,0,44,2.2344444468888893
8627,2018-06-02 05:22:28.185477,10.0,2.00000040000008e-06,0,41,2,56,2.725842545168509
8628,2018-06-02 05:22:31.258509,1.0,1.000001000001e-06,4,47,6,119,0.3646453646453646
8629,2018-06-02 05:22:32.269879,0.02,2.0002000200020003e-06,8,50,1,91,0.006962696269626963
8630,2018-06-02 05:22:33.244030,0.01,1.0001000100010001e-06,9,1,16,78,0.003907390739073907
8631,2018-06-02 05:22:53.905524,10.0,2.00000040000008e-06,0,9,22,90,3.7090367418073487
8632,2018-06-02 05:22:56.792574,1.0,1.000001000001e-06,2,48,11,9,0.27124127124127123
8633,2018-06-02 05:23:31.453264,20.0,4.00000080000016e-06,0,38,-1,123,4.855816971163395
8634,2018-06-02 05:23:32.478510,0.02,2.0002000200020003e-06,8,33,1,114,0.008434843484348436
8635,2018-06-02 05:23:33.762350,0.4,4.000040000400005e-06,5,9,22,93,0.1670136701367014
8636,2018-06-02 05:23:34.837263,0.1,1.0000100001000012e-06,7,26,16,49,0.03397933979339794
8637,2018-06-02 05:23:37.770770,1.0,1.000001000001e-06,4,16,20,128,0.3851653851653851
8638,2018-06-02 05:23:38.974234,0.1,1.0000100001000012e-06,6,7,18,28,0.039639396393963945
8639,2018-06-02 05:23:43.349770,2.0,2.000002000002e-06,3,9,9,89,0.5041965041965042
8640,2018-06-02 05:24:04.070690,10.0,2.00000040000008e-06,1,30,15,128,2.7547025509405105
8641,2018-06-02 05:24:05.049109,0.01,1.0001000100010001e-06,8,18,17,34,0.0033163316331633165
8642,2018-06-02 05:24:06.164028,0.1,1.0000100001000012e-06,7,13,7,73,0.045563455634556355
8643,2018-06-02 05:24:07.456264,0.4,4.000040000400005e-06,4,42,2,40,0.15988959889598897
8644,2018-06-02 05:24:08.482623,0.01,1.0001000100010001e-06,9,20,14,41,0.0024282428242824285
8645,2018-06-02 05:24:15.833836,4.0,4.000004000004e-06,1,37,9,84,1.9355499355499353
8646,2018-06-02 05:24:20.169298,2.0,2.000002000002e-06,3,43,3,100,0.5655385655385655
8647,2018-06-02 05:24:21.155667,0.01,1.0001000100010001e-06,9,36,21,53,0.0029082908290829082
8648,2018-06-02 05:24:22.328364,0.2,2.0000200002000023e-06,4,30,7,7,0.07792677926779269
8649,2018-06-02 05:24:26.588435,2.0,2.000002000002e-06,1,0,16,15,0.7066987066987066
8650,2018-06-02 05:24:27.904076,0.2,2.0000200002000023e-06,6,1,4,55,0.06267862678626787
8651,2018-06-02 05:24:48.350798,10.0,2.00000040000008e-06,0,28,5,62,2.8897205779441157
8652,2018-06-02 05:24:49.524600,0.1,1.0000100001000012e-06,6,25,17,17,0.031881318813188134
8653,2018-06-02 05:24:52.407764,1.0,1.000001000001e-06,1,47,4,5,
8654,2018-06-02 05:25:13.179086,10.0,2.00000040000008e-06,0,33,1,58,2.7259225451845093
8655,2018-06-02 05:25:20.342815,4.0,4.000004000004e-06,1,48,8,67,1.6079136079136078
8656,2018-06-02 05:25:21.581342,0.2,2.0000200002000023e-06,7,24,19,79,0.04933849338493386
8657,2018-06-02 05:25:22.532073,0.002,2.002002002002002e-06,9,39,18,4,
8658,2018-06-02 05:25:23.474683,0.01,1.0001000100010001e-06,9,41,19,48,0.0027072707270727075
8659,2018-06-02 05:25:24.456913,0.02,2.0002000200020003e-06,9,42,3,110,0.005186518651865187
8660,2018-06-02 05:25:31.543495,4.0,4.000004000004e-06,1,38,14,78,1.8535658535658535
8661,2018-06-02 05:25:32.577975,0.01,1.0001000100010001e-06,9,9,6,71,0.0036283628362836283
8662,2018-06-02 05:25:33.905543,0.4,4.000040000400005e-06,4,20,5,25,0.11896918969189693
8663,2018-06-02 05:25:35.231492,0.4,4.000040000400005e-06,6,44,3,118,0.11643716437164374
8664,2018-06-02 05:25:36.307802,0.1,1.0000100001000012e-06,4,21,17,2,
8665,2018-06-02 05:25:37.271192,0.004,4.004004004004004e-06,8,44,4,10,0.0017817817817817817
8666,2018-06-02 05:25:38.584169,0.4,4.000040000400005e-06,3,23,1,4,0.13539735397353975
8667,2018-06-02 05:25:39.574853,0.01,1.0001000100010001e-06,9,42,12,54,0.0029492949294929495
8668,2018-06-02 05:25:40.686658,0.2,2.0000200002000023e-06,6,5,5,43,0.05244252442524426
8669,2018-06-02 05:25:44.952834,2.0,2.000002000002e-06,0,12,10,4,0.9237389237389236
8670,2018-06-02 05:25:46.298329,0.1,1.0000100001000012e-06,7,22,-1,62,0.040402404024040245
8671,2018-06-02 05:25:47.287278,0.02,2.0002000200020003e-06,9,21,7,103,0.004908490849084909
8672,2018-06-02 05:26:08.070400,10.0,2.00000040000008e-06,1,9,8,116,2.5090005018001005
8673,2018-06-02 05:26:15.321117,4.0,4.000004000004e-06,1,11,16,59,1.5258535258535257
8674,2018-06-02 05:26:16.325137,0.02,2.0002000200020003e-06,8,1,13,82,0.006388638863886389
8675,2018-06-02 05:26:17.659393,0.4,4.000040000400005e-06,6,49,-3,128,0.12659726597265974
8676,2018-06-02 05:26:22.109418,2.0,2.000002000002e-06,1,21,8,16,0.7067367067367066
8677,2018-06-02 05:26:23.107349,0.01,1.0001000100010001e-06,9,51,18,61,0.0032293229322932293
8678,2018-06-02 05:26:27.424248,2.0,2.000002000002e-06,2,37,17,72,0.8036348036348036
8679,2018-06-02 05:26:28.753232,0.2,2.0000200002000023e-06,7,18,10,96,0.058282582825828266
8680,2018-06-02 05:26:29.857122,0.1,1.0000100001000012e-06,7,26,0,51,0.03523935239352394
8681,2018-06-02 05:26:31.241575,0.4,4.000040000400005e-06,5,24,11,98,0.1721977219772198
8682,2018-06-02 05:26:32.248060,0.02,2.0002000200020003e-06,8,7,17,87,0.006708670867086709
8683,2018-06-02 05:26:35.148365,1.0,1.000001000001e-06,3,37,-3,47,0.31981831981831976
8684,2018-06-02 05:26:39.488112,2.0,2.000002000002e-06,1,32,9,12,0.6248386248386247
8685,2018-06-02 05:26:40.869543,0.4,4.000040000400005e-06,4,16,4,54,0.1906859068590686
8686,2018-06-02 05:26:45.166779,2.0,2.000002000002e-06,3,33,9,93,0.5246565246565246
8687,2018-06-02 05:26:46.155444,0.01,1.0001000100010001e-06,8,48,3,47,0.00414941494149415
8688,2018-06-02 05:26:47.458753,0.4,4.000040000400005e-06,5,36,-1,72,0.13630136301363016
8689,2018-06-02 05:26:51.805080,2.0,2.000002000002e-06,2,16,12,50,0.6397146397146396
8690,2018-06-02 05:26:53.137514,0.4,4.000040000400005e-06,5,2,9,57,0.11079310793107933
8691,2018-06-02 05:26:56.116168,1.0,1.000001000001e-06,3,27,5,71,0.4222774222774222
8692,2018-06-02 05:27:03.412198,4.0,4.000004000004e-06,1,11,0,70,1.6897696897696897
8693,2018-06-02 05:27:10.613485,4.0,4.000004000004e-06,0,36,11,27,1.7428537428537427
8694,2018-06-02 05:27:13.604139,1.0,1.000001000001e-06,3,16,-2,52,0.3403183403183403
8695,2018-06-02 05:27:14.975539,0.2,2.0000200002000023e-06,4,42,19,16,0.09844698446984472
8696,2018-06-02 05:27:16.201658,0.4,4.000040000400005e-06,3,5,8,9,0.1559015590155902
8697,2018-06-02 05:27:17.179869,0.01,1.0001000100010001e-06,8,15,2,33,0.0032513251325132515
8698,2018-06-02 05:27:20.106148,1.0,1.000001000001e-06,3,12,19,84,0.48369648369648366
8699,2018-06-02 05:27:40.614065,10.0,2.00000040000008e-06,1,30,17,123,2.6727605345521073
8700,2018-06-02 05:27:43.530916,1.0,1.000001000001e-06,3,12,1,57,0.36081736081736077
8701,2018-06-02 05:27:44.590825,0.1,1.0000100001000012e-06,7,33,0,30,0.023780237802378028
8702,2018-06-02 05:27:45.622300,0.02,2.0002000200020003e-06,8,24,21,128,0.009332933293329333
8703,2018-06-02 05:27:46.572853,0.01,1.0001000100010001e-06,9,32,10,32,0.0020672067206720674
8704,2018-06-02 05:27:48.015509,0.4,4.000040000400005e-06,5,32,13,93,0.1670176701767018
