sample,time,window,precision,offset,measured
616,2018-06-07 15:42:51.002874,0.002,2.000002000002e-09,6129,0.0007681287681287681
617,2018-06-07 15:42:52.018619,0.0004,4.0000400004000045e-09,1096,0.00013895338953389536
618,2018-06-07 15:42:54.596854,0.002,2.000002000002e-09,6185,0.0007750707750707751
619,2018-06-07 15:42:55.653389,0.0004,4.0000400004000045e-09,982,0.00012470524705247054
620,2018-06-07 15:42:57.860021,0.002,2.000002000002e-09,4014,0.0005036745036745037
621,2018-06-07 15:43:00.187178,0.002,2.000002000002e-09,4923,0.0006173806173806174
622,2018-06-07 15:43:02.421503,0.001,1.000001000001e-09,2159,0.00027183927183927186
623,2018-06-07 15:43:03.387629,0.0004,4.0000400004000045e-09,1261,0.00015959359593595938
624,2018-06-07 15:43:04.391611,0.0004,4.0000400004000045e-09,1428,0.0001804178041780418
625,2018-06-07 15:43:06.683317,0.002,2.000002000002e-09,6651,0.0008333028333028334
626,2018-06-07 15:43:09.051147,0.001,1.000001000001e-09,2631,0.0003307683307683308
627,2018-06-07 15:43:11.196176,0.002,2.000002000002e-09,5317,0.0006665446665446666
628,2018-06-07 15:43:13.486277,0.002,2.000002000002e-09,4848,0.000607952607952608
629,2018-06-07 15:43:15.753109,0.001,1.000001000001e-09,2804,0.0003524853524853525
630,2018-06-07 15:43:18.169203,0.002,2.000002000002e-09,7215,0.0009037729037729038
631,2018-06-07 15:43:19.147259,0.0004,4.0000400004000045e-09,1126,0.00014269342693426935
632,2018-06-07 15:43:21.537261,0.001,1.000001000001e-09,3366,0.0004226684226684227
633,2018-06-07 15:43:23.639386,0.002,2.000002000002e-09,4256,0.0005338945338945339
634,2018-06-07 15:43:25.725099,0.001,1.000001000001e-09,2854,0.00035874435874435874
635,2018-06-07 15:43:27.921718,0.002,2.000002000002e-09,7195,0.0009013109013109013
636,2018-06-07 15:43:30.300959,0.002,2.000002000002e-09,7561,0.0009470749470749471
637,2018-06-07 15:43:32.472206,0.002,2.000002000002e-09,7502,0.0009397349397349397
638,2018-06-07 15:43:34.807253,0.002,2.000002000002e-09,5727,0.0007178507178507179
639,2018-06-07 15:43:37.145499,0.002,2.000002000002e-09,5044,0.0006323946323946324
640,2018-06-07 15:43:38.131765,0.0004,4.0000400004000045e-09,1028,0.00013046930469304694
641,2018-06-07 15:43:40.385062,0.001,1.000001000001e-09,2540,0.0003194033194033194
642,2018-06-07 15:43:42.581295,0.001,1.000001000001e-09,2484,0.00031240931240931243
643,2018-06-07 15:43:44.978021,0.001,1.000001000001e-09,1991,0.00025085025085025083
644,2018-06-07 15:43:47.295043,0.002,2.000002000002e-09,6073,0.0007610907610907611
645,2018-06-07 15:43:49.703982,0.001,1.000001000001e-09,2076,0.00026145026145026144
646,2018-06-07 15:43:52.176706,0.001,1.000001000001e-09,3539,0.00044428044428044427
647,2018-06-07 15:43:54.651750,0.002,2.000002000002e-09,5751,0.0007208547208547209
648,2018-06-07 15:43:56.997614,0.001,1.000001000001e-09,3819,0.0004793154793154793
649,2018-06-07 15:43:58.018227,0.0004,4.0000400004000045e-09,1580,0.00019949399493994943
650,2018-06-07 15:44:00.289602,0.001,1.000001000001e-09,3493,0.0004385764385764386
651,2018-06-07 15:44:02.662070,0.002,2.000002000002e-09,7468,0.0009354409354409355
652,2018-06-07 15:44:03.735920,0.0004,4.0000400004000045e-09,1179,0.00014937349373493736
653,2018-06-07 15:44:06.292311,0.001,1.000001000001e-09,1641,0.00020702220702220703
654,2018-06-07 15:44:08.751743,0.001,1.000001000001e-09,2961,0.0003720893720893721
655,2018-06-07 15:44:11.111186,0.002,2.000002000002e-09,4667,0.0005853185853185853
656,2018-06-07 15:44:13.287430,0.002,2.000002000002e-09,4140,0.0005194625194625195
657,2018-06-07 15:44:15.540865,0.002,2.000002000002e-09,5261,0.0006595986595986596
658,2018-06-07 15:44:16.549667,0.0004,4.0000400004000045e-09,1537,0.00019406194061940621
659,2018-06-07 15:44:19.074824,0.002,2.000002000002e-09,4200,0.0005270025270025271
660,2018-06-07 15:44:21.300398,0.001,1.000001000001e-09,3854,0.0004837974837974838
661,2018-06-07 15:44:23.657299,0.002,2.000002000002e-09,5387,0.0006753486753486754
662,2018-06-07 15:44:25.900358,0.001,1.000001000001e-09,2796,0.0003514813514813515
663,2018-06-07 15:44:26.913662,0.0004,4.0000400004000045e-09,985,0.00012515325153251533
664,2018-06-07 15:44:29.132491,0.002,2.000002000002e-09,5925,0.0007425767425767426
665,2018-06-07 15:44:31.150500,0.002,2.000002000002e-09,6682,0.0008371868371868372
666,2018-06-07 15:44:33.249098,0.002,2.000002000002e-09,6998,0.0008767768767768768
667,2018-06-07 15:44:35.972803,0.002,2.000002000002e-09,4610,0.0005781565781565782
668,2018-06-07 15:44:38.920245,0.001,1.000001000001e-09,1839,0.0002318852318852319
669,2018-06-07 15:44:41.268219,0.001,1.000001000001e-09,3968,0.000497982497982498
670,2018-06-07 15:44:43.753577,0.002,2.000002000002e-09,5254,0.0006587506587506588
671,2018-06-07 15:44:45.943389,0.001,1.000001000001e-09,2755,0.0003462993462993463
672,2018-06-07 15:44:48.421389,0.001,1.000001000001e-09,3425,0.00043006143006143007
673,2018-06-07 15:44:50.927247,0.002,2.000002000002e-09,4231,0.0005309165309165309
674,2018-06-07 15:44:53.272654,0.002,2.000002000002e-09,5351,0.0006708426708426709
675,2018-06-07 15:44:55.446112,0.002,2.000002000002e-09,4959,0.0006218446218446219
676,2018-06-07 15:44:57.672040,0.002,2.000002000002e-09,4831,0.0006058966058966059
677,2018-06-07 15:44:59.794376,0.002,2.000002000002e-09,6844,0.0008575028575028576
678,2018-06-07 15:45:01.969244,0.002,2.000002000002e-09,7036,0.0008815408815408815
679,2018-06-07 15:45:04.577878,0.001,1.000001000001e-09,2414,0.0003037773037773038
680,2018-06-07 15:45:06.858389,0.002,2.000002000002e-09,5795,0.0007264167264167265
681,2018-06-07 15:45:09.230114,0.002,2.000002000002e-09,6510,0.0008156888156888157
682,2018-06-07 15:45:11.512517,0.001,1.000001000001e-09,1737,0.0002190972190972191
683,2018-06-07 15:45:13.561704,0.001,1.000001000001e-09,3486,0.00043770343770343774
684,2018-06-07 15:45:16.080102,0.002,2.000002000002e-09,4143,0.0005199165199165199
685,2018-06-07 15:45:18.604465,0.002,2.000002000002e-09,5090,0.0006382626382626383
686,2018-06-07 15:45:21.069661,0.002,2.000002000002e-09,5845,0.0007326087326087326
687,2018-06-07 15:45:23.428276,0.002,2.000002000002e-09,6929,0.000868076868076868
688,2018-06-07 15:45:25.579355,0.002,2.000002000002e-09,4405,0.0005526625526625526
689,2018-06-07 15:45:27.990078,0.002,2.000002000002e-09,7928,0.000992968992968993
690,2018-06-07 15:45:30.347869,0.002,2.000002000002e-09,4168,0.000522990522990523
691,2018-06-07 15:45:32.804098,0.002,2.000002000002e-09,5948,0.0007454607454607455
692,2018-06-07 15:45:35.499219,0.001,1.000001000001e-09,2865,0.0003600873600873601
693,2018-06-07 15:45:38.021988,0.002,2.000002000002e-09,6612,0.0008284348284348284
694,2018-06-07 15:45:39.000443,0.0004,4.0000400004000045e-09,1266,0.00016024560245602457
695,2018-06-07 15:45:41.475155,0.002,2.000002000002e-09,5705,0.0007151347151347152
696,2018-06-07 15:45:43.747254,0.002,2.000002000002e-09,4928,0.000617968617968618
697,2018-06-07 15:45:45.996997,0.001,1.000001000001e-09,3634,0.0004562724562724563
698,2018-06-07 15:45:48.354070,0.002,2.000002000002e-09,7158,0.0008966848966848967
699,2018-06-07 15:45:50.606726,0.001,1.000001000001e-09,1681,0.00021214821214821217
700,2018-06-07 15:45:51.590346,0.0004,4.0000400004000045e-09,1590,0.00020067800678006783
701,2018-06-07 15:45:53.831914,0.002,2.000002000002e-09,7055,0.0008838868838868839
702,2018-06-07 15:45:56.125942,0.001,1.000001000001e-09,2278,0.0002866922866922867
703,2018-06-07 15:45:58.667964,0.002,2.000002000002e-09,6921,0.0008670228670228671
704,2018-06-07 15:46:01.089220,0.002,2.000002000002e-09,7470,0.0009356929356929357
705,2018-06-07 15:46:03.523765,0.002,2.000002000002e-09,6537,0.0008190848190848192
706,2018-06-07 15:46:05.778094,0.002,2.000002000002e-09,7543,0.0009448589448589449
707,2018-06-07 15:46:07.891292,0.002,2.000002000002e-09,7315,0.0009163069163069163
708,2018-06-07 15:46:10.253803,0.002,2.000002000002e-09,6276,0.0007864027864027864
709,2018-06-07 15:46:12.502159,0.001,1.000001000001e-09,1732,0.00021852821852821853
710,2018-06-07 15:46:14.817601,0.002,2.000002000002e-09,5675,0.0007114067114067115
711,2018-06-07 15:46:15.763690,0.0004,4.0000400004000045e-09,1045,0.00013255732557325574
712,2018-06-07 15:46:18.260922,0.002,2.000002000002e-09,6875,0.0008613268613268613
713,2018-06-07 15:46:20.631538,0.001,1.000001000001e-09,2485,0.00031254831254831254
714,2018-06-07 15:46:23.108850,0.002,2.000002000002e-09,4292,0.0005385185385185386
715,2018-06-07 15:46:25.351358,0.001,1.000001000001e-09,2459,0.0003094193094193094
716,2018-06-07 15:46:27.800666,0.002,2.000002000002e-09,5716,0.0007164367164367165
717,2018-06-07 15:46:29.893299,0.002,2.000002000002e-09,5739,0.0007193627193627194
718,2018-06-07 15:46:32.160608,0.002,2.000002000002e-09,4381,0.0005496265496265497
719,2018-06-07 15:46:34.516193,0.002,2.000002000002e-09,5934,0.0007437067437067438
720,2018-06-07 15:46:36.838258,0.001,1.000001000001e-09,1771,0.0002234032234032234
721,2018-06-07 15:46:38.911932,0.002,2.000002000002e-09,4045,0.0005076725076725077
722,2018-06-07 15:46:41.021992,0.002,2.000002000002e-09,6187,0.0007753387753387754
723,2018-06-07 15:46:43.245689,0.002,2.000002000002e-09,6970,0.0008732328732328732
724,2018-06-07 15:46:45.722917,0.002,2.000002000002e-09,6972,0.0008734828734828735
725,2018-06-07 15:46:48.096415,0.002,2.000002000002e-09,7580,0.0009494669494669494
726,2018-06-07 15:46:49.084763,0.0004,4.0000400004000045e-09,1026,0.00013019730197301975
727,2018-06-07 15:46:51.214567,0.002,2.000002000002e-09,4615,0.0005788305788305789
728,2018-06-07 15:46:53.543567,0.002,2.000002000002e-09,5677,0.0007116107116107117
729,2018-06-07 15:46:55.994253,0.002,2.000002000002e-09,5510,0.0006906526906526907
730,2018-06-07 15:46:56.960553,0.0004,4.0000400004000045e-09,1561,0.00019716597165971662
731,2018-06-07 15:46:59.160805,0.002,2.000002000002e-09,4607,0.0005778065778065778
732,2018-06-07 15:47:01.481573,0.001,1.000001000001e-09,3022,0.0003797823797823798
733,2018-06-07 15:47:03.755999,0.001,1.000001000001e-09,3729,0.00046812346812346813
734,2018-06-07 15:47:06.086859,0.001,1.000001000001e-09,3274,0.0004111814111814112
735,2018-06-07 15:47:08.613738,0.002,2.000002000002e-09,5809,0.0007280527280527281
736,2018-06-07 15:47:10.964633,0.002,2.000002000002e-09,6463,0.0008098108098108099
737,2018-06-07 15:47:13.205467,0.002,2.000002000002e-09,5853,0.0007335887335887336
738,2018-06-07 15:47:15.566779,0.001,1.000001000001e-09,1634,0.00020628220628220628
739,2018-06-07 15:47:18.068172,0.002,2.000002000002e-09,5191,0.0006508846508846509
740,2018-06-07 15:47:20.665981,0.001,1.000001000001e-09,3271,0.00041090041090041093
741,2018-06-07 15:47:21.599234,0.0004,4.0000400004000045e-09,1287,0.00016282562825628257
742,2018-06-07 15:47:24.403407,0.001,1.000001000001e-09,3407,0.00042784242784242783
743,2018-06-07 15:47:26.616980,0.002,2.000002000002e-09,6723,0.0008422708422708423
744,2018-06-07 15:47:29.006222,0.002,2.000002000002e-09,4511,0.0005658805658805659
745,2018-06-07 15:47:31.169661,0.002,2.000002000002e-09,7648,0.000957906957906958
746,2018-06-07 15:47:33.665421,0.002,2.000002000002e-09,4225,0.0005300785300785301
747,2018-06-07 15:47:36.082256,0.002,2.000002000002e-09,5502,0.0006897006897006897
748,2018-06-07 15:47:38.323255,0.002,2.000002000002e-09,5420,0.0006795006795006796
749,2018-06-07 15:47:40.891399,0.002,2.000002000002e-09,7963,0.0009973149973149973
750,2018-06-07 15:47:43.481208,0.002,2.000002000002e-09,6820,0.0008545048545048545
751,2018-06-07 15:47:45.964947,0.002,2.000002000002e-09,7833,0.000981080981080981
752,2018-06-07 15:47:48.324558,0.002,2.000002000002e-09,4408,0.000553034553034553
753,2018-06-07 15:47:50.634299,0.002,2.000002000002e-09,5934,0.0007437027437027438
754,2018-06-07 15:47:53.009636,0.002,2.000002000002e-09,5277,0.0006616106616106616
755,2018-06-07 15:47:55.508666,0.001,1.000001000001e-09,3756,0.0004714264714264714
756,2018-06-07 15:47:57.914112,0.002,2.000002000002e-09,7642,0.0009571529571529572
757,2018-06-07 15:48:00.244747,0.002,2.000002000002e-09,5489,0.0006880646880646881
758,2018-06-07 15:48:02.544213,0.001,1.000001000001e-09,3260,0.0004095204095204095
759,2018-06-07 15:48:04.778820,0.001,1.000001000001e-09,2732,0.00034342134342134345
760,2018-06-07 15:48:07.146167,0.002,2.000002000002e-09,4258,0.0005342985342985343
761,2018-06-07 15:48:09.503893,0.001,1.000001000001e-09,3928,0.000492948492948493
762,2018-06-07 15:48:11.910015,0.001,1.000001000001e-09,3815,0.0004788584788584789
763,2018-06-07 15:48:14.088731,0.001,1.000001000001e-09,3431,0.0004308114308114308
764,2018-06-07 15:48:16.685058,0.002,2.000002000002e-09,7280,0.000911922911922912
765,2018-06-07 15:48:19.174849,0.002,2.000002000002e-09,6127,0.0007678787678787679
766,2018-06-07 15:48:21.631992,0.002,2.000002000002e-09,6869,0.0008605388605388605
767,2018-06-07 15:48:24.180976,0.001,1.000001000001e-09,3260,0.00040943140943140943
768,2018-06-07 15:48:26.686151,0.002,2.000002000002e-09,7479,0.0009368269368269369
769,2018-06-07 15:48:28.792770,0.002,2.000002000002e-09,6537,0.0008190608190608191
770,2018-06-07 15:48:31.364209,0.002,2.000002000002e-09,7694,0.0009636589636589637
771,2018-06-07 15:48:33.713189,0.001,1.000001000001e-09,3400,0.00042703342703342707
772,2018-06-07 15:48:35.873660,0.002,2.000002000002e-09,6922,0.0008672048672048673
773,2018-06-07 15:48:38.424860,0.001,1.000001000001e-09,2788,0.00035043335043335045
774,2018-06-07 15:48:40.963699,0.002,2.000002000002e-09,5888,0.000737902737902738
775,2018-06-07 15:48:43.214037,0.002,2.000002000002e-09,5434,0.0006811626811626812
776,2018-06-07 15:48:45.441205,0.002,2.000002000002e-09,7695,0.0009638749638749639
777,2018-06-07 15:48:47.589957,0.001,1.000001000001e-09,1895,0.0002388002388002388
778,2018-06-07 15:48:50.045861,0.002,2.000002000002e-09,4934,0.0006186606186606187
779,2018-06-07 15:48:52.303995,0.001,1.000001000001e-09,2290,0.0002882642882642883
780,2018-06-07 15:48:54.565060,0.002,2.000002000002e-09,7107,0.0008903028903028904
781,2018-06-07 15:48:56.893471,0.002,2.000002000002e-09,4519,0.0005668245668245668
782,2018-06-07 15:48:59.175779,0.001,1.000001000001e-09,2918,0.0003667803667803668
783,2018-06-07 15:49:01.440390,0.001,1.000001000001e-09,1936,0.00024396924396924397
784,2018-06-07 15:49:02.426262,0.0004,4.0000400004000045e-09,1435,0.0001813418134181342
785,2018-06-07 15:49:04.754195,0.001,1.000001000001e-09,3982,0.0004996544996544996
786,2018-06-07 15:49:07.126459,0.002,2.000002000002e-09,4227,0.0005303505303505304
787,2018-06-07 15:49:09.324564,0.002,2.000002000002e-09,5991,0.0007508587508587509
788,2018-06-07 15:49:11.662315,0.002,2.000002000002e-09,6896,0.000863904863904864
789,2018-06-07 15:49:13.932221,0.002,2.000002000002e-09,4627,0.0005803545803545804
790,2018-06-07 15:49:16.160156,0.002,2.000002000002e-09,6371,0.0007983007983007983
791,2018-06-07 15:49:18.496800,0.001,1.000001000001e-09,2121,0.0002670922670922671
792,2018-06-07 15:49:20.759151,0.001,1.000001000001e-09,2378,0.00029923129923129925
793,2018-06-07 15:49:22.799952,0.001,1.000001000001e-09,4000,0.000501943501943502
794,2018-06-07 15:49:24.968787,0.002,2.000002000002e-09,5268,0.0006603966603966604
795,2018-06-07 15:49:27.242781,0.002,2.000002000002e-09,5758,0.0007217587217587218
796,2018-06-07 15:49:29.400411,0.002,2.000002000002e-09,5336,0.000668938668938669
797,2018-06-07 15:49:31.802148,0.002,2.000002000002e-09,6179,0.0007742887742887743
798,2018-06-07 15:49:33.945231,0.002,2.000002000002e-09,4411,0.0005533385533385534
799,2018-06-07 15:49:34.928013,0.0004,4.0000400004000045e-09,1467,0.0001853978539785398
800,2018-06-07 15:49:37.357539,0.001,1.000001000001e-09,2439,0.00030687530687530687
801,2018-06-07 15:49:39.643688,0.002,2.000002000002e-09,7450,0.0009331769331769332
802,2018-06-07 15:49:41.902231,0.002,2.000002000002e-09,6941,0.0008695308695308696
803,2018-06-07 15:49:44.219858,0.002,2.000002000002e-09,4802,0.0006022206022206023
804,2018-06-07 15:49:45.199867,0.0004,4.0000400004000045e-09,1545,0.0001951219512195122
805,2018-06-07 15:49:46.165663,0.0004,4.0000400004000045e-09,1537,0.0001941539415394154
806,2018-06-07 15:49:48.554547,0.002,2.000002000002e-09,5966,0.0007476847476847478
807,2018-06-07 15:49:50.785970,0.002,2.000002000002e-09,5258,0.0006592286592286593
808,2018-06-07 15:49:53.520280,0.001,1.000001000001e-09,3778,0.0004741404741404742
809,2018-06-07 15:49:55.871904,0.002,2.000002000002e-09,5308,0.0006655126655126655
810,2018-06-07 15:49:58.089083,0.001,1.000001000001e-09,3913,0.0004910644910644911
811,2018-06-07 15:50:00.844268,0.002,2.000002000002e-09,7809,0.000978124978124978
812,2018-06-07 15:50:02.990351,0.002,2.000002000002e-09,7977,0.0009990489990489991
813,2018-06-07 15:50:05.518068,0.001,1.000001000001e-09,3349,0.0004205644205644206
814,2018-06-07 15:50:07.835144,0.001,1.000001000001e-09,3210,0.00040321140321140323
815,2018-06-07 15:50:10.087870,0.001,1.000001000001e-09,3848,0.0004828924828924829
816,2018-06-07 15:50:12.289901,0.002,2.000002000002e-09,6145,0.0007700907700907701
817,2018-06-07 15:50:14.609406,0.002,2.000002000002e-09,4442,0.0005572465572465572
818,2018-06-07 15:50:16.852875,0.002,2.000002000002e-09,7386,0.0009252109252109252
819,2018-06-07 15:50:19.354938,0.002,2.000002000002e-09,5806,0.0007277087277087278
820,2018-06-07 15:50:21.599921,0.002,2.000002000002e-09,5634,0.0007061507061507062
821,2018-06-07 15:50:22.542837,0.0004,4.0000400004000045e-09,1227,0.00015539355393553937
822,2018-06-07 15:50:24.949260,0.001,1.000001000001e-09,2233,0.0002810862810862811
823,2018-06-07 15:50:27.257695,0.002,2.000002000002e-09,4204,0.0005273985273985274
824,2018-06-07 15:50:29.670172,0.001,1.000001000001e-09,1755,0.00022136322136322137
825,2018-06-07 15:50:30.651510,0.0004,4.0000400004000045e-09,1202,0.00015224152241522418
826,2018-06-07 15:50:33.270712,0.001,1.000001000001e-09,3272,0.0004108904108904109
827,2018-06-07 15:50:34.197339,0.0004,4.0000400004000045e-09,815,0.00010382903829038292
828,2018-06-07 15:50:36.428373,0.001,1.000001000001e-09,3763,0.0004722814722814723
829,2018-06-07 15:50:38.899797,0.002,2.000002000002e-09,4675,0.0005863325863325864
830,2018-06-07 15:50:41.009350,0.002,2.000002000002e-09,7981,0.0009995489995489996
831,2018-06-07 15:50:43.341086,0.002,2.000002000002e-09,6505,0.0008151248151248152
832,2018-06-07 15:50:44.287935,0.0004,4.0000400004000045e-09,1155,0.00014639746397463976
833,2018-06-07 15:50:46.484924,0.002,2.000002000002e-09,6469,0.0008105288105288105
834,2018-06-07 15:50:48.779708,0.002,2.000002000002e-09,6431,0.0008058328058328059
835,2018-06-07 15:50:51.299933,0.001,1.000001000001e-09,2231,0.0002807682807682808
836,2018-06-07 15:50:53.768045,0.001,1.000001000001e-09,2699,0.00033937233937233937
837,2018-06-07 15:50:56.170179,0.002,2.000002000002e-09,5115,0.0006413646413646414
838,2018-06-07 15:50:57.153481,0.0004,4.0000400004000045e-09,811,0.00010334103341033411
839,2018-06-07 15:50:59.705944,0.002,2.000002000002e-09,7926,0.0009927309927309927
840,2018-06-07 15:51:02.222278,0.002,2.000002000002e-09,4931,0.0006183066183066184
841,2018-06-07 15:51:04.775061,0.001,1.000001000001e-09,2601,0.00032701932701932704
842,2018-06-07 15:51:07.218808,0.002,2.000002000002e-09,4216,0.000528976528976529
843,2018-06-07 15:51:09.500786,0.001,1.000001000001e-09,3464,0.0004349344349344349
844,2018-06-07 15:51:11.831909,0.001,1.000001000001e-09,3817,0.00047912347912347915
845,2018-06-07 15:51:14.031195,0.002,2.000002000002e-09,4804,0.0006024026024026024
846,2018-06-07 15:51:16.430775,0.001,1.000001000001e-09,2413,0.0003036213036213036
847,2018-06-07 15:51:18.590678,0.002,2.000002000002e-09,7684,0.0009624809624809625
848,2018-06-07 15:51:20.951945,0.002,2.000002000002e-09,7029,0.0008805488805488805
849,2018-06-07 15:51:23.243804,0.001,1.000001000001e-09,1906,0.00024013824013824014
850,2018-06-07 15:51:25.399059,0.002,2.000002000002e-09,7443,0.0009323329323329323
851,2018-06-07 15:51:27.597874,0.001,1.000001000001e-09,2130,0.00026822326822326825
852,2018-06-07 15:51:29.899850,0.002,2.000002000002e-09,5172,0.0006484026484026484
853,2018-06-07 15:51:32.401232,0.002,2.000002000002e-09,6623,0.0008298128298128299
854,2018-06-07 15:51:34.574348,0.002,2.000002000002e-09,5587,0.0007003027003027004
855,2018-06-07 15:51:37.429284,0.001,1.000001000001e-09,1670,0.0002106892106892107
856,2018-06-07 15:51:38.557614,0.0004,4.0000400004000045e-09,1368,0.0001729177291772918
857,2018-06-07 15:51:40.964673,0.002,2.000002000002e-09,7536,0.000943986943986944
858,2018-06-07 15:51:43.498519,0.001,1.000001000001e-09,3214,0.00040373840373840377
