,tx_node,rx_node,modulation,power,preamble,rssi,snr,timestamp
4064,10.0,33.0,5.0,10.0,8.0,-85.0,10.0,1533584609.232225
4065,10.0,4.0,5.0,10.0,8.0,-91.0,7.0,1533584609.232225
4066,10.0,8.0,5.0,10.0,8.0,-85.0,5.0,1533584609.232225
4067,10.0,1.0,5.0,10.0,8.0,-93.0,8.0,1533584609.232225
4068,10.0,20.0,5.0,10.0,8.0,-73.0,12.0,1533584609.232225
4069,10.0,32.0,5.0,22.0,8.0,-45.0,12.0,1533584609.631934
4070,10.0,23.0,5.0,22.0,8.0,-59.0,12.0,1533584609.631934
4071,10.0,26.0,5.0,22.0,8.0,-43.0,12.0,1533584609.631934
4072,10.0,13.0,5.0,22.0,8.0,-72.0,13.0,1533584609.631934
4073,10.0,24.0,5.0,22.0,8.0,-77.0,11.0,1533584609.631934
4074,10.0,22.0,5.0,22.0,8.0,-102.0,3.0,1533584609.631934
4075,10.0,25.0,5.0,22.0,8.0,-61.0,12.0,1533584609.631934
4076,10.0,3.0,5.0,22.0,8.0,-54.0,12.0,1533584609.631934
4077,10.0,28.0,5.0,22.0,8.0,-78.0,12.0,1533584609.631934
4078,10.0,15.0,5.0,22.0,8.0,-70.0,12.0,1533584609.631934
4079,10.0,33.0,5.0,22.0,8.0,-72.0,12.0,1533584609.631934
4080,10.0,4.0,5.0,22.0,8.0,-79.0,12.0,1533584609.631934
4081,10.0,8.0,5.0,22.0,8.0,-73.0,12.0,1533584609.631934
4082,10.0,1.0,5.0,22.0,8.0,-81.0,12.0,1533584609.631934
4083,10.0,20.0,5.0,22.0,8.0,-60.0,13.0,1533584609.631934
4084,10.0,32.0,7.0,0.0,8.0,-66.0,8.0,1533584609.990633
4085,10.0,23.0,7.0,0.0,8.0,-81.0,8.0,1533584609.990633
4086,10.0,26.0,7.0,0.0,8.0,-65.0,8.0,1533584609.990633
4087,10.0,13.0,7.0,0.0,8.0,-93.0,7.0,1533584609.990633
4088,10.0,24.0,7.0,0.0,8.0,-99.0,2.0,1533584609.990633
4089,10.0,25.0,7.0,0.0,8.0,-83.0,8.0,1533584609.990633
4090,10.0,3.0,7.0,0.0,8.0,-76.0,8.0,1533584609.990633
4091,10.0,28.0,7.0,0.0,8.0,-101.0,4.0,1533584609.990633
4092,10.0,15.0,7.0,0.0,8.0,-93.0,6.0,1533584609.990633
4093,10.0,33.0,7.0,0.0,8.0,-95.0,3.0,1533584609.990633
4094,10.0,4.0,7.0,0.0,8.0,-98.0,-1.0,1533584609.990633
4095,10.0,8.0,7.0,0.0,8.0,-95.0,2.0,1533584609.990633
4096,10.0,1.0,7.0,0.0,8.0,-102.0,0.0,1533584609.990633
4097,10.0,20.0,7.0,0.0,8.0,-83.0,8.0,1533584609.990633
4098,10.0,32.0,7.0,10.0,8.0,-58.0,7.0,1533584610.24003
4099,10.0,23.0,7.0,10.0,8.0,-71.0,7.0,1533584610.24003
4100,10.0,26.0,7.0,10.0,8.0,-55.0,7.0,1533584610.24003
4101,10.0,13.0,7.0,10.0,8.0,-83.0,7.0,1533584610.24003
4102,10.0,24.0,7.0,10.0,8.0,-89.0,6.0,1533584610.24003
4103,10.0,25.0,7.0,10.0,8.0,-73.0,7.0,1533584610.24003
4104,10.0,3.0,7.0,10.0,8.0,-67.0,7.0,1533584610.24003
4105,10.0,28.0,7.0,10.0,8.0,-92.0,6.0,1533584610.24003
4106,10.0,15.0,7.0,10.0,8.0,-83.0,7.0,1533584610.24003
4107,10.0,33.0,7.0,10.0,8.0,-85.0,6.0,1533584610.24003
4108,10.0,4.0,7.0,10.0,8.0,-91.0,5.0,1533584610.24003
4109,10.0,8.0,7.0,10.0,8.0,-86.0,6.0,1533584610.24003
4110,10.0,1.0,7.0,10.0,8.0,-93.0,5.0,1533584610.24003
4111,10.0,20.0,7.0,10.0,8.0,-73.0,7.0,1533584610.24003
4112,10.0,32.0,7.0,22.0,8.0,-46.0,7.0,1533584610.489372
4113,10.0,23.0,7.0,22.0,8.0,-59.0,7.0,1533584610.489372
4114,10.0,26.0,7.0,22.0,8.0,-43.0,7.0,1533584610.489372
4115,10.0,13.0,7.0,22.0,8.0,-71.0,7.0,1533584610.489372
4116,10.0,24.0,7.0,22.0,8.0,-77.0,7.0,1533584610.489372
4117,10.0,22.0,7.0,22.0,8.0,-103.0,1.0,1533584610.489372
4118,10.0,25.0,7.0,22.0,8.0,-62.0,7.0,1533584610.489372
4119,10.0,3.0,7.0,22.0,8.0,-54.0,7.0,1533584610.489372
4120,10.0,28.0,7.0,22.0,8.0,-77.0,7.0,1533584610.489372
4121,10.0,15.0,7.0,22.0,8.0,-70.0,7.0,1533584610.489372
4122,10.0,33.0,7.0,22.0,8.0,-72.0,7.0,1533584610.489372
4123,10.0,4.0,7.0,22.0,8.0,-80.0,7.0,1533584610.489372
4124,10.0,8.0,7.0,22.0,8.0,-73.0,7.0,1533584610.489372
4125,10.0,1.0,7.0,22.0,8.0,-82.0,7.0,1533584610.489372
4126,10.0,20.0,7.0,22.0,8.0,-60.0,7.0,1533584610.489372
4127,10.0,26.0,9.0,0.0,8.0,-43.0,7.0,1533584610.74964
4128,10.0,32.0,9.0,10.0,8.0,-46.0,7.0,1533584610.959527
4129,10.0,26.0,9.0,10.0,8.0,-43.0,7.0,1533584610.959527
4130,10.0,25.0,9.0,10.0,8.0,-62.0,7.0,1533584610.959527
4131,10.0,3.0,9.0,10.0,8.0,-54.0,7.0,1533584610.959527
4132,10.0,20.0,9.0,10.0,8.0,-60.0,7.0,1533584610.959527
4133,10.0,32.0,9.0,22.0,8.0,-46.0,7.0,1533584611.173738
4134,10.0,23.0,9.0,22.0,8.0,-59.0,7.0,1533584611.173738
4135,10.0,26.0,9.0,22.0,8.0,-43.0,7.0,1533584611.173738
4136,10.0,13.0,9.0,22.0,8.0,-71.0,7.0,1533584611.173738
4137,10.0,24.0,9.0,22.0,8.0,-77.0,7.0,1533584611.173738
4138,10.0,25.0,9.0,22.0,8.0,-62.0,7.0,1533584611.173738
4139,10.0,3.0,9.0,22.0,8.0,-54.0,7.0,1533584611.173738
4140,10.0,20.0,9.0,22.0,8.0,-60.0,7.0,1533584611.173738
4141,10.0,32.0,3.0,0.0,10.0,-66.0,10.0,1533584611.404732
4142,10.0,23.0,3.0,0.0,10.0,-81.0,10.0,1533584611.404732
4143,10.0,26.0,3.0,0.0,10.0,-64.0,11.0,1533584611.404732
4144,10.0,13.0,3.0,0.0,10.0,-93.0,9.0,1533584611.404732
4145,10.0,24.0,3.0,0.0,10.0,-99.0,3.0,1533584611.404732
4146,10.0,25.0,3.0,0.0,10.0,-83.0,10.0,1533584611.404732
4147,10.0,3.0,3.0,0.0,10.0,-77.0,10.0,1533584611.404732
4148,10.0,28.0,3.0,0.0,10.0,-101.0,4.0,1533584611.404732
4149,10.0,15.0,3.0,0.0,10.0,-93.0,8.0,1533584611.404732
4150,10.0,33.0,3.0,0.0,10.0,-94.0,5.0,1533584611.404732
4151,10.0,4.0,3.0,0.0,10.0,-98.0,-1.0,1533584611.404732
4152,10.0,8.0,3.0,0.0,10.0,-94.0,1.0,1533584611.404732
4153,10.0,1.0,3.0,0.0,10.0,-101.0,0.0,1533584611.404732
4154,10.0,20.0,3.0,0.0,10.0,-83.0,10.0,1533584611.404732
4155,10.0,32.0,3.0,10.0,10.0,-57.0,10.0,1533584612.136996
4156,10.0,23.0,3.0,10.0,10.0,-71.0,11.0,1533584612.136996
4157,10.0,26.0,3.0,10.0,10.0,-54.0,10.0,1533584612.136996
4158,10.0,13.0,3.0,10.0,10.0,-83.0,10.0,1533584612.136996
4159,10.0,24.0,3.0,10.0,10.0,-90.0,9.0,1533584612.136996
4160,10.0,22.0,3.0,10.0,10.0,-107.0,-5.0,1533584612.136996
4161,10.0,25.0,3.0,10.0,10.0,-73.0,10.0,1533584612.136996
4162,10.0,3.0,3.0,10.0,10.0,-66.0,10.0,1533584612.136996
4163,10.0,28.0,3.0,10.0,10.0,-92.0,9.0,1533584612.136996
4164,10.0,15.0,3.0,10.0,10.0,-83.0,10.0,1533584612.136996
4165,10.0,33.0,3.0,10.0,10.0,-86.0,10.0,1533584612.136996
4166,10.0,4.0,3.0,10.0,10.0,-91.0,7.0,1533584612.136996
4167,10.0,8.0,3.0,10.0,10.0,-86.0,5.0,1533584612.136996
4168,10.0,1.0,3.0,10.0,10.0,-93.0,7.0,1533584612.136996
4169,10.0,20.0,3.0,10.0,10.0,-73.0,10.0,1533584612.136996
4170,10.0,32.0,3.0,22.0,10.0,-45.0,10.0,1533584612.879689
4171,10.0,23.0,3.0,22.0,10.0,-59.0,10.0,1533584612.879689
4172,10.0,26.0,3.0,22.0,10.0,-44.0,10.0,1533584612.879689
4173,10.0,13.0,3.0,22.0,10.0,-72.0,11.0,1533584612.879689
4174,10.0,24.0,3.0,22.0,10.0,-77.0,10.0,1533584612.879689
4175,10.0,22.0,3.0,22.0,10.0,-101.0,4.0,1533584612.879689
4176,10.0,25.0,3.0,22.0,10.0,-62.0,10.0,1533584612.879689
4177,10.0,3.0,3.0,22.0,10.0,-54.0,11.0,1533584612.879689
4178,10.0,28.0,3.0,22.0,10.0,-78.0,11.0,1533584612.879689
4179,10.0,15.0,3.0,22.0,10.0,-70.0,10.0,1533584612.879689
4180,10.0,33.0,3.0,22.0,10.0,-73.0,10.0,1533584612.879689
4181,10.0,4.0,3.0,22.0,10.0,-79.0,10.0,1533584612.879689
4182,10.0,8.0,3.0,22.0,10.0,-73.0,10.0,1533584612.879689
4183,10.0,1.0,3.0,22.0,10.0,-82.0,10.0,1533584612.879689
4184,10.0,20.0,3.0,22.0,10.0,-60.0,10.0,1533584612.879689
4185,10.0,32.0,5.0,0.0,10.0,-66.0,12.0,1533584613.614295
4186,10.0,23.0,5.0,0.0,10.0,-81.0,12.0,1533584613.614295
4187,10.0,26.0,5.0,0.0,10.0,-64.0,13.0,1533584613.614295
4188,10.0,13.0,5.0,0.0,10.0,-93.0,11.0,1533584613.614295
4189,10.0,25.0,5.0,0.0,10.0,-83.0,12.0,1533584613.614295
4190,10.0,3.0,5.0,0.0,10.0,-77.0,12.0,1533584613.614295
4191,10.0,28.0,5.0,0.0,10.0,-101.0,4.0,1533584613.614295
4192,10.0,15.0,5.0,0.0,10.0,-93.0,8.0,1533584613.614295
4193,10.0,33.0,5.0,0.0,10.0,-95.0,4.0,1533584613.614295
4194,10.0,1.0,5.0,0.0,10.0,-101.0,1.0,1533584613.614295
4195,10.0,32.0,5.0,10.0,10.0,-56.0,12.0,1533584614.000612
4196,10.0,23.0,5.0,10.0,10.0,-71.0,13.0,1533584614.000612
4197,10.0,26.0,5.0,10.0,10.0,-54.0,12.0,1533584614.000612
4198,10.0,13.0,5.0,10.0,10.0,-83.0,12.0,1533584614.000612
4199,10.0,24.0,5.0,10.0,10.0,-89.0,11.0,1533584614.000612
4200,10.0,22.0,5.0,10.0,10.0,-107.0,-5.0,1533584614.000612
4201,10.0,25.0,5.0,10.0,10.0,-73.0,12.0,1533584614.000612
4202,10.0,3.0,5.0,10.0,10.0,-66.0,12.0,1533584614.000612
4203,10.0,28.0,5.0,10.0,10.0,-92.0,11.0,1533584614.000612
4204,10.0,15.0,5.0,10.0,10.0,-83.0,11.0,1533584614.000612
4205,10.0,33.0,5.0,10.0,10.0,-85.0,10.0,1533584614.000612
4206,10.0,4.0,5.0,10.0,10.0,-91.0,8.0,1533584614.000612
4207,10.0,8.0,5.0,10.0,10.0,-86.0,10.0,1533584614.000612
4208,10.0,1.0,5.0,10.0,10.0,-93.0,9.0,1533584614.000612
4209,10.0,20.0,5.0,10.0,10.0,-73.0,12.0,1533584614.000612
4210,10.0,32.0,5.0,22.0,10.0,-45.0,12.0,1533584614.370433
4211,10.0,23.0,5.0,22.0,10.0,-59.0,12.0,1533584614.370433
4212,10.0,26.0,5.0,22.0,10.0,-43.0,12.0,1533584614.370433
4213,10.0,13.0,5.0,22.0,10.0,-71.0,13.0,1533584614.370433
4214,10.0,24.0,5.0,22.0,10.0,-77.0,13.0,1533584614.370433
4215,10.0,22.0,5.0,22.0,10.0,-101.0,4.0,1533584614.370433
4216,10.0,25.0,5.0,22.0,10.0,-61.0,12.0,1533584614.370433
4217,10.0,3.0,5.0,22.0,10.0,-54.0,12.0,1533584614.370433
4218,10.0,28.0,5.0,22.0,10.0,-77.0,12.0,1533584614.370433
4219,10.0,15.0,5.0,22.0,10.0,-70.0,12.0,1533584614.370433
4220,10.0,33.0,5.0,22.0,10.0,-72.0,12.0,1533584614.370433
4221,10.0,4.0,5.0,22.0,10.0,-79.0,11.0,1533584614.370433
4222,10.0,8.0,5.0,22.0,10.0,-73.0,12.0,1533584614.370433
4223,10.0,1.0,5.0,22.0,10.0,-82.0,12.0,1533584614.370433
4224,10.0,20.0,5.0,22.0,10.0,-60.0,13.0,1533584614.370433
4225,10.0,32.0,7.0,0.0,10.0,-68.0,3.0,1533584614.742321
4226,10.0,23.0,7.0,0.0,10.0,-81.0,8.0,1533584614.742321
4227,10.0,26.0,7.0,0.0,10.0,-64.0,9.0,1533584614.742321
4228,10.0,13.0,7.0,0.0,10.0,-93.0,7.0,1533584614.742321
4229,10.0,24.0,7.0,0.0,10.0,-99.0,3.0,1533584614.742321
4230,10.0,25.0,7.0,0.0,10.0,-83.0,9.0,1533584614.742321
4231,10.0,3.0,7.0,0.0,10.0,-76.0,9.0,1533584614.742321
4232,10.0,28.0,7.0,0.0,10.0,-101.0,4.0,1533584614.742321
4233,10.0,32.0,7.0,10.0,10.0,-56.0,7.0,1533584615.010647
4234,10.0,23.0,7.0,10.0,10.0,-71.0,7.0,1533584615.010647
4235,10.0,26.0,7.0,10.0,10.0,-56.0,7.0,1533584615.010647
4236,10.0,13.0,7.0,10.0,10.0,-83.0,7.0,1533584615.010647
4237,10.0,24.0,7.0,10.0,10.0,-90.0,6.0,1533584615.010647
4238,10.0,25.0,7.0,10.0,10.0,-73.0,7.0,1533584615.010647
4239,10.0,3.0,7.0,10.0,10.0,-66.0,7.0,1533584615.010647
4240,10.0,28.0,7.0,10.0,10.0,-92.0,7.0,1533584615.010647
4241,10.0,15.0,7.0,10.0,10.0,-83.0,7.0,1533584615.010647
4242,10.0,33.0,7.0,10.0,10.0,-86.0,7.0,1533584615.010647
4243,10.0,4.0,7.0,10.0,10.0,-91.0,3.0,1533584615.010647
4244,10.0,8.0,7.0,10.0,10.0,-86.0,6.0,1533584615.010647
4245,10.0,1.0,7.0,10.0,10.0,-93.0,6.0,1533584615.010647
4246,10.0,20.0,7.0,10.0,10.0,-73.0,7.0,1533584615.010647
4247,10.0,32.0,7.0,22.0,10.0,-46.0,7.0,1533584615.271347
4248,10.0,23.0,7.0,22.0,10.0,-59.0,7.0,1533584615.271347
4249,10.0,26.0,7.0,22.0,10.0,-42.0,7.0,1533584615.271347
4250,10.0,13.0,7.0,22.0,10.0,-72.0,7.0,1533584615.271347
4251,10.0,24.0,7.0,22.0,10.0,-77.0,7.0,1533584615.271347
4252,10.0,22.0,7.0,22.0,10.0,-100.0,4.0,1533584615.271347
4253,10.0,25.0,7.0,22.0,10.0,-62.0,7.0,1533584615.271347
4254,10.0,3.0,7.0,22.0,10.0,-54.0,7.0,1533584615.271347
4255,10.0,28.0,7.0,22.0,10.0,-78.0,7.0,1533584615.271347
4256,10.0,15.0,7.0,22.0,10.0,-71.0,7.0,1533584615.271347
4257,10.0,33.0,7.0,22.0,10.0,-73.0,7.0,1533584615.271347
4258,10.0,4.0,7.0,22.0,10.0,-79.0,7.0,1533584615.271347
4259,10.0,8.0,7.0,22.0,10.0,-73.0,7.0,1533584615.271347
4260,10.0,1.0,7.0,22.0,10.0,-82.0,7.0,1533584615.271347
4261,10.0,20.0,7.0,22.0,10.0,-60.0,7.0,1533584615.271347
4262,10.0,3.0,9.0,0.0,10.0,-54.0,7.0,1533584615.540596
4263,10.0,32.0,9.0,10.0,10.0,-46.0,7.0,1533584615.750185
4264,10.0,26.0,9.0,10.0,10.0,-42.0,7.0,1533584615.750185
4265,10.0,3.0,9.0,10.0,10.0,-54.0,7.0,1533584615.750185
4266,10.0,32.0,9.0,22.0,10.0,-46.0,7.0,1533584615.976356
4267,10.0,23.0,9.0,22.0,10.0,-59.0,7.0,1533584615.976356
4268,10.0,26.0,9.0,22.0,10.0,-42.0,7.0,1533584615.976356
4269,10.0,13.0,9.0,22.0,10.0,-72.0,7.0,1533584615.976356
4270,10.0,24.0,9.0,22.0,10.0,-77.0,7.0,1533584615.976356
4271,10.0,25.0,9.0,22.0,10.0,-62.0,7.0,1533584615.976356
4272,10.0,3.0,9.0,22.0,10.0,-54.0,7.0,1533584615.976356
4273,10.0,28.0,9.0,22.0,10.0,-78.0,7.0,1533584615.976356
4274,10.0,20.0,9.0,22.0,10.0,-60.0,7.0,1533584615.976356
4275,10.0,32.0,3.0,0.0,12.0,-66.0,10.0,1533584616.182671
4276,10.0,23.0,3.0,0.0,12.0,-81.0,10.0,1533584616.182671
4277,10.0,26.0,3.0,0.0,12.0,-64.0,11.0,1533584616.182671
4278,10.0,13.0,3.0,0.0,12.0,-93.0,9.0,1533584616.182671
4279,10.0,24.0,3.0,0.0,12.0,-99.0,4.0,1533584616.182671
4280,10.0,22.0,3.0,0.0,12.0,-108.0,-13.0,1533584616.182671
4281,10.0,25.0,3.0,0.0,12.0,-83.0,10.0,1533584616.182671
4282,10.0,3.0,3.0,0.0,12.0,-77.0,10.0,1533584616.182671
4283,10.0,28.0,3.0,0.0,12.0,-101.0,4.0,1533584616.182671
4284,10.0,15.0,3.0,0.0,12.0,-93.0,7.0,1533584616.182671
4285,10.0,33.0,3.0,0.0,12.0,-95.0,4.0,1533584616.182671
4286,10.0,4.0,3.0,0.0,12.0,-95.0,-6.0,1533584616.182671
4287,10.0,8.0,3.0,0.0,12.0,-95.0,4.0,1533584616.182671
4288,10.0,1.0,3.0,0.0,12.0,-101.0,1.0,1533584616.182671
4289,10.0,20.0,3.0,0.0,12.0,-83.0,10.0,1533584616.182671
4290,10.0,32.0,3.0,10.0,12.0,-57.0,10.0,1533584616.902345
4291,10.0,23.0,3.0,10.0,12.0,-71.0,10.0,1533584616.902345
4292,10.0,26.0,3.0,10.0,12.0,-55.0,10.0,1533584616.902345
4293,10.0,13.0,3.0,10.0,12.0,-83.0,10.0,1533584616.902345
4294,10.0,24.0,3.0,10.0,12.0,-90.0,8.0,1533584616.902345
4295,10.0,25.0,3.0,10.0,12.0,-73.0,10.0,1533584616.902345
4296,10.0,3.0,3.0,10.0,12.0,-67.0,4.0,1533584616.902345
4297,10.0,15.0,3.0,10.0,12.0,-83.0,10.0,1533584616.902345
4298,10.0,33.0,3.0,10.0,12.0,-86.0,9.0,1533584616.902345
4299,10.0,4.0,3.0,10.0,12.0,-91.0,7.0,1533584616.902345
4300,10.0,8.0,3.0,10.0,12.0,-86.0,9.0,1533584616.902345
4301,10.0,1.0,3.0,10.0,12.0,-93.0,7.0,1533584616.902345
4302,10.0,20.0,3.0,10.0,12.0,-73.0,10.0,1533584616.902345
4303,10.0,32.0,3.0,22.0,12.0,-45.0,10.0,1533584617.670241
4304,10.0,23.0,3.0,22.0,12.0,-59.0,10.0,1533584617.670241
4305,10.0,26.0,3.0,22.0,12.0,-43.0,10.0,1533584617.670241
4306,10.0,13.0,3.0,22.0,12.0,-72.0,11.0,1533584617.670241
4307,10.0,24.0,3.0,22.0,12.0,-77.0,10.0,1533584617.670241
4308,10.0,25.0,3.0,22.0,12.0,-61.0,10.0,1533584617.670241
4309,10.0,3.0,3.0,22.0,12.0,-54.0,11.0,1533584617.670241
4310,10.0,28.0,3.0,22.0,12.0,-78.0,9.0,1533584617.670241
4311,10.0,15.0,3.0,22.0,12.0,-70.0,10.0,1533584617.670241
4312,10.0,33.0,3.0,22.0,12.0,-72.0,10.0,1533584617.670241
4313,10.0,4.0,3.0,22.0,12.0,-79.0,10.0,1533584617.670241
4314,10.0,8.0,3.0,22.0,12.0,-73.0,10.0,1533584617.670241
4315,10.0,1.0,3.0,22.0,12.0,-82.0,10.0,1533584617.670241
4316,10.0,20.0,3.0,22.0,12.0,-60.0,10.0,1533584617.670241
4317,10.0,32.0,5.0,0.0,12.0,-66.0,12.0,1533584618.440496
4318,10.0,23.0,5.0,0.0,12.0,-81.0,12.0,1533584618.440496
4319,10.0,26.0,5.0,0.0,12.0,-64.0,13.0,1533584618.440496
4320,10.0,13.0,5.0,0.0,12.0,-93.0,10.0,1533584618.440496
4321,10.0,24.0,5.0,0.0,12.0,-99.0,2.0,1533584618.440496
4322,10.0,25.0,5.0,0.0,12.0,-83.0,12.0,1533584618.440496
4323,10.0,3.0,5.0,0.0,12.0,-77.0,12.0,1533584618.440496
4324,10.0,28.0,5.0,0.0,12.0,-101.0,5.0,1533584618.440496
4325,10.0,15.0,5.0,0.0,12.0,-93.0,9.0,1533584618.440496
4326,10.0,33.0,5.0,0.0,12.0,-95.0,8.0,1533584618.440496
4327,10.0,4.0,5.0,0.0,12.0,-99.0,1.0,1533584618.440496
4328,10.0,8.0,5.0,0.0,12.0,-95.0,4.0,1533584618.440496
4329,10.0,1.0,5.0,0.0,12.0,-101.0,1.0,1533584618.440496
4330,10.0,20.0,5.0,0.0,12.0,-83.0,12.0,1533584618.440496
4331,10.0,32.0,5.0,10.0,12.0,-56.0,12.0,1533584618.820473
4332,10.0,23.0,5.0,10.0,12.0,-71.0,13.0,1533584618.820473
4333,10.0,26.0,5.0,10.0,12.0,-55.0,12.0,1533584618.820473
4334,10.0,13.0,5.0,10.0,12.0,-83.0,12.0,1533584618.820473
4335,10.0,24.0,5.0,10.0,12.0,-90.0,9.0,1533584618.820473
4336,10.0,22.0,5.0,10.0,12.0,-105.0,-5.0,1533584618.820473
4337,10.0,25.0,5.0,10.0,12.0,-73.0,12.0,1533584618.820473
4338,10.0,3.0,5.0,10.0,12.0,-66.0,12.0,1533584618.820473
4339,10.0,28.0,5.0,10.0,12.0,-92.0,11.0,1533584618.820473
4340,10.0,15.0,5.0,10.0,12.0,-83.0,12.0,1533584618.820473
4341,10.0,33.0,5.0,10.0,12.0,-86.0,12.0,1533584618.820473
4342,10.0,4.0,5.0,10.0,12.0,-91.0,8.0,1533584618.820473
4343,10.0,8.0,5.0,10.0,12.0,-86.0,10.0,1533584618.820473
4344,10.0,1.0,5.0,10.0,12.0,-93.0,7.0,1533584618.820473
4345,10.0,20.0,5.0,10.0,12.0,-73.0,12.0,1533584618.820473
4346,10.0,32.0,5.0,22.0,12.0,-45.0,13.0,1533584619.190551
4347,10.0,23.0,5.0,22.0,12.0,-59.0,12.0,1533584619.190551
4348,10.0,26.0,5.0,22.0,12.0,-44.0,12.0,1533584619.190551
4349,10.0,13.0,5.0,22.0,12.0,-71.0,13.0,1533584619.190551
4350,10.0,24.0,5.0,22.0,12.0,-77.0,13.0,1533584619.190551
4351,10.0,22.0,5.0,22.0,12.0,-100.0,5.0,1533584619.190551
4352,10.0,25.0,5.0,22.0,12.0,-61.0,12.0,1533584619.190551
4353,10.0,3.0,5.0,22.0,12.0,-53.0,12.0,1533584619.190551
4354,10.0,28.0,5.0,22.0,12.0,-78.0,12.0,1533584619.190551
4355,10.0,15.0,5.0,22.0,12.0,-70.0,12.0,1533584619.190551
4356,10.0,33.0,5.0,22.0,12.0,-73.0,12.0,1533584619.190551
4357,10.0,4.0,5.0,22.0,12.0,-79.0,13.0,1533584619.190551
4358,10.0,8.0,5.0,22.0,12.0,-73.0,12.0,1533584619.190551
4359,10.0,1.0,5.0,22.0,12.0,-81.0,12.0,1533584619.190551
4360,10.0,20.0,5.0,22.0,12.0,-60.0,13.0,1533584619.190551
4361,10.0,32.0,7.0,0.0,12.0,-66.0,7.0,1533584619.570826
4362,10.0,23.0,7.0,0.0,12.0,-81.0,7.0,1533584619.570826
4363,10.0,26.0,7.0,0.0,12.0,-65.0,7.0,1533584619.570826
4364,10.0,13.0,7.0,0.0,12.0,-93.0,7.0,1533584619.570826
4365,10.0,24.0,7.0,0.0,12.0,-99.0,2.0,1533584619.570826
4366,10.0,25.0,7.0,0.0,12.0,-83.0,7.0,1533584619.570826
4367,10.0,3.0,7.0,0.0,12.0,-77.0,7.0,1533584619.570826
4368,10.0,28.0,7.0,0.0,12.0,-101.0,3.0,1533584619.570826
4369,10.0,15.0,7.0,0.0,12.0,-93.0,6.0,1533584619.570826
4370,10.0,33.0,7.0,0.0,12.0,-95.0,6.0,1533584619.570826
4371,10.0,4.0,7.0,0.0,12.0,-99.0,-2.0,1533584619.570826
4372,10.0,8.0,7.0,0.0,12.0,-95.0,2.0,1533584619.570826
4373,10.0,1.0,7.0,0.0,12.0,-101.0,-1.0,1533584619.570826
4374,10.0,20.0,7.0,0.0,12.0,-83.0,7.0,1533584619.570826
4375,10.0,32.0,7.0,10.0,12.0,-57.0,8.0,1533584619.830789
4376,10.0,23.0,7.0,10.0,12.0,-72.0,7.0,1533584619.830789
4377,10.0,26.0,7.0,10.0,12.0,-55.0,7.0,1533584619.830789
4378,10.0,13.0,7.0,10.0,12.0,-83.0,7.0,1533584619.830789
4379,10.0,24.0,7.0,10.0,12.0,-90.0,6.0,1533584619.830789
4380,10.0,25.0,7.0,10.0,12.0,-73.0,7.0,1533584619.830789
4381,10.0,3.0,7.0,10.0,12.0,-67.0,7.0,1533584619.830789
4382,10.0,28.0,7.0,10.0,12.0,-92.0,7.0,1533584619.830789
4383,10.0,15.0,7.0,10.0,12.0,-83.0,7.0,1533584619.830789
4384,10.0,33.0,7.0,10.0,12.0,-86.0,7.0,1533584619.830789
4385,10.0,4.0,7.0,10.0,12.0,-91.0,4.0,1533584619.830789
4386,10.0,8.0,7.0,10.0,12.0,-86.0,6.0,1533584619.830789
4387,10.0,1.0,7.0,10.0,12.0,-93.0,5.0,1533584619.830789
4388,10.0,20.0,7.0,10.0,12.0,-73.0,7.0,1533584619.830789
4389,10.0,32.0,7.0,22.0,12.0,-45.0,8.0,1533584620.092384
4390,10.0,23.0,7.0,22.0,12.0,-60.0,8.0,1533584620.092384
4391,10.0,26.0,7.0,22.0,12.0,-43.0,8.0,1533584620.092384
4392,10.0,13.0,7.0,22.0,12.0,-72.0,8.0,1533584620.092384
4393,10.0,24.0,7.0,22.0,12.0,-77.0,8.0,1533584620.092384
4394,10.0,22.0,7.0,22.0,12.0,-101.0,3.0,1533584620.092384
4395,10.0,25.0,7.0,22.0,12.0,-62.0,8.0,1533584620.092384
4396,10.0,3.0,7.0,22.0,12.0,-54.0,8.0,1533584620.092384
4397,10.0,28.0,7.0,22.0,12.0,-77.0,8.0,1533584620.092384
4398,10.0,15.0,7.0,22.0,12.0,-71.0,8.0,1533584620.092384
4399,10.0,33.0,7.0,22.0,12.0,-73.0,8.0,1533584620.092384
4400,10.0,4.0,7.0,22.0,12.0,-80.0,7.0,1533584620.092384
4401,10.0,8.0,7.0,22.0,12.0,-73.0,7.0,1533584620.092384
4402,10.0,1.0,7.0,22.0,12.0,-82.0,8.0,1533584620.092384
4403,10.0,20.0,7.0,22.0,12.0,-60.0,8.0,1533584620.092384
4404,10.0,26.0,9.0,0.0,12.0,-43.0,8.0,1533584620.360546
4405,10.0,3.0,9.0,0.0,12.0,-54.0,8.0,1533584620.360546
4406,10.0,32.0,9.0,10.0,12.0,-45.0,8.0,1533584620.580435
4407,10.0,23.0,9.0,10.0,12.0,-60.0,8.0,1533584620.580435
4408,10.0,26.0,9.0,10.0,12.0,-43.0,8.0,1533584620.580435
4409,10.0,25.0,9.0,10.0,12.0,-62.0,8.0,1533584620.580435
4410,10.0,20.0,9.0,10.0,12.0,-60.0,8.0,1533584620.580435
4411,10.0,32.0,9.0,22.0,12.0,-45.0,8.0,1533584620.780256
