,tx_node,rx_node,modulation,power,preamble,rssi,snr,timestamp
1176,3.0,20,5.0,0.0,4.0,-77,13,1533584502.939999
1177,3.0,23,5.0,0.0,4.0,-82,12,1533584502.939999
1178,3.0,26,5.0,0.0,4.0,-86,11,1533584502.939999
1179,3.0,1,5.0,0.0,4.0,-94,7,1533584502.939999
1180,3.0,32,5.0,0.0,4.0,-67,12,1533584502.939999
1181,3.0,33,5.0,0.0,4.0,-57,12,1533584502.939999
1182,3.0,13,5.0,0.0,4.0,-94,10,1533584502.939999
1183,3.0,25,5.0,0.0,4.0,-92,10,1533584502.939999
1184,3.0,22,5.0,0.0,4.0,-83,12,1533584502.939999
1185,3.0,,5.0,10.0,4.0,,,1533584503.290071
1186,3.0,28,5.0,10.0,4.0,-58,13,1533584503.290071
1187,3.0,24,5.0,10.0,4.0,-77,13,1533584503.290071
1188,3.0,8,5.0,10.0,4.0,-63,12,1533584503.290071
1189,3.0,10,5.0,10.0,4.0,-67,13,1533584503.290071
1190,3.0,15,5.0,10.0,4.0,-72,12,1533584503.290071
1191,3.0,4,5.0,10.0,4.0,-64,13,1533584503.290071
1192,3.0,20,5.0,10.0,4.0,-67,12,1533584503.290071
1193,3.0,23,5.0,10.0,4.0,-72,12,1533584503.290071
1194,3.0,26,5.0,10.0,4.0,-77,13,1533584503.290071
1195,3.0,1,5.0,10.0,4.0,-84,11,1533584503.290071
1196,3.0,32,5.0,10.0,4.0,-57,12,1533584503.290071
1197,3.0,33,5.0,10.0,4.0,-48,12,1533584503.290071
1198,3.0,13,5.0,10.0,4.0,-84,12,1533584503.290071
1199,3.0,25,5.0,10.0,4.0,-82,12,1533584503.290071
1200,3.0,22,5.0,10.0,4.0,-73,12,1533584503.290071
1201,3.0,,5.0,22.0,4.0,,,1533584503.649513
1202,3.0,28,5.0,22.0,4.0,-46,12,1533584503.649513
1203,3.0,24,5.0,22.0,4.0,-64,13,1533584503.649513
1204,3.0,8,5.0,22.0,4.0,-50,12,1533584503.649513
1205,3.0,10,5.0,22.0,4.0,-55,12,1533584503.649513
1206,3.0,15,5.0,22.0,4.0,-60,12,1533584503.649513
1207,3.0,4,5.0,22.0,4.0,-52,13,1533584503.649513
1208,3.0,20,5.0,22.0,4.0,-54,12,1533584503.649513
1209,3.0,23,5.0,22.0,4.0,-60,13,1533584503.649513
1210,3.0,26,5.0,22.0,4.0,-64,13,1533584503.649513
1211,3.0,1,5.0,22.0,4.0,-71,12,1533584503.649513
1212,3.0,32,5.0,22.0,4.0,-45,12,1533584503.649513
1213,3.0,33,5.0,22.0,4.0,-35,13,1533584503.649513
1214,3.0,13,5.0,22.0,4.0,-71,12,1533584503.649513
1215,3.0,25,5.0,22.0,4.0,-69,12,1533584503.649513
1216,3.0,22,5.0,22.0,4.0,-60,13,1533584503.649513
1217,3.0,,7.0,0.0,4.0,,,1533584504.001317
1218,3.0,28,7.0,0.0,4.0,-67,8,1533584504.001317
1219,3.0,24,7.0,0.0,4.0,-87,8,1533584504.001317
1220,3.0,8,7.0,0.0,4.0,-73,8,1533584504.001317
1221,3.0,10,7.0,0.0,4.0,-77,8,1533584504.001317
1222,3.0,15,7.0,0.0,4.0,-82,8,1533584504.001317
1223,3.0,4,7.0,0.0,4.0,-74,8,1533584504.001317
1224,3.0,20,7.0,0.0,4.0,-77,8,1533584504.001317
1225,3.0,23,7.0,0.0,4.0,-82,8,1533584504.001317
1226,3.0,26,7.0,0.0,4.0,-86,8,1533584504.001317
1227,3.0,1,7.0,0.0,4.0,-94,6,1533584504.001317
1228,3.0,32,7.0,0.0,4.0,-67,8,1533584504.001317
1229,3.0,33,7.0,0.0,4.0,-58,8,1533584504.001317
1230,3.0,13,7.0,0.0,4.0,-94,7,1533584504.001317
1231,3.0,25,7.0,0.0,4.0,-92,7,1533584504.001317
1232,3.0,22,7.0,0.0,4.0,-83,8,1533584504.001317
1233,3.0,,7.0,10.0,4.0,,,1533584504.261105
1234,3.0,28,7.0,10.0,4.0,-58,9,1533584504.261105
1235,3.0,24,7.0,10.0,4.0,-77,8,1533584504.261105
1236,3.0,8,7.0,10.0,4.0,-63,9,1533584504.261105
1237,3.0,10,7.0,10.0,4.0,-67,9,1533584504.261105
1238,3.0,15,7.0,10.0,4.0,-71,8,1533584504.261105
1239,3.0,4,7.0,10.0,4.0,-65,8,1533584504.261105
1240,3.0,20,7.0,10.0,4.0,-67,8,1533584504.261105
1241,3.0,23,7.0,10.0,4.0,-72,8,1533584504.261105
1242,3.0,26,7.0,10.0,4.0,-77,9,1533584504.261105
1243,3.0,1,7.0,10.0,4.0,-84,8,1533584504.261105
1244,3.0,32,7.0,10.0,4.0,-58,8,1533584504.261105
1245,3.0,33,7.0,10.0,4.0,-48,8,1533584504.261105
1246,3.0,13,7.0,10.0,4.0,-84,8,1533584504.261105
1247,3.0,25,7.0,10.0,4.0,-82,8,1533584504.261105
1248,3.0,22,7.0,10.0,4.0,-73,9,1533584504.261105
1249,3.0,,7.0,22.0,4.0,,,1533584504.52092
1250,3.0,28,7.0,22.0,4.0,-46,8,1533584504.52092
1251,3.0,24,7.0,22.0,4.0,-65,8,1533584504.52092
1252,3.0,8,7.0,22.0,4.0,-51,9,1533584504.52092
1253,3.0,10,7.0,22.0,4.0,-55,8,1533584504.52092
1254,3.0,15,7.0,22.0,4.0,-60,8,1533584504.52092
1255,3.0,4,7.0,22.0,4.0,-53,8,1533584504.52092
1256,3.0,20,7.0,22.0,4.0,-56,8,1533584504.52092
1257,3.0,23,7.0,22.0,4.0,-61,9,1533584504.52092
1258,3.0,26,7.0,22.0,4.0,-64,9,1533584504.52092
1259,3.0,1,7.0,22.0,4.0,-71,8,1533584504.52092
1260,3.0,32,7.0,22.0,4.0,-45,9,1533584504.52092
1261,3.0,33,7.0,22.0,4.0,-36,9,1533584504.52092
1262,3.0,13,7.0,22.0,4.0,-71,8,1533584504.52092
1263,3.0,25,7.0,22.0,4.0,-69,8,1533584504.52092
1264,3.0,22,7.0,22.0,4.0,-60,8,1533584504.52092
1265,3.0,,9.0,0.0,4.0,,,1533584504.780116
1266,3.0,28,9.0,0.0,4.0,-46,8,1533584504.780116
1267,3.0,20,9.0,0.0,4.0,-56,8,1533584504.780116
1268,3.0,,9.0,10.0,4.0,,,1533584504.990483
1269,3.0,28,9.0,10.0,4.0,-46,8,1533584504.990483
1270,3.0,24,9.0,10.0,4.0,-65,8,1533584504.990483
1271,3.0,15,9.0,10.0,4.0,-60,8,1533584504.990483
1272,3.0,20,9.0,10.0,4.0,-56,8,1533584504.990483
1273,3.0,23,9.0,10.0,4.0,-61,9,1533584504.990483
1274,3.0,33,9.0,10.0,4.0,-36,9,1533584504.990483
1275,3.0,22,9.0,10.0,4.0,-60,8,1533584504.990483
1276,3.0,,9.0,22.0,4.0,,,1533584505.201024
1277,3.0,28,9.0,22.0,4.0,-46,8,1533584505.201024
1278,3.0,24,9.0,22.0,4.0,-65,8,1533584505.201024
1279,3.0,8,9.0,22.0,4.0,-51,9,1533584505.201024
1280,3.0,10,9.0,22.0,4.0,-55,8,1533584505.201024
1281,3.0,15,9.0,22.0,4.0,-60,8,1533584505.201024
1282,3.0,4,9.0,22.0,4.0,-53,8,1533584505.201024
1283,3.0,20,9.0,22.0,4.0,-56,8,1533584505.201024
1284,3.0,23,9.0,22.0,4.0,-61,9,1533584505.201024
1285,3.0,26,9.0,22.0,4.0,-64,9,1533584505.201024
1286,3.0,1,9.0,22.0,4.0,-71,8,1533584505.201024
1287,3.0,32,9.0,22.0,4.0,-45,9,1533584505.201024
1288,3.0,13,9.0,22.0,4.0,-71,8,1533584505.201024
1289,3.0,22,9.0,22.0,4.0,-60,8,1533584505.201024
1290,3.0,,3.0,0.0,6.0,,,1533584505.411087
1291,3.0,28,3.0,0.0,6.0,-67,10,1533584505.411087
1292,3.0,24,3.0,0.0,6.0,-87,9,1533584505.411087
1293,3.0,8,3.0,0.0,6.0,-72,10,1533584505.411087
1294,3.0,10,3.0,0.0,6.0,-77,10,1533584505.411087
1295,3.0,15,3.0,0.0,6.0,-82,10,1533584505.411087
1296,3.0,4,3.0,0.0,6.0,-74,10,1533584505.411087
1297,3.0,20,3.0,0.0,6.0,-77,10,1533584505.411087
1298,3.0,23,3.0,0.0,6.0,-83,10,1533584505.411087
1299,3.0,26,3.0,0.0,6.0,-86,10,1533584505.411087
1300,3.0,1,3.0,0.0,6.0,-94,6,1533584505.411087
1301,3.0,32,3.0,0.0,6.0,-67,10,1533584505.411087
1302,3.0,33,3.0,0.0,6.0,-57,10,1533584505.411087
1303,3.0,13,3.0,0.0,6.0,-94,8,1533584505.411087
1304,3.0,25,3.0,0.0,6.0,-92,8,1533584505.411087
1305,3.0,22,3.0,0.0,6.0,-83,10,1533584505.411087
1306,3.0,,3.0,10.0,6.0,,,1533584506.110213
1307,3.0,28,3.0,10.0,6.0,-58,10,1533584506.110213
1308,3.0,24,3.0,10.0,6.0,-77,11,1533584506.110213
1309,3.0,8,3.0,10.0,6.0,-63,10,1533584506.110213
1310,3.0,10,3.0,10.0,6.0,-67,11,1533584506.110213
1311,3.0,15,3.0,10.0,6.0,-72,11,1533584506.110213
1312,3.0,4,3.0,10.0,6.0,-64,11,1533584506.110213
1313,3.0,20,3.0,10.0,6.0,-66,11,1533584506.110213
1314,3.0,23,3.0,10.0,6.0,-72,10,1533584506.110213
1315,3.0,26,3.0,10.0,6.0,-76,11,1533584506.110213
1316,3.0,1,3.0,10.0,6.0,-84,10,1533584506.110213
1317,3.0,32,3.0,10.0,6.0,-57,10,1533584506.110213
1318,3.0,33,3.0,10.0,6.0,-48,10,1533584506.110213
1319,3.0,13,3.0,10.0,6.0,-84,10,1533584506.110213
1320,3.0,25,3.0,10.0,6.0,-81,11,1533584506.110213
1321,3.0,22,3.0,10.0,6.0,-73,10,1533584506.110213
1322,3.0,,3.0,22.0,6.0,,,1533584506.809488
1323,3.0,28,3.0,22.0,6.0,-46,10,1533584506.809488
1324,3.0,24,3.0,22.0,6.0,-64,10,1533584506.809488
1325,3.0,8,3.0,22.0,6.0,-50,10,1533584506.809488
1326,3.0,10,3.0,22.0,6.0,-54,10,1533584506.809488
1327,3.0,15,3.0,22.0,6.0,-60,11,1533584506.809488
1328,3.0,4,3.0,22.0,6.0,-51,11,1533584506.809488
1329,3.0,20,3.0,22.0,6.0,-54,10,1533584506.809488
1330,3.0,23,3.0,22.0,6.0,-60,10,1533584506.809488
1331,3.0,26,3.0,22.0,6.0,-64,10,1533584506.809488
1332,3.0,1,3.0,22.0,6.0,-71,11,1533584506.809488
1333,3.0,32,3.0,22.0,6.0,-45,10,1533584506.809488
1334,3.0,33,3.0,22.0,6.0,-36,10,1533584506.809488
1335,3.0,13,3.0,22.0,6.0,-72,11,1533584506.809488
1336,3.0,25,3.0,22.0,6.0,-69,10,1533584506.809488
1337,3.0,22,3.0,22.0,6.0,-60,10,1533584506.809488
1338,3.0,,5.0,0.0,6.0,,,1533584507.509089
1339,3.0,28,5.0,0.0,6.0,-67,13,1533584507.509089
1340,3.0,24,5.0,0.0,6.0,-87,11,1533584507.509089
1341,3.0,8,5.0,0.0,6.0,-73,12,1533584507.509089
1342,3.0,10,5.0,0.0,6.0,-77,12,1533584507.509089
1343,3.0,15,5.0,0.0,6.0,-82,12,1533584507.509089
1344,3.0,4,5.0,0.0,6.0,-74,12,1533584507.509089
1345,3.0,20,5.0,0.0,6.0,-77,12,1533584507.509089
1346,3.0,23,5.0,0.0,6.0,-82,12,1533584507.509089
1347,3.0,26,5.0,0.0,6.0,-86,11,1533584507.509089
1348,3.0,1,5.0,0.0,6.0,-94,8,1533584507.509089
1349,3.0,32,5.0,0.0,6.0,-67,12,1533584507.509089
1350,3.0,33,5.0,0.0,6.0,-57,12,1533584507.509089
1351,3.0,13,5.0,0.0,6.0,-94,10,1533584507.509089
1352,3.0,25,5.0,0.0,6.0,-92,10,1533584507.509089
1353,3.0,22,5.0,0.0,6.0,-83,12,1533584507.509089
1354,3.0,,5.0,10.0,6.0,,,1533584507.874661
1355,3.0,28,5.0,10.0,6.0,-58,13,1533584507.874661
1356,3.0,24,5.0,10.0,6.0,-77,13,1533584507.874661
1357,3.0,8,5.0,10.0,6.0,-63,13,1533584507.874661
1358,3.0,10,5.0,10.0,6.0,-67,12,1533584507.874661
1359,3.0,15,5.0,10.0,6.0,-72,13,1533584507.874661
1360,3.0,4,5.0,10.0,6.0,-64,13,1533584507.874661
1361,3.0,20,5.0,10.0,6.0,-67,12,1533584507.874661
1362,3.0,23,5.0,10.0,6.0,-72,12,1533584507.874661
1363,3.0,26,5.0,10.0,6.0,-77,12,1533584507.874661
1364,3.0,1,5.0,10.0,6.0,-84,11,1533584507.874661
1365,3.0,32,5.0,10.0,6.0,-57,13,1533584507.874661
1366,3.0,33,5.0,10.0,6.0,-48,12,1533584507.874661
1367,3.0,13,5.0,10.0,6.0,-84,12,1533584507.874661
1368,3.0,25,5.0,10.0,6.0,-82,12,1533584507.874661
1369,3.0,22,5.0,10.0,6.0,-73,12,1533584507.874661
1370,3.0,,5.0,22.0,6.0,,,1533584508.229255
1371,3.0,28,5.0,22.0,6.0,-46,12,1533584508.229255
1372,3.0,24,5.0,22.0,6.0,-64,13,1533584508.229255
1373,3.0,8,5.0,22.0,6.0,-50,12,1533584508.229255
1374,3.0,10,5.0,22.0,6.0,-54,12,1533584508.229255
1375,3.0,15,5.0,22.0,6.0,-60,12,1533584508.229255
1376,3.0,4,5.0,22.0,6.0,-52,13,1533584508.229255
1377,3.0,20,5.0,22.0,6.0,-54,12,1533584508.229255
1378,3.0,23,5.0,22.0,6.0,-60,13,1533584508.229255
1379,3.0,26,5.0,22.0,6.0,-64,12,1533584508.229255
1380,3.0,1,5.0,22.0,6.0,-71,12,1533584508.229255
1381,3.0,32,5.0,22.0,6.0,-45,12,1533584508.229255
1382,3.0,33,5.0,22.0,6.0,-36,12,1533584508.229255
1383,3.0,13,5.0,22.0,6.0,-72,12,1533584508.229255
1384,3.0,25,5.0,22.0,6.0,-69,12,1533584508.229255
1385,3.0,22,5.0,22.0,6.0,-60,12,1533584508.229255
1386,3.0,,7.0,0.0,6.0,,,1533584508.591042
1387,3.0,28,7.0,0.0,6.0,-67,9,1533584508.591042
1388,3.0,24,7.0,0.0,6.0,-87,8,1533584508.591042
1389,3.0,8,7.0,0.0,6.0,-73,9,1533584508.591042
1390,3.0,10,7.0,0.0,6.0,-77,9,1533584508.591042
1391,3.0,15,7.0,0.0,6.0,-82,9,1533584508.591042
1392,3.0,4,7.0,0.0,6.0,-74,9,1533584508.591042
1393,3.0,20,7.0,0.0,6.0,-77,9,1533584508.591042
1394,3.0,23,7.0,0.0,6.0,-83,9,1533584508.591042
1395,3.0,26,7.0,0.0,6.0,-86,8,1533584508.591042
1396,3.0,1,7.0,0.0,6.0,-94,7,1533584508.591042
1397,3.0,32,7.0,0.0,6.0,-67,9,1533584508.591042
1398,3.0,33,7.0,0.0,6.0,-58,9,1533584508.591042
1399,3.0,13,7.0,0.0,6.0,-94,8,1533584508.591042
1400,3.0,25,7.0,0.0,6.0,-91,7,1533584508.591042
1401,3.0,22,7.0,0.0,6.0,-83,9,1533584508.591042
1402,3.0,,7.0,10.0,6.0,,,1533584508.837382
1403,3.0,28,7.0,10.0,6.0,-57,9,1533584508.837382
1404,3.0,24,7.0,10.0,6.0,-77,9,1533584508.837382
1405,3.0,8,7.0,10.0,6.0,-63,9,1533584508.837382
1406,3.0,10,7.0,10.0,6.0,-67,9,1533584508.837382
1407,3.0,15,7.0,10.0,6.0,-72,9,1533584508.837382
1408,3.0,4,7.0,10.0,6.0,-65,9,1533584508.837382
1409,3.0,20,7.0,10.0,6.0,-67,9,1533584508.837382
1410,3.0,23,7.0,10.0,6.0,-72,9,1533584508.837382
1411,3.0,26,7.0,10.0,6.0,-77,9,1533584508.837382
1412,3.0,1,7.0,10.0,6.0,-84,9,1533584508.837382
1413,3.0,32,7.0,10.0,6.0,-58,9,1533584508.837382
1414,3.0,33,7.0,10.0,6.0,-48,9,1533584508.837382
1415,3.0,13,7.0,10.0,6.0,-84,8,1533584508.837382
1416,3.0,25,7.0,10.0,6.0,-82,9,1533584508.837382
1417,3.0,22,7.0,10.0,6.0,-73,9,1533584508.837382
1418,3.0,,7.0,22.0,6.0,,,1533584509.094552
1419,3.0,28,7.0,22.0,6.0,-46,9,1533584509.094552
1420,3.0,24,7.0,22.0,6.0,-65,9,1533584509.094552
1421,3.0,8,7.0,22.0,6.0,-51,9,1533584509.094552
1422,3.0,10,7.0,22.0,6.0,-55,9,1533584509.094552
1423,3.0,15,7.0,22.0,6.0,-60,9,1533584509.094552
1424,3.0,4,7.0,22.0,6.0,-53,9,1533584509.094552
1425,3.0,20,7.0,22.0,6.0,-55,9,1533584509.094552
1426,3.0,23,7.0,22.0,6.0,-61,9,1533584509.094552
1427,3.0,26,7.0,22.0,6.0,-64,9,1533584509.094552
1428,3.0,1,7.0,22.0,6.0,-71,9,1533584509.094552
1429,3.0,32,7.0,22.0,6.0,-45,9,1533584509.094552
1430,3.0,33,7.0,22.0,6.0,-37,9,1533584509.094552
1431,3.0,13,7.0,22.0,6.0,-71,9,1533584509.094552
1432,3.0,25,7.0,22.0,6.0,-69,9,1533584509.094552
1433,3.0,22,7.0,22.0,6.0,-61,9,1533584509.094552
1434,3.0,,9.0,0.0,6.0,,,1533584509.354428
1435,3.0,,9.0,10.0,6.0,,,1533584509.591236
1436,3.0,28,9.0,10.0,6.0,-46,9,1533584509.591236
1437,3.0,15,9.0,10.0,6.0,-60,9,1533584509.591236
1438,3.0,20,9.0,10.0,6.0,-55,9,1533584509.591236
1439,3.0,26,9.0,10.0,6.0,-64,9,1533584509.591236
1440,3.0,32,9.0,10.0,6.0,-45,9,1533584509.591236
1441,3.0,33,9.0,10.0,6.0,-37,9,1533584509.591236
1442,3.0,22,9.0,10.0,6.0,-61,9,1533584509.591236
1443,3.0,,9.0,22.0,6.0,,,1533584509.789418
1444,3.0,28,9.0,22.0,6.0,-46,9,1533584509.789418
1445,3.0,24,9.0,22.0,6.0,-65,9,1533584509.789418
1446,3.0,8,9.0,22.0,6.0,-51,9,1533584509.789418
1447,3.0,10,9.0,22.0,6.0,-55,9,1533584509.789418
1448,3.0,15,9.0,22.0,6.0,-60,9,1533584509.789418
1449,3.0,4,9.0,22.0,6.0,-53,9,1533584509.789418
1450,3.0,20,9.0,22.0,6.0,-55,9,1533584509.789418
1451,3.0,23,9.0,22.0,6.0,-61,9,1533584509.789418
1452,3.0,26,9.0,22.0,6.0,-64,9,1533584509.789418
1453,3.0,32,9.0,22.0,6.0,-45,9,1533584509.789418
1454,3.0,33,9.0,22.0,6.0,-37,9,1533584509.789418
1455,3.0,13,9.0,22.0,6.0,-71,9,1533584509.789418
1456,3.0,22,9.0,22.0,6.0,-61,9,1533584509.789418
1457,3.0,,3.0,0.0,8.0,,,1533584510.000266
1458,3.0,28,3.0,0.0,8.0,-68,10,1533584510.000266
1459,3.0,24,3.0,0.0,8.0,-87,9,1533584510.000266
1460,3.0,8,3.0,0.0,8.0,-72,10,1533584510.000266
1461,3.0,10,3.0,0.0,8.0,-77,11,1533584510.000266
1462,3.0,15,3.0,0.0,8.0,-82,11,1533584510.000266
1463,3.0,4,3.0,0.0,8.0,-74,10,1533584510.000266
1464,3.0,20,3.0,0.0,8.0,-77,10,1533584510.000266
1465,3.0,23,3.0,0.0,8.0,-83,10,1533584510.000266
1466,3.0,26,3.0,0.0,8.0,-86,10,1533584510.000266
1467,3.0,1,3.0,0.0,8.0,-94,7,1533584510.000266
1468,3.0,32,3.0,0.0,8.0,-67,10,1533584510.000266
1469,3.0,33,3.0,0.0,8.0,-57,11,1533584510.000266
1470,3.0,13,3.0,0.0,8.0,-94,9,1533584510.000266
1471,3.0,25,3.0,0.0,8.0,-92,9,1533584510.000266
1472,3.0,22,3.0,0.0,8.0,-83,10,1533584510.000266
1473,3.0,,3.0,10.0,8.0,,,1533584510.697335
1474,3.0,28,3.0,10.0,8.0,-58,10,1533584510.697335
1475,3.0,24,3.0,10.0,8.0,-77,10,1533584510.697335
1476,3.0,8,3.0,10.0,8.0,-64,6,1533584510.697335
1477,3.0,10,3.0,10.0,8.0,-67,4,1533584510.697335
1478,3.0,15,3.0,10.0,8.0,-71,10,1533584510.697335
1479,3.0,4,3.0,10.0,8.0,-65,6,1533584510.697335
1480,3.0,20,3.0,10.0,8.0,-67,11,1533584510.697335
1481,3.0,23,3.0,10.0,8.0,-72,10,1533584510.697335
1482,3.0,26,3.0,10.0,8.0,-77,10,1533584510.697335
1483,3.0,1,3.0,10.0,8.0,-84,9,1533584510.697335
1484,3.0,32,3.0,10.0,8.0,-58,9,1533584510.697335
1485,3.0,33,3.0,10.0,8.0,-48,10,1533584510.697335
1486,3.0,13,3.0,10.0,8.0,-84,9,1533584510.697335
1487,3.0,25,3.0,10.0,8.0,-74,-10,1533584510.697335
1488,3.0,22,3.0,10.0,8.0,-73,10,1533584510.697335
1489,3.0,,3.0,22.0,8.0,,,1533584511.421371
1490,3.0,28,3.0,22.0,8.0,-46,10,1533584511.421371
1491,3.0,24,3.0,22.0,8.0,-64,10,1533584511.421371
1492,3.0,8,3.0,22.0,8.0,-50,10,1533584511.421371
1493,3.0,10,3.0,22.0,8.0,-54,10,1533584511.421371
1494,3.0,15,3.0,22.0,8.0,-59,10,1533584511.421371
1495,3.0,4,3.0,22.0,8.0,-51,10,1533584511.421371
1496,3.0,20,3.0,22.0,8.0,-54,10,1533584511.421371
1497,3.0,23,3.0,22.0,8.0,-60,10,1533584511.421371
1498,3.0,26,3.0,22.0,8.0,-64,11,1533584511.421371
1499,3.0,1,3.0,22.0,8.0,-70,10,1533584511.421371
1500,3.0,32,3.0,22.0,8.0,-46,10,1533584511.421371
1501,3.0,33,3.0,22.0,8.0,-35,10,1533584511.421371
1502,3.0,13,3.0,22.0,8.0,-72,10,1533584511.421371
1503,3.0,25,3.0,22.0,8.0,-69,10,1533584511.421371
1504,3.0,22,3.0,22.0,8.0,-60,10,1533584511.421371
1505,3.0,,5.0,0.0,8.0,,,1533584512.131349
1506,3.0,28,5.0,0.0,8.0,-68,4,1533584512.131349
1507,3.0,24,5.0,0.0,8.0,-87,11,1533584512.131349
1508,3.0,8,5.0,0.0,8.0,-72,12,1533584512.131349
1509,3.0,10,5.0,0.0,8.0,-77,12,1533584512.131349
1510,3.0,15,5.0,0.0,8.0,-82,12,1533584512.131349
1511,3.0,4,5.0,0.0,8.0,-74,13,1533584512.131349
1512,3.0,20,5.0,0.0,8.0,-77,13,1533584512.131349
1513,3.0,23,5.0,0.0,8.0,-82,12,1533584512.131349
1514,3.0,26,5.0,0.0,8.0,-86,11,1533584512.131349
1515,3.0,1,5.0,0.0,8.0,-94,8,1533584512.131349
1516,3.0,32,5.0,0.0,8.0,-67,12,1533584512.131349
1517,3.0,33,5.0,0.0,8.0,-57,13,1533584512.131349
1518,3.0,13,5.0,0.0,8.0,-94,11,1533584512.131349
1519,3.0,25,5.0,0.0,8.0,-91,10,1533584512.131349
1520,3.0,,5.0,10.0,8.0,,,1533584512.499267
1521,3.0,28,5.0,10.0,8.0,-58,12,1533584512.499267
1522,3.0,24,5.0,10.0,8.0,-77,13,1533584512.499267
1523,3.0,8,5.0,10.0,8.0,-63,13,1533584512.499267
1524,3.0,10,5.0,10.0,8.0,-67,13,1533584512.499267
1525,3.0,15,5.0,10.0,8.0,-71,13,1533584512.499267
1526,3.0,4,5.0,10.0,8.0,-65,13,1533584512.499267
1527,3.0,20,5.0,10.0,8.0,-67,13,1533584512.499267
1528,3.0,23,5.0,10.0,8.0,-73,13,1533584512.499267
1529,3.0,26,5.0,10.0,8.0,-77,13,1533584512.499267
1530,3.0,1,5.0,10.0,8.0,-84,12,1533584512.499267
1531,3.0,32,5.0,10.0,8.0,-57,12,1533584512.499267
1532,3.0,33,5.0,10.0,8.0,-48,12,1533584512.499267
1533,3.0,13,5.0,10.0,8.0,-84,12,1533584512.499267
1534,3.0,25,5.0,10.0,8.0,-82,12,1533584512.499267
1535,3.0,22,5.0,10.0,8.0,-73,12,1533584512.499267
1536,3.0,,5.0,22.0,8.0,,,1533584512.859391
1537,3.0,28,5.0,22.0,8.0,-46,12,1533584512.859391
1538,3.0,24,5.0,22.0,8.0,-64,13,1533584512.859391
1539,3.0,8,5.0,22.0,8.0,-50,12,1533584512.859391
1540,3.0,10,5.0,22.0,8.0,-54,12,1533584512.859391
1541,3.0,15,5.0,22.0,8.0,-59,13,1533584512.859391
1542,3.0,4,5.0,22.0,8.0,-52,13,1533584512.859391
1543,3.0,20,5.0,22.0,8.0,-54,12,1533584512.859391
1544,3.0,23,5.0,22.0,8.0,-60,13,1533584512.859391
1545,3.0,26,5.0,22.0,8.0,-64,13,1533584512.859391
1546,3.0,1,5.0,22.0,8.0,-71,13,1533584512.859391
1547,3.0,32,5.0,22.0,8.0,-45,12,1533584512.859391
1548,3.0,33,5.0,22.0,8.0,-35,12,1533584512.859391
1549,3.0,13,5.0,22.0,8.0,-72,12,1533584512.859391
1550,3.0,25,5.0,22.0,8.0,-69,13,1533584512.859391
1551,3.0,22,5.0,22.0,8.0,-60,13,1533584512.859391
1552,3.0,,7.0,0.0,8.0,,,1533584513.221281
1553,3.0,28,7.0,0.0,8.0,-68,8,1533584513.221281
1554,3.0,24,7.0,0.0,8.0,-87,8,1533584513.221281
1555,3.0,8,7.0,0.0,8.0,-73,8,1533584513.221281
1556,3.0,10,7.0,0.0,8.0,-76,8,1533584513.221281
1557,3.0,15,7.0,0.0,8.0,-81,8,1533584513.221281
1558,3.0,4,7.0,0.0,8.0,-74,8,1533584513.221281
1559,3.0,20,7.0,0.0,8.0,-77,8,1533584513.221281
1560,3.0,23,7.0,0.0,8.0,-82,8,1533584513.221281
1561,3.0,26,7.0,0.0,8.0,-86,8,1533584513.221281
1562,3.0,1,7.0,0.0,8.0,-94,5,1533584513.221281
1563,3.0,32,7.0,0.0,8.0,-67,8,1533584513.221281
1564,3.0,33,7.0,0.0,8.0,-57,8,1533584513.221281
1565,3.0,13,7.0,0.0,8.0,-94,8,1533584513.221281
1566,3.0,25,7.0,0.0,8.0,-92,7,1533584513.221281
1567,3.0,22,7.0,0.0,8.0,-83,8,1533584513.221281
1568,3.0,,7.0,10.0,8.0,,,1533584513.481311
1569,3.0,28,7.0,10.0,8.0,-58,8,1533584513.481311
1570,3.0,24,7.0,10.0,8.0,-77,8,1533584513.481311
1571,3.0,8,7.0,10.0,8.0,-63,9,1533584513.481311
1572,3.0,10,7.0,10.0,8.0,-67,9,1533584513.481311
1573,3.0,15,7.0,10.0,8.0,-72,8,1533584513.481311
1574,3.0,4,7.0,10.0,8.0,-65,9,1533584513.481311
1575,3.0,20,7.0,10.0,8.0,-67,9,1533584513.481311
1576,3.0,23,7.0,10.0,8.0,-73,8,1533584513.481311
1577,3.0,26,7.0,10.0,8.0,-76,9,1533584513.481311
1578,3.0,1,7.0,10.0,8.0,-84,8,1533584513.481311
1579,3.0,32,7.0,10.0,8.0,-58,9,1533584513.481311
1580,3.0,33,7.0,10.0,8.0,-47,9,1533584513.481311
1581,3.0,13,7.0,10.0,8.0,-84,8,1533584513.481311
1582,3.0,25,7.0,10.0,8.0,-82,8,1533584513.481311
1583,3.0,22,7.0,10.0,8.0,-73,8,1533584513.481311
1584,3.0,,7.0,22.0,8.0,,,1533584513.741367
1585,3.0,28,7.0,22.0,8.0,-45,8,1533584513.741367
1586,3.0,24,7.0,22.0,8.0,-67,4,1533584513.741367
1587,3.0,8,7.0,22.0,8.0,-53,8,1533584513.741367
1588,3.0,10,7.0,22.0,8.0,-55,8,1533584513.741367
1589,3.0,15,7.0,22.0,8.0,-60,8,1533584513.741367
