sample,time,window,precision,modulation,band,preamble,offset,valid
7401,2018-06-14 22:12:28.298176,0.1,1.0001000100010001e-05,6,16,9,53970,True
7402,2018-06-14 22:12:30.122030,0.4,4.0004000400040005e-05,3,40,12,497533,True
7403,2018-06-14 22:12:31.559774,0.04,4.004004004004004e-05,9,43,9,2223,True
7404,2018-06-14 22:12:37.424204,2.0,2.000020000200002e-05,1,25,10,3713671,False
7405,2018-06-14 22:12:38.827013,0.04,4.004004004004004e-05,9,30,7,3450,True
7406,2018-06-14 22:12:40.188908,0.04,4.004004004004004e-05,9,35,11,8602,False
7407,2018-06-14 22:12:41.655594,0.1,1.0001000100010001e-05,7,34,9,9777,False
7408,2018-06-14 22:12:43.241037,0.2,2.0002000200020003e-05,4,42,5,232250,True
7409,2018-06-14 22:12:44.716211,0.1,1.0001000100010001e-05,6,32,9,51486,True
7410,2018-06-14 22:12:46.538971,0.4,4.0004000400040005e-05,2,18,4,593285,True
7411,2018-06-14 22:12:48.009913,0.1,1.0001000100010001e-05,5,4,5,174846,False
7412,2018-06-14 22:12:53.910694,2.0,2.000020000200002e-05,0,47,4,2748160,True
7413,2018-06-14 22:13:04.923232,4.0,4.000040000400004e-05,0,20,12,5399546,True
7414,2018-06-14 22:13:06.509845,0.2,2.0002000200020003e-05,4,28,11,329669,True
7415,2018-06-14 22:13:07.933999,0.04,4.004004004004004e-05,8,6,9,4526,False
7416,2018-06-14 22:13:09.798972,0.4,4.0004000400040005e-05,3,23,12,674626,True
7417,2018-06-14 22:13:13.143926,1.0,1.000010000100001e-05,2,50,8,1113349,True
7418,2018-06-14 22:13:14.944287,0.4,4.0004000400040005e-05,3,25,10,787643,True
7419,2018-06-14 22:13:16.719511,0.4,4.0004000400040005e-05,3,43,7,596743,True
7420,2018-06-14 22:13:20.070796,1.0,1.000010000100001e-05,2,11,11,1554451,True
7421,2018-06-14 22:13:21.538826,0.1,1.0001000100010001e-05,6,20,3,25598,True
7422,2018-06-14 22:13:24.901634,1.0,1.000010000100001e-05,2,3,8,1599528,False
7423,2018-06-14 22:13:26.484325,0.2,2.0002000200020003e-05,5,15,9,207102,False
7424,2018-06-14 22:13:27.895561,0.04,4.004004004004004e-05,8,4,6,1703,True
7425,2018-06-14 22:13:29.281922,0.04,4.004004004004004e-05,8,27,4,4061,False
7426,2018-06-14 22:13:30.643180,0.04,4.004004004004004e-05,9,15,9,2783,False
7427,2018-06-14 22:13:32.445705,0.4,4.0004000400040005e-05,2,24,3,236523,False
7428,2018-06-14 22:13:35.796800,1.0,1.000010000100001e-05,3,39,10,1059479,False
7429,2018-06-14 22:13:37.264544,0.1,1.0001000100010001e-05,6,2,10,146202,False
7430,2018-06-14 22:13:40.807063,1.0,1.000010000100001e-05,0,21,5,116886,False
7431,2018-06-14 22:13:42.289974,0.1,1.0001000100010001e-05,6,21,12,109005,True
7432,2018-06-14 22:13:43.778013,0.1,1.0001000100010001e-05,7,34,5,44976,True
7433,2018-06-14 22:13:45.363937,0.2,2.0002000200020003e-05,4,40,7,333994,True
7434,2018-06-14 22:13:46.936985,0.2,2.0002000200020003e-05,5,14,9,234937,False
7435,2018-06-14 22:13:48.508231,0.2,2.0002000200020003e-05,4,21,12,329465,True
7436,2018-06-14 22:13:50.076303,0.2,2.0002000200020003e-05,3,2,9,124475,False
7437,2018-06-14 22:13:51.658013,0.2,2.0002000200020003e-05,4,49,7,409165,False
7438,2018-06-14 22:13:57.744575,2.0,2.000020000200002e-05,0,23,10,3863387,True
7439,2018-06-14 22:13:59.165181,0.04,4.004004004004004e-05,9,30,7,729,True
7440,2018-06-14 22:14:00.650017,0.1,1.0001000100010001e-05,7,3,3,17781,True
7441,2018-06-14 22:14:02.051072,0.04,4.004004004004004e-05,9,5,4,1429,False
7442,2018-06-14 22:14:03.649819,0.2,2.0002000200020003e-05,4,49,11,18777,False
7443,2018-06-14 22:14:05.466236,0.4,4.0004000400040005e-05,2,35,4,417626,False
7444,2018-06-14 22:14:09.010064,1.0,1.000010000100001e-05,1,30,8,2159386,True
7445,2018-06-14 22:14:10.494201,0.1,1.0001000100010001e-05,5,0,6,29771,False
7446,2018-06-14 22:14:11.973210,0.1,1.0001000100010001e-05,6,1,5,105585,True
7447,2018-06-14 22:14:13.799551,0.4,4.0004000400040005e-05,2,8,4,561620,True
7448,2018-06-14 22:14:15.268224,0.1,1.0001000100010001e-05,6,24,11,10250,False
7449,2018-06-14 22:14:16.697337,0.04,4.004004004004004e-05,9,35,9,5005,True
7450,2018-06-14 22:14:20.082883,1.0,1.000010000100001e-05,1,34,4,793822,False
7451,2018-06-14 22:14:21.502537,0.04,4.004004004004004e-05,9,22,11,1504,True
7452,2018-06-14 22:14:22.873092,0.04,4.004004004004004e-05,8,10,9,9074,True
7453,2018-06-14 22:14:24.340981,0.1,1.0001000100010001e-05,5,23,6,46004,False
7454,2018-06-14 22:14:25.832191,0.1,1.0001000100010001e-05,5,42,6,138532,True
7455,2018-06-14 22:14:27.441983,0.2,2.0002000200020003e-05,3,48,6,27629,False
7456,2018-06-14 22:14:30.729642,1.0,1.000010000100001e-05,3,12,12,968487,False
7457,2018-06-14 22:14:32.196006,0.1,1.0001000100010001e-05,7,29,8,18325,True
7458,2018-06-14 22:14:33.785312,0.2,2.0002000200020003e-05,4,6,6,344148,True
7459,2018-06-14 22:14:35.253718,0.1,1.0001000100010001e-05,7,38,5,8632,True
7460,2018-06-14 22:14:36.661726,0.04,4.004004004004004e-05,9,28,7,5283,False
7461,2018-06-14 22:14:38.278434,0.2,2.0002000200020003e-05,3,40,10,189638,False
7462,2018-06-14 22:14:49.139840,4.0,4.000040000400004e-05,0,46,9,5809881,True
7463,2018-06-14 22:14:50.607470,0.1,1.0001000100010001e-05,6,41,9,23488,False
7464,2018-06-14 22:14:52.015044,0.04,4.004004004004004e-05,8,47,6,1553,True
7465,2018-06-14 22:14:53.374923,0.04,4.004004004004004e-05,8,23,8,9856,False
7466,2018-06-14 22:14:54.955979,0.2,2.0002000200020003e-05,5,38,9,238796,False
7467,2018-06-14 22:15:00.847653,2.0,2.000020000200002e-05,0,1,4,4496389,True
7468,2018-06-14 22:15:02.430225,0.2,2.0002000200020003e-05,5,13,12,276998,False
7469,2018-06-14 22:15:04.261931,0.4,4.0004000400040005e-05,3,27,12,330135,True
7470,2018-06-14 22:15:05.736014,0.1,1.0001000100010001e-05,5,7,11,47308,False
7471,2018-06-14 22:15:11.719460,2.0,2.000020000200002e-05,0,30,6,4447415,True
7472,2018-06-14 22:15:13.179437,0.1,1.0001000100010001e-05,7,23,3,32209,True
7473,2018-06-14 22:15:16.555837,1.0,1.000010000100001e-05,2,37,9,1982477,False
7474,2018-06-14 22:15:18.156016,0.2,2.0002000200020003e-05,5,12,11,278132,False
7475,2018-06-14 22:15:19.630303,0.1,1.0001000100010001e-05,6,3,10,80733,True
7476,2018-06-14 22:15:21.215947,0.2,2.0002000200020003e-05,3,7,3,104816,False
7477,2018-06-14 22:15:22.690468,0.1,1.0001000100010001e-05,7,3,6,10010,True
7478,2018-06-14 22:15:33.534922,4.0,4.000040000400004e-05,0,43,8,7840489,False
7479,2018-06-14 22:15:35.000477,0.1,1.0001000100010001e-05,6,21,5,91058,True
7480,2018-06-14 22:15:36.584321,0.2,2.0002000200020003e-05,4,47,4,326175,False
7481,2018-06-14 22:15:37.999067,0.04,4.004004004004004e-05,8,4,10,12568,False
7482,2018-06-14 22:15:39.846072,0.4,4.0004000400040005e-05,2,8,6,83685,False
7483,2018-06-14 22:15:41.439509,0.2,2.0002000200020003e-05,4,17,11,298769,True
7484,2018-06-14 22:15:47.505932,2.0,2.000020000200002e-05,0,44,7,1508507,False
7485,2018-06-14 22:15:53.644398,2.0,2.000020000200002e-05,0,36,11,2238299,True
7486,2018-06-14 22:15:55.109786,0.1,1.0001000100010001e-05,6,30,9,94405,True
7487,2018-06-14 22:15:56.575228,0.1,1.0001000100010001e-05,7,26,5,51954,True
7488,2018-06-14 22:15:58.032879,0.1,1.0001000100010001e-05,7,31,6,29512,True
7489,2018-06-14 22:16:04.005934,2.0,2.000020000200002e-05,0,6,6,1532295,False
7490,2018-06-14 22:16:05.478450,0.1,1.0001000100010001e-05,5,32,5,106326,True
7491,2018-06-14 22:16:07.279657,0.4,4.0004000400040005e-05,3,29,7,746131,False
7492,2018-06-14 22:16:08.753978,0.1,1.0001000100010001e-05,7,43,5,27323,True
7493,2018-06-14 22:16:12.095487,1.0,1.000010000100001e-05,2,49,10,1115796,True
7494,2018-06-14 22:16:18.041339,2.0,2.000020000200002e-05,0,4,5,2154512,True
7495,2018-06-14 22:16:29.011823,4.0,4.000040000400004e-05,0,14,12,3626671,True
7496,2018-06-14 22:16:30.435559,0.04,4.004004004004004e-05,9,44,11,141,False
7497,2018-06-14 22:16:31.911202,0.1,1.0001000100010001e-05,6,8,7,63246,True
7498,2018-06-14 22:16:33.373415,0.1,1.0001000100010001e-05,4,21,5,45713,False
7499,2018-06-14 22:16:34.847076,0.1,1.0001000100010001e-05,7,1,7,48203,True
7500,2018-06-14 22:16:36.437548,0.2,2.0002000200020003e-05,4,38,10,97283,False
7501,2018-06-14 22:16:47.184610,4.0,4.000040000400004e-05,0,22,6,5795187,False
7502,2018-06-14 22:16:48.594933,0.04,4.004004004004004e-05,9,15,4,2935,True
7503,2018-06-14 22:16:50.480574,0.4,4.0004000400040005e-05,1,4,3,305935,False
7504,2018-06-14 22:16:51.955005,0.1,1.0001000100010001e-05,7,29,5,15062,True
7505,2018-06-14 22:16:53.423926,0.1,1.0001000100010001e-05,7,28,3,18408,True
7506,2018-06-14 22:16:55.018987,0.2,2.0002000200020003e-05,3,9,3,257713,True
7507,2018-06-14 22:16:56.582099,0.2,2.0002000200020003e-05,3,19,4,223654,False
7508,2018-06-14 22:16:57.984878,0.04,4.004004004004004e-05,9,42,8,233,False
7509,2018-06-14 22:16:59.576983,0.2,2.0002000200020003e-05,4,42,6,234721,True
7510,2018-06-14 22:17:10.429479,4.0,4.000040000400004e-05,0,50,9,7174361,False
7511,2018-06-14 22:17:11.897969,0.1,1.0001000100010001e-05,6,3,8,33957,True
7512,2018-06-14 22:17:13.359229,0.1,1.0001000100010001e-05,7,44,3,7817,True
7513,2018-06-14 22:17:14.771402,0.04,4.004004004004004e-05,9,50,2,1333,True
7514,2018-06-14 22:17:16.240997,0.1,1.0001000100010001e-05,7,24,8,54311,True
7515,2018-06-14 22:17:18.044085,0.4,4.0004000400040005e-05,3,26,8,387507,True
7516,2018-06-14 22:17:19.511424,0.1,1.0001000100010001e-05,6,46,3,25963,True
7517,2018-06-14 22:17:21.338612,0.4,4.0004000400040005e-05,3,27,6,739595,False
7518,2018-06-14 22:17:24.624407,1.0,1.000010000100001e-05,3,26,9,1078029,False
7519,2018-06-14 22:17:26.135195,0.1,1.0001000100010001e-05,6,20,5,67683,True
7520,2018-06-14 22:17:27.726100,0.2,2.0002000200020003e-05,4,33,5,259823,True
7521,2018-06-14 22:17:31.258602,1.0,1.000010000100001e-05,1,15,8,1525144,True
7522,2018-06-14 22:17:32.832405,0.2,2.0002000200020003e-05,5,19,8,164466,True
7523,2018-06-14 22:17:38.920055,2.0,2.000020000200002e-05,0,30,10,1272768,False
7524,2018-06-14 22:17:40.392483,0.1,1.0001000100010001e-05,6,40,6,74424,True
7525,2018-06-14 22:17:41.880882,0.1,1.0001000100010001e-05,5,6,8,144453,True
7526,2018-06-14 22:17:43.293111,0.04,4.004004004004004e-05,8,45,8,6802,True
7527,2018-06-14 22:17:44.766522,0.1,1.0001000100010001e-05,7,4,10,47533,True
7528,2018-06-14 22:17:46.176156,0.04,4.004004004004004e-05,9,25,3,2026,False
7529,2018-06-14 22:17:47.660454,0.1,1.0001000100010001e-05,6,44,11,117092,True
7530,2018-06-14 22:17:53.531226,2.0,2.000020000200002e-05,1,13,10,4452559,False
7531,2018-06-14 22:17:59.503998,2.0,2.000020000200002e-05,0,50,7,3800176,True
7532,2018-06-14 22:18:03.075076,1.0,1.000010000100001e-05,0,42,5,66367,False
7533,2018-06-14 22:18:04.483053,0.04,4.004004004004004e-05,8,35,10,2889,True
7534,2018-06-14 22:18:10.451634,2.0,2.000020000200002e-05,0,23,4,4157782,True
7535,2018-06-14 22:18:12.270827,0.4,4.0004000400040005e-05,2,17,5,241021,False
7536,2018-06-14 22:18:23.174272,4.0,4.000040000400004e-05,0,28,10,6271469,True
7537,2018-06-14 22:18:24.578323,0.04,4.004004004004004e-05,8,45,8,4689,True
7538,2018-06-14 22:18:27.958097,1.0,1.000010000100001e-05,2,5,11,787630,True
7539,2018-06-14 22:18:29.433247,0.1,1.0001000100010001e-05,5,24,7,78921,True
7540,2018-06-14 22:18:32.995156,1.0,1.000010000100001e-05,1,37,8,1962226,True
7541,2018-06-14 22:18:34.417549,0.04,4.004004004004004e-05,9,8,3,1431,True
7542,2018-06-14 22:18:35.782818,0.04,4.004004004004004e-05,9,0,11,4506,True
7543,2018-06-14 22:18:37.252895,0.1,1.0001000100010001e-05,7,11,10,53331,True
7544,2018-06-14 22:18:38.725428,0.1,1.0001000100010001e-05,7,44,9,42036,True
7545,2018-06-14 22:18:49.631765,4.0,4.000040000400004e-05,0,21,10,8962438,False
7546,2018-06-14 22:18:51.105687,0.1,1.0001000100010001e-05,5,8,7,163824,True
7547,2018-06-14 22:18:52.570067,0.1,1.0001000100010001e-05,7,18,4,33510,True
7548,2018-06-14 22:19:03.437677,4.0,4.000040000400004e-05,0,42,9,8170266,False
7549,2018-06-14 22:19:09.235526,2.0,2.000020000200002e-05,1,36,7,3426112,False
7550,2018-06-14 22:19:10.645311,0.04,4.004004004004004e-05,9,45,2,886,True
7551,2018-06-14 22:19:12.226945,0.2,2.0002000200020003e-05,5,50,11,167818,True
7552,2018-06-14 22:19:14.105369,0.4,4.0004000400040005e-05,2,14,11,282347,False
7553,2018-06-14 22:19:15.695014,0.2,2.0002000200020003e-05,4,13,8,256031,True
7554,2018-06-14 22:19:19.086857,1.0,1.000010000100001e-05,1,25,3,1563465,True
7555,2018-06-14 22:19:20.500599,0.04,4.004004004004004e-05,8,44,8,6098,True
7556,2018-06-14 22:19:21.983312,0.1,1.0001000100010001e-05,6,31,6,87107,True
7557,2018-06-14 22:19:23.785553,0.4,4.0004000400040005e-05,3,27,9,286733,True
7558,2018-06-14 22:19:25.251284,0.1,1.0001000100010001e-05,6,21,7,54915,True
7559,2018-06-14 22:19:27.081527,0.4,4.0004000400040005e-05,2,31,7,715541,True
7560,2018-06-14 22:19:28.542278,0.1,1.0001000100010001e-05,7,49,12,77401,False
7561,2018-06-14 22:19:39.468808,4.0,4.000040000400004e-05,0,24,8,6981446,False
7562,2018-06-14 22:19:41.044485,0.2,2.0002000200020003e-05,4,0,4,196810,True
7563,2018-06-14 22:19:42.883568,0.4,4.0004000400040005e-05,2,12,6,689972,True
7564,2018-06-14 22:19:44.449491,0.2,2.0002000200020003e-05,5,5,9,178628,True
7565,2018-06-14 22:19:45.922327,0.1,1.0001000100010001e-05,6,13,9,136739,False
7566,2018-06-14 22:19:47.702484,0.4,4.0004000400040005e-05,3,38,5,732270,False
7567,2018-06-14 22:19:53.633392,2.0,2.000020000200002e-05,0,44,5,2644107,True
7568,2018-06-14 22:19:55.056556,0.04,4.004004004004004e-05,8,1,10,507,False
7569,2018-06-14 22:19:56.689674,0.2,2.0002000200020003e-05,3,28,9,137045,False
7570,2018-06-14 22:19:58.098850,0.04,4.004004004004004e-05,8,7,3,2235,True
7571,2018-06-14 22:19:59.480189,0.04,4.004004004004004e-05,9,12,11,4874,True
7572,2018-06-14 22:20:02.853105,1.0,1.000010000100001e-05,1,3,3,1022338,True
7573,2018-06-14 22:20:04.348052,0.1,1.0001000100010001e-05,4,11,7,1880,False
7574,2018-06-14 22:20:10.337546,2.0,2.000020000200002e-05,0,43,6,1707734,False
7575,2018-06-14 22:20:11.764444,0.04,4.004004004004004e-05,8,4,8,1211,True
7576,2018-06-14 22:20:13.134242,0.04,4.004004004004004e-05,9,12,12,6372,True
7577,2018-06-14 22:20:14.945595,0.4,4.0004000400040005e-05,3,22,11,489218,True
7578,2018-06-14 22:20:16.521037,0.2,2.0002000200020003e-05,4,39,3,296056,False
7579,2018-06-14 22:20:19.833252,1.0,1.000010000100001e-05,2,0,4,1251031,True
7580,2018-06-14 22:20:21.258059,0.04,4.004004004004004e-05,9,2,11,5778,True
7581,2018-06-14 22:20:22.728846,0.1,1.0001000100010001e-05,6,49,4,87036,True
7582,2018-06-14 22:20:24.197304,0.1,1.0001000100010001e-05,5,20,9,70914,True
7583,2018-06-14 22:20:35.091755,4.0,4.000040000400004e-05,0,50,10,4585277,True
7584,2018-06-14 22:20:36.558893,0.1,1.0001000100010001e-05,7,14,10,7680,False
7585,2018-06-14 22:20:42.423696,2.0,2.000020000200002e-05,1,16,9,2583863,True
7586,2018-06-14 22:20:43.886238,0.1,1.0001000100010001e-05,7,30,4,29366,True
7587,2018-06-14 22:20:45.292068,0.04,4.004004004004004e-05,9,8,6,4614,False
7588,2018-06-14 22:20:46.662222,0.04,4.004004004004004e-05,8,42,10,12301,False
7589,2018-06-14 22:20:48.160073,0.1,1.0001000100010001e-05,4,43,8,5307,False
7590,2018-06-14 22:20:49.964876,0.4,4.0004000400040005e-05,3,13,5,413228,True
7591,2018-06-14 22:20:55.861648,2.0,2.000020000200002e-05,0,13,4,3738070,True
7592,2018-06-14 22:20:57.464441,0.2,2.0002000200020003e-05,3,40,7,188215,False
7593,2018-06-14 22:20:58.876395,0.04,4.004004004004004e-05,9,37,10,6398,False
7594,2018-06-14 22:21:00.376846,0.1,1.0001000100010001e-05,5,21,8,125691,True
7595,2018-06-14 22:21:01.837521,0.1,1.0001000100010001e-05,6,20,8,114865,True
7596,2018-06-14 22:21:07.835550,2.0,2.000020000200002e-05,0,12,6,3569043,True
7597,2018-06-14 22:21:09.298791,0.1,1.0001000100010001e-05,6,41,11,36461,True
7598,2018-06-14 22:21:10.722884,0.04,4.004004004004004e-05,9,36,2,801,True
7599,2018-06-14 22:21:14.324375,1.0,1.000010000100001e-05,0,5,7,558804,False
7600,2018-06-14 22:21:15.916721,0.2,2.0002000200020003e-05,4,0,7,348535,True
7601,2018-06-14 22:21:17.385730,0.1,1.0001000100010001e-05,7,43,5,47675,True
7602,2018-06-14 22:21:18.852156,0.1,1.0001000100010001e-05,6,40,8,4496,False
7603,2018-06-14 22:21:20.448994,0.2,2.0002000200020003e-05,4,23,6,134807,True
7604,2018-06-14 22:21:23.835406,1.0,1.000010000100001e-05,1,47,5,2292265,True
7605,2018-06-14 22:21:25.697017,0.4,4.0004000400040005e-05,2,16,9,155924,False
7606,2018-06-14 22:21:31.569422,2.0,2.000020000200002e-05,0,0,3,3686146,True
7607,2018-06-14 22:21:32.996621,0.04,4.004004004004004e-05,9,12,5,3689,True
7608,2018-06-14 22:21:34.493030,0.1,1.0001000100010001e-05,5,37,7,104912,True
7609,2018-06-14 22:21:45.397577,4.0,4.000040000400004e-05,0,18,10,8141841,False
7610,2018-06-14 22:21:51.304452,2.0,2.000020000200002e-05,1,15,12,4688934,False
7611,2018-06-14 22:21:53.089166,0.4,4.0004000400040005e-05,3,16,5,367060,True
7612,2018-06-14 22:21:54.561651,0.1,1.0001000100010001e-05,5,11,9,117945,True
7613,2018-06-14 22:21:56.344463,0.4,4.0004000400040005e-05,3,4,4,442511,True
7614,2018-06-14 22:21:57.762934,0.04,4.004004004004004e-05,9,50,5,382,False
7615,2018-06-14 22:21:59.145812,0.04,4.004004004004004e-05,9,34,9,1625,True
7616,2018-06-14 22:22:05.014448,2.0,2.000020000200002e-05,1,7,8,3348278,False
7617,2018-06-14 22:22:08.310060,1.0,1.000010000100001e-05,2,30,5,1483295,False
7618,2018-06-14 22:22:09.827642,0.1,1.0001000100010001e-05,7,14,12,7277,False
7619,2018-06-14 22:22:11.293504,0.1,1.0001000100010001e-05,6,42,5,107779,True
7620,2018-06-14 22:22:17.188969,2.0,2.000020000200002e-05,1,33,12,4414605,False
7621,2018-06-14 22:22:28.057798,4.0,4.000040000400004e-05,0,31,9,8118547,False
7622,2018-06-14 22:22:33.886051,2.0,2.000020000200002e-05,1,46,8,3854758,False
7623,2018-06-14 22:22:39.650116,2.0,2.000020000200002e-05,1,16,6,3194139,False
7624,2018-06-14 22:22:42.975865,1.0,1.000010000100001e-05,2,24,5,1201444,True
7625,2018-06-14 22:22:44.385890,0.04,4.004004004004004e-05,9,3,4,756,False
7626,2018-06-14 22:22:45.747151,0.04,4.004004004004004e-05,9,32,2,134,False
7627,2018-06-14 22:22:47.532761,0.4,4.0004000400040005e-05,3,14,6,589609,True
7628,2018-06-14 22:22:49.000517,0.1,1.0001000100010001e-05,6,15,5,64951,True
7629,2018-06-14 22:22:50.403469,0.04,4.004004004004004e-05,8,14,4,506,False
7630,2018-06-14 22:22:52.216426,0.4,4.0004000400040005e-05,3,39,9,712023,True
7631,2018-06-14 22:22:53.685146,0.1,1.0001000100010001e-05,6,30,5,20337,True
7632,2018-06-14 22:22:57.115011,1.0,1.000010000100001e-05,1,49,7,177591,False
7633,2018-06-14 22:22:58.578203,0.1,1.0001000100010001e-05,7,7,12,84476,False
7634,2018-06-14 22:23:00.038894,0.1,1.0001000100010001e-05,6,7,9,129491,False
7635,2018-06-14 22:23:01.614817,0.2,2.0002000200020003e-05,5,27,12,175860,True
7636,2018-06-14 22:23:03.025530,0.04,4.004004004004004e-05,9,14,6,972,True
7637,2018-06-14 22:23:04.516911,0.1,1.0001000100010001e-05,7,31,8,2502,False
7638,2018-06-14 22:23:05.939978,0.04,4.004004004004004e-05,8,41,4,2148,True
7639,2018-06-14 22:23:11.831255,2.0,2.000020000200002e-05,0,34,3,3713604,True
7640,2018-06-14 22:23:15.326518,1.0,1.000010000100001e-05,1,29,12,654354,False
7641,2018-06-14 22:23:16.814251,0.1,1.0001000100010001e-05,7,18,9,28953,True
7642,2018-06-14 22:23:18.303671,0.1,1.0001000100010001e-05,7,7,9,22219,True
7643,2018-06-14 22:23:20.115316,0.4,4.0004000400040005e-05,3,29,11,179052,False
7644,2018-06-14 22:23:21.579051,0.1,1.0001000100010001e-05,6,45,3,86453,True
7645,2018-06-14 22:23:23.215955,0.2,2.0002000200020003e-05,3,37,6,195134,False
7646,2018-06-14 22:23:24.628822,0.04,4.004004004004004e-05,8,17,6,2643,True
7647,2018-06-14 22:23:26.014187,0.04,4.004004004004004e-05,9,4,4,1973,True
7648,2018-06-14 22:23:27.493905,0.1,1.0001000100010001e-05,7,14,11,4300,False
7649,2018-06-14 22:23:30.784605,1.0,1.000010000100001e-05,3,4,12,1158472,False
7650,2018-06-14 22:23:32.358958,0.2,2.0002000200020003e-05,5,45,12,241947,False
7651,2018-06-14 22:23:33.835683,0.1,1.0001000100010001e-05,5,24,6,166307,True
7652,2018-06-14 22:23:35.312864,0.1,1.0001000100010001e-05,6,45,12,61584,True
7653,2018-06-14 22:23:36.910078,0.2,2.0002000200020003e-05,4,18,8,455827,False
7654,2018-06-14 22:23:38.313735,0.04,4.004004004004004e-05,8,11,6,2801,True
7655,2018-06-14 22:23:44.206905,2.0,2.000020000200002e-05,1,5,12,3249771,True
7656,2018-06-14 22:23:45.671996,0.1,1.0001000100010001e-05,6,1,4,32072,True
7657,2018-06-14 22:23:49.028978,1.0,1.000010000100001e-05,1,14,3,1070454,True
7658,2018-06-14 22:23:54.955811,2.0,2.000020000200002e-05,0,3,5,2767619,True
7659,2018-06-14 22:23:56.428000,0.1,1.0001000100010001e-05,7,9,6,15234,True
7660,2018-06-14 22:24:07.349297,4.0,4.000040000400004e-05,0,30,10,5586303,True
7661,2018-06-14 22:24:08.834152,0.1,1.0001000100010001e-05,6,1,8,111158,True
7662,2018-06-14 22:24:10.428348,0.2,2.0002000200020003e-05,4,51,12,181584,True
7663,2018-06-14 22:24:12.001602,0.2,2.0002000200020003e-05,3,29,5,259441,True
7664,2018-06-14 22:24:15.620912,1.0,1.000010000100001e-05,0,40,8,132033,False
7665,2018-06-14 22:24:18.862113,1.0,1.000010000100001e-05,2,41,3,1048007,True
7666,2018-06-14 22:24:20.341185,0.1,1.0001000100010001e-05,5,10,12,42420,False
7667,2018-06-14 22:24:21.806329,0.1,1.0001000100010001e-05,7,3,5,41199,True
7668,2018-06-14 22:24:25.243168,1.0,1.000010000100001e-05,1,34,6,1067911,True
7669,2018-06-14 22:24:27.037324,0.4,4.0004000400040005e-05,4,13,11,494890,False
7670,2018-06-14 22:24:28.553905,0.1,1.0001000100010001e-05,5,4,9,152753,True
7671,2018-06-14 22:24:31.915128,1.0,1.000010000100001e-05,1,0,4,1922981,True
7672,2018-06-14 22:24:33.525219,0.2,2.0002000200020003e-05,3,40,8,258731,True
7673,2018-06-14 22:24:34.930541,0.04,4.004004004004004e-05,8,3,3,835,True
7674,2018-06-14 22:24:36.540152,0.2,2.0002000200020003e-05,5,33,12,157081,True
