sample,time,window,precision,modulation,band,cad2rf,cad2done,detected
468,2018-06-06 20:10:24.108991,0.2,4.0000008000001605e-08,0,34,8.49200169840034e-05,0.15885091177018237,False
469,2018-06-06 20:10:34.363453,0.2,4.0000008000001605e-08,0,36,8.500001700000341e-05,0.15885351177070237,True
470,2018-06-06 20:10:35.500068,0.004,4.000040000400004e-08,6,34,8.49208492084921e-05,0.0024219842198421986,False
471,2018-06-06 20:10:38.145264,0.01,1.000001000001e-08,5,20,8.493008493008494e-05,0.004773954773954774,False
472,2018-06-06 20:10:48.281429,0.2,4.0000008000001605e-08,0,4,8.500001700000341e-05,0.15885355177071037,True
473,2018-06-06 20:10:58.364825,0.2,4.0000008000001605e-08,0,48,8.500001700000341e-05,0.15885179177035838,False
474,2018-06-06 20:11:01.153820,0.02,2.000002000002e-08,4,50,8.498008498008498e-05,0.009541969541969543,False
475,2018-06-06 20:11:03.775432,0.01,1.000001000001e-08,5,40,8.497008497008497e-05,0.0047737547737547745,False
476,2018-06-06 20:11:14.045365,0.1,2.0000004000000802e-08,1,32,8.504001700800342e-05,0.07846827569365515,False
477,2018-06-06 20:11:16.706622,0.04,4.000004000004e-08,3,46,8.496008496008496e-05,0.01920537920537921,False
478,2018-06-06 20:11:26.821580,0.1,2.0000004000000802e-08,2,50,8.500001700000341e-05,0.03878912775782556,False
479,2018-06-06 20:11:27.919784,0.004,4.000040000400004e-08,6,29,8.500085000850009e-05,0.0024236242362423626,True
480,2018-06-06 20:11:38.045677,0.1,2.0000004000000802e-08,2,17,8.49200169840034e-05,0.03878886775777356,False
481,2018-06-06 20:11:48.214963,0.2,4.0000008000001605e-08,0,8,8.496001699200341e-05,0.15885375177075037,True
482,2018-06-06 20:11:50.994953,0.01,1.000001000001e-08,5,18,8.504008504008504e-05,0.0047738247738247745,False
483,2018-06-06 20:11:53.891512,0.01,1.000001000001e-08,5,27,8.497008497008497e-05,0.004773984773984774,False
484,2018-06-06 20:12:04.035912,0.1,2.0000004000000802e-08,1,8,8.49800169960034e-05,0.07846821569364315,False
485,2018-06-06 20:12:06.877159,0.01,1.000001000001e-08,5,5,8.496008496008496e-05,0.0047739647739647745,False
486,2018-06-06 20:12:17.099304,0.1,2.0000004000000802e-08,2,35,8.504001700800342e-05,0.03879022775804555,True
487,2018-06-06 20:12:19.852320,0.01,1.000001000001e-08,5,3,8.5000085000085e-05,0.0047739647739647745,False
488,2018-06-06 20:12:29.931481,0.2,4.0000008000001605e-08,0,35,8.500001700000341e-05,0.15885351177070237,True
489,2018-06-06 20:12:39.624378,0.1,2.0000004000000802e-08,1,44,8.500001700000341e-05,0.07846885569377114,False
490,2018-06-06 20:12:42.333088,0.01,1.000001000001e-08,5,4,8.495008495008496e-05,0.004775774775774776,True
491,2018-06-06 20:12:52.310759,0.1,2.0000004000000802e-08,1,4,8.49800169960034e-05,0.07846823569364715,False
492,2018-06-06 20:12:54.969466,0.02,2.000002000002e-08,4,47,8.498008498008498e-05,0.009542709542709544,True
493,2018-06-06 20:12:57.905434,0.04,4.000004000004e-08,3,45,8.496008496008496e-05,0.019206939206939208,True
494,2018-06-06 20:13:00.442643,0.01,1.000001000001e-08,5,42,8.503008503008504e-05,0.004775554775554776,True
495,2018-06-06 20:13:02.942634,0.02,2.000002000002e-08,4,17,8.502008502008503e-05,0.009541769541769543,False
496,2018-06-06 20:13:05.617076,0.01,1.000001000001e-08,5,8,8.498008498008498e-05,0.004775564775564776,True
497,2018-06-06 20:13:15.284689,0.1,2.0000004000000802e-08,1,33,8.504001700800342e-05,0.07847061569412314,True
498,2018-06-06 20:13:25.327678,0.2,4.0000008000001605e-08,0,37,8.504001700800342e-05,0.15885151177030238,False
499,2018-06-06 20:13:35.440423,0.1,2.0000004000000802e-08,1,37,8.494001698800341e-05,0.07846825569365115,False
500,2018-06-06 20:13:38.000668,0.04,4.000004000004e-08,3,30,8.5000085000085e-05,0.019205579205579207,False
501,2018-06-06 20:13:48.175686,0.2,4.0000008000001605e-08,0,17,8.500001700000341e-05,0.15885095177019037,False
502,2018-06-06 20:13:58.525609,0.1,2.0000004000000802e-08,1,40,8.502001700400341e-05,0.07847007569401515,True
503,2018-06-06 20:14:08.391060,0.1,2.0000004000000802e-08,1,19,8.49800169960034e-05,0.07847031569406315,True
504,2018-06-06 20:14:09.531973,0.004,4.000040000400004e-08,6,18,8.49208492084921e-05,0.0024219842198421986,False
505,2018-06-06 20:14:12.109347,0.04,4.000004000004e-08,3,18,8.5000085000085e-05,0.019206939206939208,True
506,2018-06-06 20:14:14.875498,0.01,1.000001000001e-08,5,35,8.5000085000085e-05,0.004775584775584776,True
507,2018-06-06 20:14:17.524679,0.02,2.000002000002e-08,4,35,8.498008498008498e-05,0.009541669541669542,False
508,2018-06-06 20:14:20.059084,0.04,4.000004000004e-08,3,8,8.5000085000085e-05,0.019206939206939208,True
509,2018-06-06 20:14:22.712322,0.02,2.000002000002e-08,4,23,8.504008504008504e-05,0.009541509541509542,False
510,2018-06-06 20:14:25.307225,0.02,2.000002000002e-08,4,18,8.502008502008503e-05,0.009541689541689543,False
511,2018-06-06 20:14:27.863096,0.01,1.000001000001e-08,5,13,8.496008496008496e-05,0.004773714773714774,False
512,2018-06-06 20:14:37.880998,0.2,4.0000008000001605e-08,0,30,8.500001700000341e-05,0.15885151177030238,False
513,2018-06-06 20:14:40.537398,0.04,4.000004000004e-08,3,23,8.5000085000085e-05,0.01920717920717921,True
514,2018-06-06 20:14:43.164739,0.01,1.000001000001e-08,5,11,8.498008498008498e-05,0.004775584775584776,True
515,2018-06-06 20:14:53.136097,0.2,4.0000008000001605e-08,0,12,8.500001700000341e-05,0.15885351177070237,True
516,2018-06-06 20:14:54.228235,0.004,4.000040000400004e-08,6,34,8.504085040850409e-05,0.0024220242202422026,False
517,2018-06-06 20:15:04.272791,0.1,2.0000004000000802e-08,2,49,8.500001700000341e-05,0.03879068775813756,True
518,2018-06-06 20:15:06.984470,0.02,2.000002000002e-08,4,49,8.5000085000085e-05,0.009541729541729542,True
519,2018-06-06 20:15:09.533618,0.04,4.000004000004e-08,3,1,8.5000085000085e-05,0.019205339205339206,False
520,2018-06-06 20:15:19.685741,0.1,2.0000004000000802e-08,1,1,8.504001700800342e-05,0.07846857569371515,False
521,2018-06-06 20:15:29.786212,0.1,2.0000004000000802e-08,1,48,8.500001700000341e-05,0.07846851569370315,False
522,2018-06-06 20:15:39.837939,0.1,2.0000004000000802e-08,2,27,8.504001700800342e-05,0.03878892775778556,False
523,2018-06-06 20:15:40.983468,0.004,4.000040000400004e-08,6,27,8.49208492084921e-05,0.0024238242382423826,True
524,2018-06-06 20:15:43.619336,0.04,4.000004000004e-08,3,28,8.492008492008493e-05,0.019205059205059206,False
525,2018-06-06 20:15:44.710106,0.002,2.000020000200002e-08,7,25,8.50208502085021e-05,0.0012638926389263894,True
526,2018-06-06 20:15:45.787403,0.002,2.000020000200002e-08,7,48,8.496084960849609e-05,0.0012625526255262553,False
527,2018-06-06 20:15:48.463542,0.01,1.000001000001e-08,5,3,8.5000085000085e-05,0.004774024774024774,False
528,2018-06-06 20:15:49.512337,0.004,4.000040000400004e-08,6,30,8.504085040850409e-05,0.0024220642206422066,False
529,2018-06-06 20:15:52.317529,0.04,4.000004000004e-08,3,22,8.5000085000085e-05,0.019205579205579207,False
530,2018-06-06 20:16:02.681021,0.1,2.0000004000000802e-08,2,28,8.500001700000341e-05,0.03879020775804155,True
531,2018-06-06 20:16:05.425781,0.02,2.000002000002e-08,4,41,8.5000085000085e-05,0.009541969541969543,False
532,2018-06-06 20:16:06.601334,0.002,2.000020000200002e-08,7,48,8.50208502085021e-05,0.0012638926389263894,True
533,2018-06-06 20:16:07.720410,0.002,2.000020000200002e-08,7,29,8.500085000850009e-05,0.0012636126361263613,True
534,2018-06-06 20:16:10.313388,0.02,2.000002000002e-08,4,50,8.494008494008495e-05,0.009541689541689543,False
535,2018-06-06 20:16:11.362404,0.004,4.000040000400004e-08,6,5,8.500085000850009e-05,0.0024243442434424348,True
536,2018-06-06 20:16:13.969783,0.04,4.000004000004e-08,3,0,8.5000085000085e-05,0.019205419205419207,False
537,2018-06-06 20:16:15.018581,0.002,2.000020000200002e-08,7,4,8.500085000850009e-05,0.0012641326413264133,True
538,2018-06-06 20:16:25.202959,0.1,2.0000004000000802e-08,1,33,8.500001700000341e-05,0.07846913569382714,False
539,2018-06-06 20:16:27.817481,0.01,1.000001000001e-08,5,0,8.503008503008504e-05,0.004774064774064775,False
540,2018-06-06 20:16:38.053832,0.1,2.0000004000000802e-08,2,50,8.496001699200341e-05,0.03879064775812956,True
541,2018-06-06 20:16:47.700824,0.1,2.0000004000000802e-08,2,15,8.49200169840034e-05,0.03879010775802156,True
542,2018-06-06 20:16:48.756836,0.002,2.000020000200002e-08,7,25,8.50208502085021e-05,0.0012634126341263413,True
543,2018-06-06 20:16:49.949861,0.004,4.000040000400004e-08,6,20,8.500085000850009e-05,0.0024217842178421785,False
544,2018-06-06 20:16:51.017569,0.002,2.000020000200002e-08,7,27,8.50208502085021e-05,0.0012620726207262073,False
545,2018-06-06 20:17:01.156622,0.2,4.0000008000001605e-08,0,28,8.504001700800342e-05,0.15885175177035038,False
546,2018-06-06 20:17:02.256652,0.004,4.000040000400004e-08,6,49,8.500085000850009e-05,0.0024221042210422106,False
547,2018-06-06 20:17:12.332871,0.2,4.0000008000001605e-08,0,2,8.500001700000341e-05,0.15885151177030238,False
548,2018-06-06 20:17:13.394215,0.002,2.000020000200002e-08,7,4,8.50208502085021e-05,0.0012625926259262593,False
549,2018-06-06 20:17:23.405362,0.2,4.0000008000001605e-08,0,12,8.500001700000341e-05,0.15885355177071037,True
550,2018-06-06 20:17:24.550604,0.004,4.000040000400004e-08,6,13,8.496084960849609e-05,0.0024219842198421986,True
551,2018-06-06 20:17:25.657679,0.002,2.000020000200002e-08,7,34,8.494084940849409e-05,0.0012622526225262254,False
552,2018-06-06 20:17:35.379603,0.2,4.0000008000001605e-08,0,2,8.500001700000341e-05,0.15885147177029438,False
553,2018-06-06 20:17:37.967485,0.01,1.000001000001e-08,5,38,8.505008505008505e-05,0.004775884775884776,True
554,2018-06-06 20:17:48.165587,0.1,2.0000004000000802e-08,2,10,8.504001700800342e-05,0.03879100775820156,True
555,2018-06-06 20:17:58.406194,0.2,4.0000008000001605e-08,0,34,8.500001700000341e-05,0.15885179177035838,False
556,2018-06-06 20:18:08.623240,0.2,4.0000008000001605e-08,0,35,8.496001699200341e-05,0.15885351177070237,True
557,2018-06-06 20:18:18.713766,0.2,4.0000008000001605e-08,0,38,8.504001700800342e-05,0.15885383177076637,True
558,2018-06-06 20:18:19.862818,0.002,2.000020000200002e-08,7,21,8.50208502085021e-05,0.0012625726257262573,False
559,2018-06-06 20:18:21.054641,0.004,4.000040000400004e-08,6,40,8.500085000850009e-05,0.0024220642206422066,False
560,2018-06-06 20:18:22.273265,0.004,4.000040000400004e-08,6,40,8.49208492084921e-05,0.0024222642226422266,False
561,2018-06-06 20:18:24.824412,0.01,1.000001000001e-08,5,12,8.494008494008495e-05,0.004775534775534776,True
562,2018-06-06 20:18:25.920764,0.002,2.000020000200002e-08,7,4,8.50208502085021e-05,0.0012628126281262813,False
563,2018-06-06 20:18:26.999123,0.002,2.000020000200002e-08,7,2,8.50208502085021e-05,0.0012636326363263633,True
564,2018-06-06 20:18:28.068486,0.002,2.000020000200002e-08,7,13,8.496084960849609e-05,0.0012625126251262513,False
565,2018-06-06 20:18:29.209305,0.004,4.000040000400004e-08,6,34,8.496084960849609e-05,0.0024238242382423826,True
566,2018-06-06 20:18:31.868258,0.04,4.000004000004e-08,3,26,8.5000085000085e-05,0.019205179205179206,False
567,2018-06-06 20:18:41.665335,0.1,2.0000004000000802e-08,2,32,8.496001699200341e-05,0.03879066775813356,True
568,2018-06-06 20:18:44.300642,0.02,2.000002000002e-08,4,22,8.502008502008503e-05,0.009541749541749543,False
569,2018-06-06 20:18:46.869246,0.04,4.000004000004e-08,3,51,8.496008496008496e-05,0.019205619205619206,False
570,2018-06-06 20:18:57.242253,0.2,4.0000008000001605e-08,0,49,8.500001700000341e-05,0.15885147177029438,False
571,2018-06-06 20:18:59.925279,0.04,4.000004000004e-08,3,17,8.492008492008493e-05,0.01920761920761921,True
572,2018-06-06 20:19:10.037021,0.1,2.0000004000000802e-08,1,31,8.500001700000341e-05,0.07846805569361115,False
573,2018-06-06 20:19:13.007959,0.04,4.000004000004e-08,3,40,8.496008496008496e-05,0.019205579205579207,False
574,2018-06-06 20:19:15.632320,0.02,2.000002000002e-08,4,10,8.496008496008496e-05,0.009542729542729543,True
575,2018-06-06 20:19:18.352673,0.02,2.000002000002e-08,4,33,8.5000085000085e-05,0.009541689541689543,False
576,2018-06-06 20:19:28.309185,0.1,2.0000004000000802e-08,1,15,8.504001700800342e-05,0.07846831569366315,False
577,2018-06-06 20:19:30.857439,0.01,1.000001000001e-08,5,29,8.503008503008504e-05,0.004775884775884776,True
578,2018-06-06 20:19:40.710158,0.2,4.0000008000001605e-08,0,15,8.496001699200341e-05,0.15885147177029438,False
579,2018-06-06 20:19:43.282647,0.01,1.000001000001e-08,5,50,8.4990084990085e-05,0.004774274774274775,False
580,2018-06-06 20:19:45.788000,0.01,1.000001000001e-08,5,38,8.498008498008498e-05,0.004774004774004774,False
581,2018-06-06 20:19:46.956297,0.002,2.000020000200002e-08,7,8,8.500085000850009e-05,0.0012633726337263373,True
582,2018-06-06 20:19:48.187527,0.004,4.000040000400004e-08,6,42,8.504085040850409e-05,0.0024221042210422106,False
583,2018-06-06 20:19:57.883112,0.2,4.0000008000001605e-08,0,27,8.500001700000341e-05,0.15885099177019837,False
584,2018-06-06 20:20:00.621184,0.02,2.000002000002e-08,4,16,8.498008498008498e-05,0.009541689541689543,False
585,2018-06-06 20:20:01.757755,0.004,4.000040000400004e-08,6,40,8.496084960849609e-05,0.0024225042250422507,False
586,2018-06-06 20:20:04.603130,0.02,2.000002000002e-08,4,17,8.496008496008496e-05,0.009541449541449542,False
587,2018-06-06 20:20:05.737834,0.004,4.000040000400004e-08,6,46,8.500085000850009e-05,0.0024238642386423866,True
588,2018-06-06 20:20:08.340773,0.01,1.000001000001e-08,5,3,8.498008498008498e-05,0.004774014774014774,False
589,2018-06-06 20:20:11.120275,0.04,4.000004000004e-08,3,21,8.5000085000085e-05,0.01920717920717921,True
590,2018-06-06 20:20:21.185106,0.1,2.0000004000000802e-08,1,12,8.494001698800341e-05,0.07846821569364315,False
591,2018-06-06 20:20:22.327693,0.004,4.000040000400004e-08,6,42,8.500085000850009e-05,0.0024220642206422066,False
592,2018-06-06 20:20:25.017199,0.04,4.000004000004e-08,3,7,8.492008492008493e-05,0.019205299205299207,False
593,2018-06-06 20:20:26.191370,0.004,4.000040000400004e-08,6,47,8.500085000850009e-05,0.0024236242362423626,True
594,2018-06-06 20:20:28.928691,0.02,2.000002000002e-08,4,9,8.496008496008496e-05,0.009541709541709542,False
595,2018-06-06 20:20:39.149717,0.1,2.0000004000000802e-08,1,15,8.500001700000341e-05,0.07846827569365515,False
596,2018-06-06 20:20:40.290530,0.002,2.000020000200002e-08,7,28,8.49808498084981e-05,0.0012636126361263613,True
597,2018-06-06 20:20:50.353338,0.2,4.0000008000001605e-08,0,29,8.496001699200341e-05,0.15885331177066236,True
598,2018-06-06 20:21:00.500768,0.1,2.0000004000000802e-08,1,12,8.49800169960034e-05,0.07846881569376314,True
599,2018-06-06 20:21:03.169229,0.01,1.000001000001e-08,5,44,8.4990084990085e-05,0.0047740347740347746,False
600,2018-06-06 20:21:12.917082,0.1,2.0000004000000802e-08,1,25,8.49800169960034e-05,0.07846823569364715,False
601,2018-06-06 20:21:15.471267,0.04,4.000004000004e-08,3,3,8.508008508008509e-05,0.01920565920565921,False
602,2018-06-06 20:21:17.984355,0.04,4.000004000004e-08,3,40,8.5000085000085e-05,0.01920537920537921,False
603,2018-06-06 20:21:28.367767,0.2,4.0000008000001605e-08,0,38,8.500001700000341e-05,0.15885379177075837,True
604,2018-06-06 20:21:38.570563,0.1,2.0000004000000802e-08,2,43,8.49800169960034e-05,0.03878886775777356,False
605,2018-06-06 20:21:49.078128,0.1,2.0000004000000802e-08,2,47,8.502001700400341e-05,0.03878894775778956,False
606,2018-06-06 20:21:59.109611,0.1,2.0000004000000802e-08,2,18,8.500001700000341e-05,0.03878888775777756,False
607,2018-06-06 20:22:00.284328,0.002,2.000020000200002e-08,7,14,8.49808498084981e-05,0.0012638526385263854,True
608,2018-06-06 20:22:01.314249,0.002,2.000020000200002e-08,7,30,8.504085040850409e-05,0.0012641526415264153,True
609,2018-06-06 20:22:11.532762,0.2,4.0000008000001605e-08,0,18,8.504001700800342e-05,0.15885151177030238,False
610,2018-06-06 20:22:21.617736,0.1,2.0000004000000802e-08,1,9,8.49800169960034e-05,0.07847007569401515,True
611,2018-06-06 20:22:24.239677,0.01,1.000001000001e-08,5,6,8.508008508008509e-05,0.004775634775634776,True
612,2018-06-06 20:22:26.766257,0.01,1.000001000001e-08,5,50,8.5000085000085e-05,0.004773994773994775,False
613,2018-06-06 20:22:29.408606,0.02,2.000002000002e-08,4,15,8.5000085000085e-05,0.009543289543289544,True
614,2018-06-06 20:22:39.386645,0.2,4.0000008000001605e-08,0,6,8.496001699200341e-05,0.15885179177035838,False
615,2018-06-06 20:22:49.716614,0.2,4.0000008000001605e-08,0,44,8.504001700800342e-05,0.15885359177071837,True
616,2018-06-06 20:22:50.940379,0.004,4.000040000400004e-08,6,32,8.496084960849609e-05,0.0024238642386423866,True
617,2018-06-06 20:23:00.722974,0.1,2.0000004000000802e-08,1,23,8.496001699200341e-05,0.07847029569405915,True
618,2018-06-06 20:23:10.731436,0.1,2.0000004000000802e-08,2,34,8.496001699200341e-05,0.03878910775782156,False
619,2018-06-06 20:23:13.575266,0.02,2.000002000002e-08,4,46,8.496008496008496e-05,0.009543269543269544,True
620,2018-06-06 20:23:16.094536,0.01,1.000001000001e-08,5,48,8.505008505008505e-05,0.004775594775594776,True
621,2018-06-06 20:23:18.774499,0.04,4.000004000004e-08,3,36,8.504008504008504e-05,0.01920717920717921,True
622,2018-06-06 20:23:21.297355,0.04,4.000004000004e-08,3,7,8.5000085000085e-05,0.019205339205339206,False
623,2018-06-06 20:23:23.943386,0.02,2.000002000002e-08,4,6,8.498008498008498e-05,0.009541409541409543,False
624,2018-06-06 20:23:33.735385,0.2,4.0000008000001605e-08,0,51,8.500001700000341e-05,0.15885147177029438,False
625,2018-06-06 20:23:43.449736,0.1,2.0000004000000802e-08,2,19,8.494001698800341e-05,0.03878884775776956,False
626,2018-06-06 20:23:46.123683,0.02,2.000002000002e-08,4,11,8.5000085000085e-05,0.009541429541429542,False
627,2018-06-06 20:23:47.249211,0.002,2.000020000200002e-08,7,14,8.494084940849409e-05,0.0012620126201262013,False
628,2018-06-06 20:23:49.893909,0.01,1.000001000001e-08,5,5,8.5000085000085e-05,0.004773734773734774,False
629,2018-06-06 20:23:52.502261,0.04,4.000004000004e-08,3,5,8.496008496008496e-05,0.01920741920741921,True
630,2018-06-06 20:23:55.233815,0.02,2.000002000002e-08,4,29,8.496008496008496e-05,0.009543209543209544,True
631,2018-06-06 20:23:56.417303,0.004,4.000040000400004e-08,6,23,8.500085000850009e-05,0.0024238642386423866,True
632,2018-06-06 20:23:59.188303,0.01,1.000001000001e-08,5,36,8.491008491008492e-05,0.004773934773934774,False
633,2018-06-06 20:24:09.307053,0.2,4.0000008000001605e-08,0,51,8.496001699200341e-05,0.15885147177029438,False
634,2018-06-06 20:24:19.301157,0.2,4.0000008000001605e-08,0,40,8.500001700000341e-05,0.15885355177071037,True
635,2018-06-06 20:24:21.918277,0.01,1.000001000001e-08,5,15,8.502008502008503e-05,0.004775554775554776,True
636,2018-06-06 20:24:24.458703,0.01,1.000001000001e-08,5,3,8.502008502008503e-05,0.004775624775624776,True
637,2018-06-06 20:24:25.510924,0.004,4.000040000400004e-08,6,16,8.500085000850009e-05,0.0024223042230422306,False
638,2018-06-06 20:24:26.645776,0.002,2.000020000200002e-08,7,31,8.49208492084921e-05,0.0012619926199261993,False
639,2018-06-06 20:24:29.229517,0.02,2.000002000002e-08,4,27,8.502008502008503e-05,0.009541689541689543,False
640,2018-06-06 20:24:30.396653,0.002,2.000020000200002e-08,7,40,8.500085000850009e-05,0.0012625526255262553,False
641,2018-06-06 20:24:40.107360,0.2,4.0000008000001605e-08,0,27,8.496001699200341e-05,0.15885143177028638,False
642,2018-06-06 20:24:41.215038,0.002,2.000020000200002e-08,7,2,8.50208502085021e-05,0.0012638726387263874,True
643,2018-06-06 20:24:42.246608,0.002,2.000020000200002e-08,7,25,8.504085040850409e-05,0.0012644126441264413,True
644,2018-06-06 20:24:44.964383,0.04,4.000004000004e-08,3,47,8.5000085000085e-05,0.019205099205099205,False
645,2018-06-06 20:24:46.100878,0.004,4.000040000400004e-08,6,22,8.500085000850009e-05,0.0024243442434424348,True
646,2018-06-06 20:24:48.792864,0.02,2.000002000002e-08,4,25,8.502008502008503e-05,0.009543569543569544,True
647,2018-06-06 20:24:58.639252,0.2,4.0000008000001605e-08,0,9,8.504001700800342e-05,0.15885187177037438,False
648,2018-06-06 20:25:08.349633,0.1,2.0000004000000802e-08,2,30,8.49800169960034e-05,0.038790427758085555,True
649,2018-06-06 20:25:09.465396,0.002,2.000020000200002e-08,7,51,8.496084960849609e-05,0.0012640926409264092,True
650,2018-06-06 20:25:19.705097,0.1,2.0000004000000802e-08,2,10,8.504001700800342e-05,0.038790547758109556,True
651,2018-06-06 20:25:29.718594,0.1,2.0000004000000802e-08,1,0,8.500001700000341e-05,0.07846981569396315,True
652,2018-06-06 20:25:30.820145,0.004,4.000040000400004e-08,6,35,8.500085000850009e-05,0.0024239042390423906,True
653,2018-06-06 20:25:31.909592,0.002,2.000020000200002e-08,7,24,8.500085000850009e-05,0.0012625726257262573,False
654,2018-06-06 20:25:33.092634,0.004,4.000040000400004e-08,6,8,8.504085040850409e-05,0.0024221042210422106,False
655,2018-06-06 20:25:34.138283,0.004,4.000040000400004e-08,6,31,8.500085000850009e-05,0.0024236642366423666,True
656,2018-06-06 20:25:44.021216,0.1,2.0000004000000802e-08,1,45,8.500001700000341e-05,0.07846799569359915,False
657,2018-06-06 20:25:53.577471,0.1,2.0000004000000802e-08,1,21,8.502001700400341e-05,0.07846829569365915,False
658,2018-06-06 20:25:56.261834,0.02,2.000002000002e-08,4,31,8.5000085000085e-05,0.009541689541689543,False
659,2018-06-06 20:25:58.805123,0.02,2.000002000002e-08,4,19,8.498008498008498e-05,0.009543229543229543,True
660,2018-06-06 20:26:01.376096,0.02,2.000002000002e-08,4,33,8.502008502008503e-05,0.009544029544029544,True
661,2018-06-06 20:26:11.205430,0.1,2.0000004000000802e-08,1,42,8.49800169960034e-05,0.07847031569406315,True
662,2018-06-06 20:26:20.922799,0.1,2.0000004000000802e-08,1,21,8.508001701600341e-05,0.07846843569368715,False
663,2018-06-06 20:26:30.902439,0.2,4.0000008000001605e-08,0,39,8.500001700000341e-05,0.15885379177075837,True
664,2018-06-06 20:26:32.083389,0.002,2.000020000200002e-08,7,8,8.496084960849609e-05,0.0012622726227262274,False
665,2018-06-06 20:26:34.670659,0.04,4.000004000004e-08,3,38,8.5000085000085e-05,0.019205419205419207,False
666,2018-06-06 20:26:44.322376,0.2,4.0000008000001605e-08,0,37,8.504001700800342e-05,0.15885383177076637,True
667,2018-06-06 20:26:54.295244,0.1,2.0000004000000802e-08,2,9,8.500001700000341e-05,0.03879096775819356,True
668,2018-06-06 20:27:04.674099,0.1,2.0000004000000802e-08,2,15,8.500001700000341e-05,0.038788647757729555,False
669,2018-06-06 20:27:08.109894,0.02,2.000002000002e-08,4,22,8.496008496008496e-05,0.009541909541909543,False
670,2018-06-06 20:27:09.247991,0.004,4.000040000400004e-08,6,36,8.496084960849609e-05,0.0024241042410424107,True
671,2018-06-06 20:27:12.149488,0.02,2.000002000002e-08,4,27,8.5000085000085e-05,0.009541749541749543,False
672,2018-06-06 20:27:14.739786,0.04,4.000004000004e-08,3,21,8.496008496008496e-05,0.019205339205339206,False
673,2018-06-06 20:27:17.455445,0.02,2.000002000002e-08,4,40,8.498008498008498e-05,0.009542989542989544,True
674,2018-06-06 20:27:20.070912,0.02,2.000002000002e-08,4,25,8.496008496008496e-05,0.009543749543749544,True
675,2018-06-06 20:27:30.110412,0.1,2.0000004000000802e-08,1,27,8.502001700400341e-05,0.07846805569361115,False
676,2018-06-06 20:27:32.568711,0.02,2.000002000002e-08,4,51,8.496008496008496e-05,0.009541949541949542,False
677,2018-06-06 20:27:35.193461,0.01,1.000001000001e-08,5,16,8.4990084990085e-05,0.004776084776084776,True
678,2018-06-06 20:27:37.701764,0.02,2.000002000002e-08,4,49,8.5000085000085e-05,0.009541669541669542,False
679,2018-06-06 20:27:40.231120,0.04,4.000004000004e-08,3,46,8.5000085000085e-05,0.019205579205579207,False
680,2018-06-06 20:27:42.899101,0.04,4.000004000004e-08,3,37,8.496008496008496e-05,0.019205539205539208,False
681,2018-06-06 20:27:53.253850,0.1,2.0000004000000802e-08,2,14,8.502001700400341e-05,0.03879072775814556,True
682,2018-06-06 20:27:54.357772,0.004,4.000040000400004e-08,6,11,8.504085040850409e-05,0.0024217842178421785,False
683,2018-06-06 20:27:57.075039,0.02,2.000002000002e-08,4,36,8.494008494008495e-05,0.009541669541669542,False
684,2018-06-06 20:27:59.779712,0.04,4.000004000004e-08,3,24,8.504008504008504e-05,0.019207259207259207,True
685,2018-06-06 20:28:02.272212,0.02,2.000002000002e-08,4,42,8.504008504008504e-05,0.009541969541969543,False
686,2018-06-06 20:28:12.102048,0.1,2.0000004000000802e-08,2,1,8.506001701200341e-05,0.03878902775780556,False
687,2018-06-06 20:28:22.069227,0.1,2.0000004000000802e-08,2,28,8.49800169960034e-05,0.038788687757737556,False
688,2018-06-06 20:28:24.678764,0.01,1.000001000001e-08,5,26,8.5000085000085e-05,0.004775834775834776,True
689,2018-06-06 20:28:34.351786,0.1,2.0000004000000802e-08,1,40,8.49200169840034e-05,0.07846973569394715,True
690,2018-06-06 20:28:37.178916,0.02,2.000002000002e-08,4,24,8.502008502008503e-05,0.009543269543269544,True
691,2018-06-06 20:28:39.747020,0.02,2.000002000002e-08,4,1,8.5000085000085e-05,0.009541449541449542,False
692,2018-06-06 20:28:40.834179,0.002,2.000020000200002e-08,7,14,8.506085060850609e-05,0.0012624126241262414,False
693,2018-06-06 20:28:50.583420,0.1,2.0000004000000802e-08,2,20,8.500001700000341e-05,0.03878914775782956,False
694,2018-06-06 20:28:53.344790,0.04,4.000004000004e-08,3,23,8.5000085000085e-05,0.01920717920717921,True
695,2018-06-06 20:29:03.100744,0.1,2.0000004000000802e-08,1,14,8.504001700800342e-05,0.07847061569412314,True
696,2018-06-06 20:29:12.845707,0.1,2.0000004000000802e-08,2,15,8.502001700400341e-05,0.038790527758105556,True
697,2018-06-06 20:29:13.943392,0.004,4.000040000400004e-08,6,5,8.500085000850009e-05,0.0024221042210422106,False
698,2018-06-06 20:29:23.831829,0.2,4.0000008000001605e-08,0,22,8.49200169840034e-05,0.15885167177033438,False
699,2018-06-06 20:29:33.835797,0.2,4.0000008000001605e-08,0,51,8.500001700000341e-05,0.15885355177071037,True
700,2018-06-06 20:29:36.691438,0.01,1.000001000001e-08,5,8,8.502008502008503e-05,0.004775544775544776,True
701,2018-06-06 20:29:37.871955,0.002,2.000020000200002e-08,7,39,8.49808498084981e-05,0.0012623126231262314,False
702,2018-06-06 20:29:39.056616,0.004,4.000040000400004e-08,6,26,8.500085000850009e-05,0.0024225842258422587,False
