sample,time,window,precision,modulation,band,preamble,offset_1,offset_2,valid
7784,2018-06-18 15:54:10.257045,1.0,1.000010000100001e-05,1,31,9,1236420,2105216,True
7785,2018-06-18 15:54:11.807596,0.4,4.0004000400040005e-05,3,41,9,828874,970356,False
7786,2018-06-18 15:54:13.197968,0.2,2.0002000200020003e-05,3,35,6,287423,604291,True
7787,2018-06-18 15:54:14.427759,0.04,4.004004004004004e-05,9,18,2,1030,1381,False
7788,2018-06-18 15:54:15.699841,0.04,4.004004004004004e-05,7,26,12,51096,57631,True
7789,2018-06-18 15:54:21.121181,2.0,2.000020000200002e-05,0,40,5,5641978,5884775,False
7790,2018-06-18 15:54:22.419335,0.1,1.0001000100010001e-05,5,44,12,229361,329062,False
7791,2018-06-18 15:54:23.650613,0.04,4.004004004004004e-05,7,25,8,32718,45906,True
7792,2018-06-18 15:54:24.972090,0.1,1.0001000100010001e-05,5,50,6,174576,183868,False
7793,2018-06-18 15:54:26.193039,0.04,4.004004004004004e-05,8,48,6,928,5014,True
7794,2018-06-18 15:54:27.467169,0.04,4.004004004004004e-05,9,9,11,5967,6249,False
7795,2018-06-18 15:54:28.844897,0.2,2.0002000200020003e-05,4,37,8,313834,424054,True
7796,2018-06-18 15:54:30.130543,0.2,2.0002000200020003e-05,3,20,4,397128,512565,True
7797,2018-06-18 15:54:31.696412,0.4,4.0004000400040005e-05,2,25,5,146055,1064107,False
7798,2018-06-18 15:54:32.975998,0.1,1.0001000100010001e-05,3,33,3,10403,262570,False
7799,2018-06-18 15:54:34.169443,0.1,1.0001000100010001e-05,4,0,5,170345,226553,True
7800,2018-06-18 15:54:35.369600,0.1,1.0001000100010001e-05,6,35,8,60911,104808,True
7801,2018-06-18 15:54:36.567211,0.1,1.0001000100010001e-05,5,17,10,29423,151994,False
7802,2018-06-18 15:54:37.784658,0.04,4.004004004004004e-05,9,0,3,656,2216,False
7803,2018-06-18 15:54:39.352369,0.4,4.0004000400040005e-05,2,41,5,180324,916508,False
7804,2018-06-18 15:54:40.587637,0.04,4.004004004004004e-05,9,1,8,2223,3356,False
7805,2018-06-18 15:54:41.863655,0.04,4.004004004004004e-05,9,40,4,3145,3160,True
7806,2018-06-18 15:54:43.027952,0.04,4.004004004004004e-05,9,1,11,5250,8098,True
7807,2018-06-18 15:54:44.309889,0.1,1.0001000100010001e-05,4,20,3,2456,14315,False
7808,2018-06-18 15:54:47.378057,1.0,1.000010000100001e-05,1,19,4,2122550,2211319,True
7809,2018-06-18 15:54:48.604411,0.04,4.004004004004004e-05,7,6,9,39901,48604,True
7810,2018-06-18 15:54:51.631968,1.0,1.000010000100001e-05,2,4,8,160299,1925015,False
7811,2018-06-18 15:54:53.014844,0.2,2.0002000200020003e-05,3,42,9,6799,311629,False
7812,2018-06-18 15:54:54.303290,0.2,2.0002000200020003e-05,3,34,8,708206,710768,False
7813,2018-06-18 15:54:55.632392,0.1,1.0001000100010001e-05,4,38,10,243514,271578,True
7814,2018-06-18 15:54:57.042646,0.2,2.0002000200020003e-05,4,48,11,443961,549671,False
7815,2018-06-18 15:54:58.612313,0.4,4.0004000400040005e-05,2,41,4,1253673,1344557,False
7816,2018-06-18 15:55:01.634589,1.0,1.000010000100001e-05,0,8,5,2577670,2763714,False
7817,2018-06-18 15:55:03.017950,0.2,2.0002000200020003e-05,3,43,11,377753,384841,True
7818,2018-06-18 15:55:06.043062,1.0,1.000010000100001e-05,1,22,7,1851589,3488595,True
7819,2018-06-18 15:55:07.313059,0.1,1.0001000100010001e-05,5,25,3,99529,148432,False
7820,2018-06-18 15:55:08.536350,0.04,4.004004004004004e-05,7,48,5,46518,50974,True
7821,2018-06-18 15:55:13.965850,2.0,2.000020000200002e-05,0,34,10,8995357,9221634,False
7822,2018-06-18 15:55:15.514408,0.4,4.0004000400040005e-05,3,16,10,977182,1047451,False
7823,2018-06-18 15:55:16.759343,0.04,4.004004004004004e-05,9,38,11,2447,7502,True
7824,2018-06-18 15:55:22.188371,2.0,2.000020000200002e-05,0,25,5,1544234,5893766,False
7825,2018-06-18 15:55:23.739089,0.4,4.0004000400040005e-05,1,24,3,197053,1187204,False
7826,2018-06-18 15:55:24.980403,0.04,4.004004004004004e-05,8,46,6,6857,7648,True
7827,2018-06-18 15:55:28.121943,1.0,1.000010000100001e-05,1,3,10,3746568,3757641,False
7828,2018-06-18 15:55:29.353777,0.04,4.004004004004004e-05,9,41,2,1588,1590,True
7829,2018-06-18 15:55:30.531771,0.04,4.004004004004004e-05,6,21,3,16828,33072,True
7830,2018-06-18 15:55:31.806049,0.1,1.0001000100010001e-05,5,4,12,28591,202738,True
7831,2018-06-18 15:55:34.864182,1.0,1.000010000100001e-05,2,5,10,1570073,1825612,True
7832,2018-06-18 15:55:36.244645,0.2,2.0002000200020003e-05,3,18,6,670518,830409,True
7833,2018-06-18 15:55:37.530786,0.1,1.0001000100010001e-05,6,15,6,30346,77606,True
7834,2018-06-18 15:55:43.074527,2.0,2.000020000200002e-05,0,11,8,1266085,4444123,False
7835,2018-06-18 15:55:46.156425,1.0,1.000010000100001e-05,2,40,11,2365200,2431463,False
7836,2018-06-18 15:55:47.509133,0.2,2.0002000200020003e-05,4,24,10,6495,399462,False
7837,2018-06-18 15:55:48.791786,0.2,2.0002000200020003e-05,3,46,3,331353,532335,False
7838,2018-06-18 15:55:50.383252,0.4,4.0004000400040005e-05,2,31,7,220087,1729893,False
7839,2018-06-18 15:55:55.818607,2.0,2.000020000200002e-05,0,26,6,4163027,4777661,True
7840,2018-06-18 15:55:58.854806,1.0,1.000010000100001e-05,2,36,7,1826810,1833677,False
7841,2018-06-18 15:56:00.096791,0.04,4.004004004004004e-05,8,47,10,7695,11712,True
7842,2018-06-18 15:56:05.550108,2.0,2.000020000200002e-05,1,33,11,4245978,4647880,False
7843,2018-06-18 15:56:06.772073,0.04,4.004004004004004e-05,8,17,7,1901,8014,True
7844,2018-06-18 15:56:08.052399,0.04,4.004004004004004e-05,9,38,7,5127,5448,False
7845,2018-06-18 15:56:09.225430,0.04,4.004004004004004e-05,9,23,8,1840,2369,False
7846,2018-06-18 15:56:10.505530,0.1,1.0001000100010001e-05,4,16,3,101061,126606,False
7847,2018-06-18 15:56:11.725330,0.04,4.004004004004004e-05,9,20,10,7198,7250,False
7848,2018-06-18 15:56:12.997052,0.04,4.004004004004004e-05,9,28,3,310,1547,False
7849,2018-06-18 15:56:14.361530,0.2,2.0002000200020003e-05,4,6,10,177865,405911,True
7850,2018-06-18 15:56:15.652527,0.1,1.0001000100010001e-05,5,32,9,263224,267728,False
7851,2018-06-18 15:56:16.845529,0.1,1.0001000100010001e-05,5,18,5,1134,55000,False
7852,2018-06-18 15:56:18.065556,0.04,4.004004004004004e-05,9,1,6,4056,4470,True
7853,2018-06-18 15:56:19.339531,0.1,1.0001000100010001e-05,5,18,4,82146,161729,True
7854,2018-06-18 15:56:20.553528,0.04,4.004004004004004e-05,9,38,5,2423,2961,True
7855,2018-06-18 15:56:21.884543,0.1,1.0001000100010001e-05,4,50,4,8576,167156,False
7856,2018-06-18 15:56:23.159531,0.04,4.004004004004004e-05,9,50,6,1188,1927,False
7857,2018-06-18 15:56:24.439571,0.1,1.0001000100010001e-05,4,9,6,266098,332935,True
7858,2018-06-18 15:56:25.641980,0.1,1.0001000100010001e-05,4,24,8,24094,50484,False
7859,2018-06-18 15:56:26.841982,0.1,1.0001000100010001e-05,5,48,7,86367,203919,True
7860,2018-06-18 15:56:28.219315,0.2,2.0002000200020003e-05,4,7,10,340064,518908,True
7861,2018-06-18 15:56:29.444316,0.04,4.004004004004004e-05,9,18,12,5651,6064,False
7862,2018-06-18 15:56:30.618603,0.04,4.004004004004004e-05,8,39,5,310,4003,False
7863,2018-06-18 15:56:33.632865,1.0,1.000010000100001e-05,1,15,11,2540819,3291236,True
7864,2018-06-18 15:56:34.877317,0.04,4.004004004004004e-05,8,36,6,2416,4741,True
7865,2018-06-18 15:56:36.051647,0.04,4.004004004004004e-05,9,0,6,1808,2114,False
7866,2018-06-18 15:56:37.657397,0.4,4.0004000400040005e-05,3,3,7,634958,893468,True
7867,2018-06-18 15:56:38.885630,0.04,4.004004004004004e-05,5,38,5,41232,46142,False
7868,2018-06-18 15:56:40.161314,0.1,1.0001000100010001e-05,6,43,8,99102,132737,True
7869,2018-06-18 15:56:50.411948,4.0,4.000040000400004e-05,0,27,11,2629290,9520499,True
7870,2018-06-18 15:56:55.905022,2.0,2.000020000200002e-05,0,12,12,4326141,7254611,True
7871,2018-06-18 15:56:57.244169,0.1,1.0001000100010001e-05,5,48,11,312290,312309,False
7872,2018-06-18 15:56:58.455842,0.04,4.004004004004004e-05,9,9,2,1107,1256,False
7873,2018-06-18 15:57:01.467181,1.0,1.000010000100001e-05,1,25,3,100367,2094324,False
7874,2018-06-18 15:57:02.683900,0.04,4.004004004004004e-05,8,44,3,3477,3590,True
7875,2018-06-18 15:57:03.956930,0.04,4.004004004004004e-05,7,47,5,46596,55046,True
7876,2018-06-18 15:57:05.232349,0.1,1.0001000100010001e-05,6,34,10,160329,160555,False
7877,2018-06-18 15:57:06.607180,0.2,2.0002000200020003e-05,4,40,9,251080,399222,True
7878,2018-06-18 15:57:07.901098,0.2,2.0002000200020003e-05,3,40,6,628171,823205,True
7879,2018-06-18 15:57:10.998562,1.0,1.000010000100001e-05,1,13,7,1938952,3361933,True
7880,2018-06-18 15:57:13.979056,1.0,1.000010000100001e-05,1,16,10,3461056,3817318,False
7881,2018-06-18 15:57:15.515418,0.4,4.0004000400040005e-05,2,24,10,1069267,1575387,True
7882,2018-06-18 15:57:18.541200,1.0,1.000010000100001e-05,1,5,7,1054492,3524431,True
7883,2018-06-18 15:57:19.925905,0.2,2.0002000200020003e-05,2,42,9,306194,315664,False
7884,2018-06-18 15:57:21.219810,0.2,2.0002000200020003e-05,3,10,7,613288,792615,True
7885,2018-06-18 15:57:22.442555,0.04,4.004004004004004e-05,7,8,3,46269,46689,True
7886,2018-06-18 15:57:25.481353,1.0,1.000010000100001e-05,2,8,12,925695,1589613,True
7887,2018-06-18 15:57:30.883189,2.0,2.000020000200002e-05,0,50,4,3408725,4641911,True
7888,2018-06-18 15:57:32.198415,0.1,1.0001000100010001e-05,4,0,4,221060,325183,True
7889,2018-06-18 15:57:33.423394,0.04,4.004004004004004e-05,7,32,11,8646,35114,False
7890,2018-06-18 15:57:34.853876,0.2,2.0002000200020003e-05,4,47,7,357507,366482,True
7891,2018-06-18 15:57:37.872015,1.0,1.000010000100001e-05,1,29,10,755823,937527,False
7892,2018-06-18 15:57:39.151038,0.1,1.0001000100010001e-05,6,23,8,107610,124800,True
7893,2018-06-18 15:57:42.199816,1.0,1.000010000100001e-05,1,7,10,3356385,3812090,False
7894,2018-06-18 15:57:43.775298,0.4,4.0004000400040005e-05,3,23,9,33940,1069405,False
7895,2018-06-18 15:57:46.879498,1.0,1.000010000100001e-05,1,17,10,2065913,4334570,True
7896,2018-06-18 15:57:48.259895,0.2,2.0002000200020003e-05,3,46,5,49055,519736,False
7897,2018-06-18 15:57:51.337531,1.0,1.000010000100001e-05,1,1,11,4071072,4479098,False
7898,2018-06-18 15:57:52.574792,0.04,4.004004004004004e-05,9,15,12,9472,9539,False
7899,2018-06-18 15:58:02.849551,4.0,4.000040000400004e-05,0,29,12,9528596,9797054,True
7900,2018-06-18 15:58:04.087062,0.04,4.004004004004004e-05,8,36,5,2635,4538,True
7901,2018-06-18 15:58:05.412126,0.1,1.0001000100010001e-05,6,13,11,17082,109432,False
7902,2018-06-18 15:58:06.637218,0.04,4.004004004004004e-05,9,23,2,749,1477,True
7903,2018-06-18 15:58:09.676641,1.0,1.000010000100001e-05,2,26,12,2504468,2583518,False
7904,2018-06-18 15:58:10.968557,0.1,1.0001000100010001e-05,4,39,8,264643,308440,True
7905,2018-06-18 15:58:12.181780,0.1,1.0001000100010001e-05,5,19,5,152970,180822,True
7906,2018-06-18 15:58:13.427883,0.04,4.004004004004004e-05,7,10,11,54215,70584,True
7907,2018-06-18 15:58:18.846876,2.0,2.000020000200002e-05,0,41,6,1158398,4548558,False
7908,2018-06-18 15:58:20.139823,0.1,1.0001000100010001e-05,6,0,6,41956,118664,True
7909,2018-06-18 15:58:23.181742,1.0,1.000010000100001e-05,1,25,7,1681812,3175119,True
7910,2018-06-18 15:58:24.418886,0.04,4.004004004004004e-05,8,10,4,4276,4643,True
7911,2018-06-18 15:58:29.878439,2.0,2.000020000200002e-05,0,10,3,4495256,4695235,False
7912,2018-06-18 15:58:31.175386,0.1,1.0001000100010001e-05,5,31,7,90689,134768,True
7913,2018-06-18 15:58:32.416845,0.1,1.0001000100010001e-05,5,40,8,111160,244680,True
7914,2018-06-18 15:58:33.663005,0.1,1.0001000100010001e-05,6,4,7,7638,64523,False
7915,2018-06-18 15:58:34.892244,0.04,4.004004004004004e-05,9,7,6,3187,3486,True
7916,2018-06-18 15:58:36.453399,0.4,4.0004000400040005e-05,3,8,11,908579,1058647,False
7917,2018-06-18 15:58:39.508100,1.0,1.000010000100001e-05,1,2,8,3178494,3264162,False
7918,2018-06-18 15:58:40.735812,0.04,4.004004004004004e-05,8,18,7,8256,8716,False
7919,2018-06-18 15:58:42.013300,0.04,4.004004004004004e-05,9,37,2,1567,1581,True
7920,2018-06-18 15:58:43.189189,0.04,4.004004004004004e-05,7,1,7,67521,67750,False
7921,2018-06-18 15:58:44.361551,0.04,4.004004004004004e-05,9,0,6,1729,3280,True
7922,2018-06-18 15:58:45.538342,0.04,4.004004004004004e-05,8,23,8,8544,9528,True
7923,2018-06-18 15:58:46.812221,0.1,1.0001000100010001e-05,6,5,10,46718,116998,True
7924,2018-06-18 15:58:49.851972,1.0,1.000010000100001e-05,2,0,9,93892,1945261,False
7925,2018-06-18 15:58:51.148105,0.1,1.0001000100010001e-05,6,44,10,99913,157797,True
7926,2018-06-18 15:58:52.749662,0.4,4.0004000400040005e-05,2,12,10,756975,783908,True
7927,2018-06-18 15:58:53.973390,0.04,4.004004004004004e-05,9,27,6,2977,4067,True
7928,2018-06-18 15:58:55.247723,0.04,4.004004004004004e-05,9,0,2,1307,1509,False
7929,2018-06-18 15:58:56.531929,0.1,1.0001000100010001e-05,6,9,9,117071,149219,True
7930,2018-06-18 15:58:57.802663,0.1,1.0001000100010001e-05,4,46,8,168090,226465,True
7931,2018-06-18 15:58:59.045395,0.1,1.0001000100010001e-05,5,43,10,85414,112107,True
7932,2018-06-18 15:59:04.557685,2.0,2.000020000200002e-05,0,0,10,139774,8680644,False
7933,2018-06-18 15:59:07.602868,1.0,1.000010000100001e-05,2,37,9,1877321,1930508,False
7934,2018-06-18 15:59:10.565767,1.0,1.000010000100001e-05,1,6,10,560593,2662913,False
7935,2018-06-18 15:59:11.854534,0.1,1.0001000100010001e-05,5,0,11,42131,75104,False
7936,2018-06-18 15:59:13.271068,0.2,2.0002000200020003e-05,4,7,8,268867,432924,True
7937,2018-06-18 15:59:16.276694,1.0,1.000010000100001e-05,0,34,3,29448,2621494,False
7938,2018-06-18 15:59:17.599101,0.1,1.0001000100010001e-05,6,48,6,22750,83141,True
7939,2018-06-18 15:59:23.029843,2.0,2.000020000200002e-05,0,36,12,1100998,6984538,False
7940,2018-06-18 15:59:24.336145,0.1,1.0001000100010001e-05,6,51,11,162849,164152,False
7941,2018-06-18 15:59:25.554741,0.04,4.004004004004004e-05,9,17,2,758,815,False
7942,2018-06-18 15:59:30.977717,2.0,2.000020000200002e-05,0,11,9,94449,3414283,False
7943,2018-06-18 15:59:34.116606,1.0,1.000010000100001e-05,2,22,9,596126,1731821,True
7944,2018-06-18 15:59:37.185341,1.0,1.000010000100001e-05,0,1,3,4489741,4607666,False
7945,2018-06-18 15:59:38.475493,0.1,1.0001000100010001e-05,6,30,4,90711,102650,True
7946,2018-06-18 15:59:39.697654,0.04,4.004004004004004e-05,8,50,8,6537,8041,True
7947,2018-06-18 15:59:42.710772,1.0,1.000010000100001e-05,1,15,6,2675211,3062154,True
7948,2018-06-18 15:59:43.957663,0.04,4.004004004004004e-05,6,3,9,21618,39998,False
7949,2018-06-18 15:59:45.542057,0.4,4.0004000400040005e-05,2,34,6,1438575,1577342,False
7950,2018-06-18 15:59:48.552817,1.0,1.000010000100001e-05,1,20,9,3853111,4303576,False
7951,2018-06-18 15:59:54.030822,2.0,2.000020000200002e-05,0,47,12,3357056,5445995,True
7952,2018-06-18 15:59:55.279469,0.04,4.004004004004004e-05,7,31,5,39164,46048,True
7953,2018-06-18 15:59:56.836876,0.4,4.0004000400040005e-05,1,42,3,315245,1292896,False
7954,2018-06-18 15:59:58.136867,0.1,1.0001000100010001e-05,6,7,11,29788,172571,False
7955,2018-06-18 16:00:01.216118,1.0,1.000010000100001e-05,2,44,7,1692656,1796342,False
7956,2018-06-18 16:00:06.632861,2.0,2.000020000200002e-05,0,33,4,4104929,4836750,True
7957,2018-06-18 16:00:07.959292,0.1,1.0001000100010001e-05,5,9,3,40791,134848,False
7958,2018-06-18 16:00:09.228774,0.1,1.0001000100010001e-05,6,25,9,102531,124509,True
7959,2018-06-18 16:00:10.619150,0.2,2.0002000200020003e-05,3,33,7,771540,788315,False
7960,2018-06-18 16:00:11.838969,0.04,4.004004004004004e-05,8,35,7,1061,6827,True
7961,2018-06-18 16:00:13.111590,0.1,1.0001000100010001e-05,4,9,8,28934,35840,False
7962,2018-06-18 16:00:14.337623,0.04,4.004004004004004e-05,8,27,7,279,8112,True
7963,2018-06-18 16:00:15.754667,0.2,2.0002000200020003e-05,3,42,6,795185,822953,False
7964,2018-06-18 16:00:16.984205,0.04,4.004004004004004e-05,7,27,5,50384,57395,True
7965,2018-06-18 16:00:20.036510,1.0,1.000010000100001e-05,0,24,6,538261,2973832,False
7966,2018-06-18 16:00:22.998486,1.0,1.000010000100001e-05,1,9,8,3591063,3669076,False
7967,2018-06-18 16:00:24.547626,0.4,4.0004000400040005e-05,2,15,7,765159,961107,True
7968,2018-06-18 16:00:25.781451,0.04,4.004004004004004e-05,9,4,11,8190,8446,False
7969,2018-06-18 16:00:28.841177,1.0,1.000010000100001e-05,1,35,9,3048419,3171375,True
7970,2018-06-18 16:00:30.247078,0.2,2.0002000200020003e-05,4,33,11,93039,439673,False
7971,2018-06-18 16:00:31.482683,0.04,4.004004004004004e-05,8,27,10,12793,12798,False
7972,2018-06-18 16:00:32.892915,0.2,2.0002000200020003e-05,3,36,5,98936,705727,False
7973,2018-06-18 16:00:34.124017,0.04,4.004004004004004e-05,7,26,9,23782,62662,True
7974,2018-06-18 16:00:35.551218,0.2,2.0002000200020003e-05,3,4,4,115126,375378,False
7975,2018-06-18 16:00:36.888026,0.2,2.0002000200020003e-05,3,7,9,411098,669513,True
7976,2018-06-18 16:00:38.121941,0.04,4.004004004004004e-05,7,2,5,42703,57274,True
7977,2018-06-18 16:00:39.398180,0.04,4.004004004004004e-05,6,38,3,44682,64049,True
7978,2018-06-18 16:00:42.444659,1.0,1.000010000100001e-05,1,47,9,130576,3370193,False
7979,2018-06-18 16:00:43.868814,0.2,2.0002000200020003e-05,3,43,6,681655,747609,True
7980,2018-06-18 16:00:45.171831,0.1,1.0001000100010001e-05,6,48,4,88904,103193,True
7981,2018-06-18 16:00:50.633934,2.0,2.000020000200002e-05,1,35,12,1219020,4549153,True
7982,2018-06-18 16:00:52.186787,0.4,4.0004000400040005e-05,2,48,8,217004,1700584,False
7983,2018-06-18 16:00:53.492622,0.1,1.0001000100010001e-05,7,6,12,31126,88574,True
7984,2018-06-18 16:00:54.720095,0.04,4.004004004004004e-05,8,16,2,904,1858,True
7985,2018-06-18 16:00:57.739545,1.0,1.000010000100001e-05,1,18,4,2254922,2628906,True
7986,2018-06-18 16:01:00.708113,1.0,1.000010000100001e-05,1,20,9,3399567,4337533,False
7987,2018-06-18 16:01:02.038476,0.1,1.0001000100010001e-05,5,23,5,24698,144688,False
7988,2018-06-18 16:01:05.047930,1.0,1.000010000100001e-05,1,36,5,2562410,2769758,True
7989,2018-06-18 16:01:10.524187,2.0,2.000020000200002e-05,0,21,8,3401926,3525498,True
7990,2018-06-18 16:01:11.777732,0.04,4.004004004004004e-05,8,22,12,15132,15358,False
7991,2018-06-18 16:01:12.951533,0.04,4.004004004004004e-05,8,28,2,1357,2215,True
7992,2018-06-18 16:01:14.126186,0.04,4.004004004004004e-05,8,14,11,12800,13356,False
7993,2018-06-18 16:01:15.301091,0.04,4.004004004004004e-05,7,16,9,11004,63923,False
7994,2018-06-18 16:01:16.614204,0.1,1.0001000100010001e-05,5,9,11,259189,311069,False
7995,2018-06-18 16:01:17.815655,0.1,1.0001000100010001e-05,6,43,11,77449,160224,True
7996,2018-06-18 16:01:19.028458,0.1,1.0001000100010001e-05,6,9,4,102655,103292,False
7997,2018-06-18 16:01:20.253487,0.04,4.004004004004004e-05,7,22,9,34180,43172,True
7998,2018-06-18 16:01:23.269808,1.0,1.000010000100001e-05,1,9,8,353165,2912785,False
7999,2018-06-18 16:01:24.502837,0.04,4.004004004004004e-05,8,0,2,488,1416,False
8000,2018-06-18 16:01:25.797184,0.1,1.0001000100010001e-05,5,14,4,20209,158670,False
8001,2018-06-18 16:01:27.389200,0.4,4.0004000400040005e-05,3,26,8,484966,975240,True
8002,2018-06-18 16:01:28.631418,0.04,4.004004004004004e-05,9,11,4,2242,3153,True
8003,2018-06-18 16:01:30.206368,0.4,4.0004000400040005e-05,1,16,4,165409,400720,False
8004,2018-06-18 16:01:31.501824,0.1,1.0001000100010001e-05,6,11,11,143431,152570,False
8005,2018-06-18 16:01:32.705631,0.1,1.0001000100010001e-05,7,14,12,92632,92841,False
8006,2018-06-18 16:01:33.936819,0.04,4.004004004004004e-05,8,38,7,1815,3196,True
8007,2018-06-18 16:01:35.314385,0.2,2.0002000200020003e-05,3,36,3,575977,576804,True
8008,2018-06-18 16:01:36.533191,0.04,4.004004004004004e-05,8,45,12,9354,10395,True
8009,2018-06-18 16:01:39.550095,1.0,1.000010000100001e-05,2,48,10,2141255,2220755,False
8010,2018-06-18 16:01:40.925241,0.2,2.0002000200020003e-05,3,28,3,517502,572232,True
8011,2018-06-18 16:01:42.258829,0.2,2.0002000200020003e-05,3,31,9,612261,756006,True
8012,2018-06-18 16:01:43.601326,0.1,1.0001000100010001e-05,5,34,6,69131,70083,True
8013,2018-06-18 16:01:44.839636,0.04,4.004004004004004e-05,7,19,11,53145,62750,True
8014,2018-06-18 16:01:46.012350,0.04,4.004004004004004e-05,9,24,2,957,1184,True
8015,2018-06-18 16:01:47.290720,0.1,1.0001000100010001e-05,5,35,4,21888,141330,False
8016,2018-06-18 16:01:48.704454,0.2,2.0002000200020003e-05,4,16,6,251969,415790,True
8017,2018-06-18 16:01:49.931942,0.04,4.004004004004004e-05,7,31,11,20428,59303,True
8018,2018-06-18 16:01:51.262881,0.1,1.0001000100010001e-05,5,21,6,110916,178543,True
8019,2018-06-18 16:01:52.831736,0.4,4.0004000400040005e-05,1,16,3,359940,1306469,False
8020,2018-06-18 16:01:55.840049,1.0,1.000010000100001e-05,1,40,8,3032044,3771685,True
8021,2018-06-18 16:01:57.123088,0.1,1.0001000100010001e-05,5,51,3,130323,143005,True
8022,2018-06-18 16:01:58.486787,0.2,2.0002000200020003e-05,3,18,6,392546,624211,True
8023,2018-06-18 16:01:59.716409,0.04,4.004004004004004e-05,7,19,3,45615,46197,True
8024,2018-06-18 16:02:02.747914,1.0,1.000010000100001e-05,2,6,8,1916607,1985172,False
8025,2018-06-18 16:02:05.776935,1.0,1.000010000100001e-05,1,8,11,1775887,2788472,True
8026,2018-06-18 16:02:07.066476,0.1,1.0001000100010001e-05,5,6,10,175334,258773,True
8027,2018-06-18 16:02:12.494697,2.0,2.000020000200002e-05,0,18,6,3520442,5672327,True
8028,2018-06-18 16:02:13.725840,0.04,4.004004004004004e-05,9,32,6,3764,4585,True
8029,2018-06-18 16:02:16.788461,1.0,1.000010000100001e-05,1,40,9,2899164,3545978,True
8030,2018-06-18 16:02:18.081463,0.1,1.0001000100010001e-05,4,11,5,243906,327798,True
8031,2018-06-18 16:02:19.287816,0.1,1.0001000100010001e-05,5,40,4,156270,167048,True
8032,2018-06-18 16:02:22.392443,1.0,1.000010000100001e-05,1,47,6,1325329,2951700,True
8033,2018-06-18 16:02:25.334188,1.0,1.000010000100001e-05,0,46,5,235196,2328411,False
8034,2018-06-18 16:02:28.353312,1.0,1.000010000100001e-05,1,50,10,1308345,1683512,True
8035,2018-06-18 16:02:29.651447,0.1,1.0001000100010001e-05,5,10,12,149703,205686,True
8036,2018-06-18 16:02:30.878646,0.04,4.004004004004004e-05,8,37,4,1355,4478,True
8037,2018-06-18 16:02:32.303845,0.2,2.0002000200020003e-05,3,33,7,264755,713140,True
8038,2018-06-18 16:02:33.537684,0.04,4.004004004004004e-05,7,14,5,8,53861,True
8039,2018-06-18 16:02:34.926185,0.2,2.0002000200020003e-05,3,1,3,507532,527183,True
8040,2018-06-18 16:02:36.223737,0.1,1.0001000100010001e-05,5,14,4,131158,165964,True
8041,2018-06-18 16:02:39.317665,1.0,1.000010000100001e-05,0,36,3,728617,1479465,False
8042,2018-06-18 16:02:42.339691,1.0,1.000010000100001e-05,1,44,6,1375956,1649850,True
8043,2018-06-18 16:02:43.621908,0.1,1.0001000100010001e-05,4,40,5,318310,359908,True
8044,2018-06-18 16:02:44.844923,0.04,4.004004004004004e-05,6,27,5,42270,55293,True
8045,2018-06-18 16:02:46.134769,0.1,1.0001000100010001e-05,6,21,10,160224,161730,False
8046,2018-06-18 16:02:49.143602,1.0,1.000010000100001e-05,1,31,7,1493013,2625080,True
8047,2018-06-18 16:02:54.624671,2.0,2.000020000200002e-05,1,34,11,3873037,4564774,False
8048,2018-06-18 16:02:55.869696,0.04,4.004004004004004e-05,7,22,4,28107,49178,True
8049,2018-06-18 16:02:57.038312,0.04,4.004004004004004e-05,8,29,4,3666,4936,True
8050,2018-06-18 16:02:58.315520,0.04,4.004004004004004e-05,7,44,10,38737,44675,True
8051,2018-06-18 16:02:59.587690,0.04,4.004004004004004e-05,9,17,2,813,1353,True
8052,2018-06-18 16:03:00.913684,0.1,1.0001000100010001e-05,6,19,10,53922,145523,True
8053,2018-06-18 16:03:02.127012,0.04,4.004004004004004e-05,8,2,11,12394,12826,False
8054,2018-06-18 16:03:05.249766,1.0,1.000010000100001e-05,1,45,3,761771,2006196,False
8055,2018-06-18 16:03:06.547243,0.1,1.0001000100010001e-05,6,28,9,120651,129265,True
8056,2018-06-18 16:03:07.918748,0.2,2.0002000200020003e-05,4,10,7,325092,385935,True
8057,2018-06-18 16:03:09.267986,0.2,2.0002000200020003e-05,4,11,10,12281,426750,False
8058,2018-06-18 16:03:14.760892,2.0,2.000020000200002e-05,0,19,9,8413521,8571018,False
8059,2018-06-18 16:03:15.990659,0.04,4.004004004004004e-05,7,4,11,18886,42694,True
8060,2018-06-18 16:03:17.362318,0.2,2.0002000200020003e-05,3,13,4,430682,526009,True
8061,2018-06-18 16:03:18.590591,0.04,4.004004004004004e-05,8,51,5,5198,5653,True
8062,2018-06-18 16:03:21.640732,1.0,1.000010000100001e-05,0,17,3,175591,836522,False
8063,2018-06-18 16:03:27.059189,2.0,2.000020000200002e-05,0,8,9,5004132,7854847,True
8064,2018-06-18 16:03:30.083941,1.0,1.000010000100001e-05,1,5,12,2814386,3546123,True
8065,2018-06-18 16:03:35.516860,2.0,2.000020000200002e-05,0,4,11,5397941,8973383,True
8066,2018-06-18 16:03:36.797237,0.1,1.0001000100010001e-05,5,25,4,39502,151932,False
8067,2018-06-18 16:03:37.997362,0.1,1.0001000100010001e-05,6,32,7,51188,93844,True
8068,2018-06-18 16:03:39.374507,0.2,2.0002000200020003e-05,4,0,12,408150,624369,True
