sample,time,window,precision,modulation,band,measured
822,2018-06-07 13:36:32.978854,0.0001,1.0000100001000011e-09,2,20,4.3625436254362547e-05
823,2018-06-07 13:36:33.884099,0.0001,1.0000100001000011e-09,7,19,4.1188411884118845e-05
824,2018-06-07 13:36:34.798437,0.0001,1.0000100001000011e-09,2,26,4.362643626436265e-05
825,2018-06-07 13:36:35.675523,0.0001,1.0000100001000011e-09,1,45,4.1188411884118845e-05
826,2018-06-07 13:36:36.629692,0.0001,1.0000100001000011e-09,6,38,4.1189411894118945e-05
827,2018-06-07 13:36:37.493222,0.0001,1.0000100001000011e-09,5,16,4.1189411894118945e-05
828,2018-06-07 13:36:38.394671,0.0001,1.0000100001000011e-09,1,41,4.1188411884118845e-05
829,2018-06-07 13:36:39.257202,0.0001,1.0000100001000011e-09,3,39,4.1188411884118845e-05
830,2018-06-07 13:36:40.126259,0.0001,1.0000100001000011e-09,7,16,4.1188411884118845e-05
831,2018-06-07 13:36:40.992210,0.0001,1.0000100001000011e-09,8,39,4.1188411884118845e-05
832,2018-06-07 13:36:41.841131,0.0001,1.0000100001000011e-09,4,15,4.362643626436265e-05
833,2018-06-07 13:36:42.703529,0.0001,1.0000100001000011e-09,0,36,4.1189411894118945e-05
834,2018-06-07 13:36:43.577856,0.0001,1.0000100001000011e-09,9,36,4.1188411884118845e-05
835,2018-06-07 13:36:44.438811,0.0001,1.0000100001000011e-09,6,12,4.1188411884118845e-05
836,2018-06-07 13:36:45.316943,0.0001,1.0000100001000011e-09,9,46,4.1188411884118845e-05
837,2018-06-07 13:36:46.189953,0.0001,1.0000100001000011e-09,6,11,4.1189411894118945e-05
838,2018-06-07 13:36:47.094965,0.0001,1.0000100001000011e-09,3,31,4.1188411884118845e-05
839,2018-06-07 13:36:47.948164,0.0001,1.0000100001000011e-09,8,49,4.1188411884118845e-05
840,2018-06-07 13:36:48.808151,0.0001,1.0000100001000011e-09,8,32,4.1189411894118945e-05
841,2018-06-07 13:36:49.676931,0.0001,1.0000100001000011e-09,2,37,4.362643626436265e-05
842,2018-06-07 13:36:50.580594,0.0001,1.0000100001000011e-09,0,28,4.1188411884118845e-05
843,2018-06-07 13:36:51.455205,0.0001,1.0000100001000011e-09,7,42,4.1189411894118945e-05
844,2018-06-07 13:36:52.329068,0.0001,1.0000100001000011e-09,2,21,4.1188411884118845e-05
845,2018-06-07 13:36:53.210064,0.0001,1.0000100001000011e-09,0,16,4.1188411884118845e-05
846,2018-06-07 13:36:54.118735,0.0001,1.0000100001000011e-09,5,30,4.1189411894118945e-05
847,2018-06-07 13:36:54.975445,0.0001,1.0000100001000011e-09,0,15,4.4418444184441846e-05
848,2018-06-07 13:36:55.874522,0.0001,1.0000100001000011e-09,7,15,4.1188411884118845e-05
849,2018-06-07 13:36:56.774114,0.0001,1.0000100001000011e-09,6,37,4.435544355443555e-05
850,2018-06-07 13:36:57.726879,0.0001,1.0000100001000011e-09,3,3,4.1189411894118945e-05
851,2018-06-07 13:36:58.644299,0.0001,1.0000100001000011e-09,4,50,4.1188411884118845e-05
852,2018-06-07 13:36:59.559820,0.0001,1.0000100001000011e-09,4,50,4.1189411894118945e-05
853,2018-06-07 13:37:00.480923,0.0001,1.0000100001000011e-09,4,6,4.1188411884118845e-05
854,2018-06-07 13:37:01.397614,0.0001,1.0000100001000011e-09,8,36,4.1188411884118845e-05
855,2018-06-07 13:37:02.263840,0.0001,1.0000100001000011e-09,1,48,4.362643626436265e-05
856,2018-06-07 13:37:03.134512,0.0001,1.0000100001000011e-09,4,51,4.1188411884118845e-05
857,2018-06-07 13:37:04.010115,0.0001,1.0000100001000011e-09,4,29,4.1189411894118945e-05
858,2018-06-07 13:37:04.880907,0.0001,1.0000100001000011e-09,0,6,4.1189411894118945e-05
859,2018-06-07 13:37:05.781154,0.0001,1.0000100001000011e-09,5,19,4.1188411884118845e-05
860,2018-06-07 13:37:06.678836,0.0001,1.0000100001000011e-09,0,41,4.1188411884118845e-05
861,2018-06-07 13:37:07.582169,0.0001,1.0000100001000011e-09,4,16,4.1189411894118945e-05
862,2018-06-07 13:37:08.458910,0.0001,1.0000100001000011e-09,0,42,4.4418444184441846e-05
863,2018-06-07 13:37:09.329285,0.0001,1.0000100001000011e-09,8,29,4.1189411894118945e-05
864,2018-06-07 13:37:10.191228,0.0001,1.0000100001000011e-09,0,5,4.1189411894118945e-05
865,2018-06-07 13:37:11.065522,0.0001,1.0000100001000011e-09,4,6,4.441744417444175e-05
866,2018-06-07 13:37:12.009861,0.0001,1.0000100001000011e-09,3,43,4.1188411884118845e-05
867,2018-06-07 13:37:12.884836,0.0001,1.0000100001000011e-09,7,29,4.1189411894118945e-05
868,2018-06-07 13:37:13.786354,0.0001,1.0000100001000011e-09,5,19,4.1189411894118945e-05
869,2018-06-07 13:37:14.714815,0.0001,1.0000100001000011e-09,6,31,4.1188411884118845e-05
870,2018-06-07 13:37:15.631967,0.0001,1.0000100001000011e-09,2,25,4.1188411884118845e-05
871,2018-06-07 13:37:16.532213,0.0001,1.0000100001000011e-09,1,27,4.3625436254362547e-05
872,2018-06-07 13:37:17.392675,0.0001,1.0000100001000011e-09,0,40,4.1188411884118845e-05
873,2018-06-07 13:37:18.267811,0.0001,1.0000100001000011e-09,4,9,4.1188411884118845e-05
874,2018-06-07 13:37:19.142980,0.0001,1.0000100001000011e-09,7,36,4.1189411894118945e-05
875,2018-06-07 13:37:20.063126,0.0001,1.0000100001000011e-09,9,46,4.362643626436265e-05
876,2018-06-07 13:37:20.938715,0.0001,1.0000100001000011e-09,4,22,4.1189411894118945e-05
877,2018-06-07 13:37:21.816521,0.0001,1.0000100001000011e-09,6,19,4.1189411894118945e-05
878,2018-06-07 13:37:22.728591,0.0001,1.0000100001000011e-09,8,22,4.1189411894118945e-05
879,2018-06-07 13:37:23.593668,0.0001,1.0000100001000011e-09,7,18,4.1189411894118945e-05
880,2018-06-07 13:37:24.493257,0.0001,1.0000100001000011e-09,9,22,4.1189411894118945e-05
881,2018-06-07 13:37:25.452591,0.0001,1.0000100001000011e-09,4,4,4.362643626436265e-05
882,2018-06-07 13:37:26.363132,0.0001,1.0000100001000011e-09,2,35,4.1188411884118845e-05
883,2018-06-07 13:37:27.226840,0.0001,1.0000100001000011e-09,7,36,4.1189411894118945e-05
884,2018-06-07 13:37:28.099188,0.0001,1.0000100001000011e-09,7,26,4.1188411884118845e-05
885,2018-06-07 13:37:28.968031,0.0001,1.0000100001000011e-09,9,16,4.1188411884118845e-05
886,2018-06-07 13:37:29.829221,0.0001,1.0000100001000011e-09,8,45,4.1188411884118845e-05
887,2018-06-07 13:37:30.706099,0.0001,1.0000100001000011e-09,4,13,4.1189411894118945e-05
888,2018-06-07 13:37:31.571307,0.0001,1.0000100001000011e-09,1,51,4.1188411884118845e-05
889,2018-06-07 13:37:32.433831,0.0001,1.0000100001000011e-09,6,10,4.1189411894118945e-05
890,2018-06-07 13:37:33.334920,0.0001,1.0000100001000011e-09,2,4,4.1188411884118845e-05
891,2018-06-07 13:37:34.247332,0.0001,1.0000100001000011e-09,9,51,4.1189411894118945e-05
892,2018-06-07 13:37:35.108675,0.0001,1.0000100001000011e-09,3,6,4.1188411884118845e-05
893,2018-06-07 13:37:35.982421,0.0001,1.0000100001000011e-09,4,13,4.1188411884118845e-05
894,2018-06-07 13:37:36.856627,0.0001,1.0000100001000011e-09,2,25,4.1188411884118845e-05
895,2018-06-07 13:37:37.729033,0.0001,1.0000100001000011e-09,7,51,4.1189411894118945e-05
896,2018-06-07 13:37:38.595595,0.0001,1.0000100001000011e-09,6,22,4.1189411894118945e-05
897,2018-06-07 13:37:39.470151,0.0001,1.0000100001000011e-09,7,1,4.362643626436265e-05
898,2018-06-07 13:37:40.342150,0.0001,1.0000100001000011e-09,0,9,4.1188411884118845e-05
899,2018-06-07 13:37:41.256182,0.0001,1.0000100001000011e-09,1,26,4.1189411894118945e-05
900,2018-06-07 13:37:42.163396,0.0001,1.0000100001000011e-09,2,1,4.1189411894118945e-05
901,2018-06-07 13:37:43.035481,0.0001,1.0000100001000011e-09,8,14,4.1189411894118945e-05
902,2018-06-07 13:37:43.905458,0.0001,1.0000100001000011e-09,4,42,4.1188411884118845e-05
903,2018-06-07 13:37:44.808816,0.0001,1.0000100001000011e-09,9,31,4.1188411884118845e-05
904,2018-06-07 13:37:45.670026,0.0001,1.0000100001000011e-09,8,13,4.1189411894118945e-05
905,2018-06-07 13:37:46.548004,0.0001,1.0000100001000011e-09,8,12,4.1188411884118845e-05
906,2018-06-07 13:37:47.418000,0.0001,1.0000100001000011e-09,3,5,4.1188411884118845e-05
907,2018-06-07 13:37:48.297206,0.0001,1.0000100001000011e-09,1,3,4.4418444184441846e-05
908,2018-06-07 13:37:49.210084,0.0001,1.0000100001000011e-09,0,38,4.1188411884118845e-05
909,2018-06-07 13:37:50.074197,0.0001,1.0000100001000011e-09,1,7,4.1188411884118845e-05
910,2018-06-07 13:37:51.055591,0.0001,1.0000100001000011e-09,8,4,4.1188411884118845e-05
911,2018-06-07 13:37:51.919664,0.0001,1.0000100001000011e-09,2,3,4.1188411884118845e-05
912,2018-06-07 13:37:52.798542,0.0001,1.0000100001000011e-09,2,21,4.1188411884118845e-05
913,2018-06-07 13:37:53.709473,0.0001,1.0000100001000011e-09,3,4,4.3625436254362547e-05
914,2018-06-07 13:37:54.613900,0.0001,1.0000100001000011e-09,3,6,4.1188411884118845e-05
915,2018-06-07 13:37:55.476012,0.0001,1.0000100001000011e-09,2,30,4.1188411884118845e-05
916,2018-06-07 13:37:56.352341,0.0001,1.0000100001000011e-09,9,32,4.1188411884118845e-05
917,2018-06-07 13:37:57.213842,0.0001,1.0000100001000011e-09,1,14,4.1188411884118845e-05
918,2018-06-07 13:37:58.076444,0.0001,1.0000100001000011e-09,8,30,4.1188411884118845e-05
919,2018-06-07 13:37:58.978868,0.0001,1.0000100001000011e-09,5,32,4.1188411884118845e-05
920,2018-06-07 13:37:59.874970,0.0001,1.0000100001000011e-09,2,9,4.1188411884118845e-05
921,2018-06-07 13:38:00.740014,0.0001,1.0000100001000011e-09,7,27,4.1189411894118945e-05
922,2018-06-07 13:38:01.589436,0.0001,1.0000100001000011e-09,4,16,4.1188411884118845e-05
923,2018-06-07 13:38:02.506420,0.0001,1.0000100001000011e-09,3,28,4.441744417444175e-05
924,2018-06-07 13:38:03.410288,0.0001,1.0000100001000011e-09,7,18,4.1188411884118845e-05
925,2018-06-07 13:38:04.331622,0.0001,1.0000100001000011e-09,0,34,4.1188411884118845e-05
926,2018-06-07 13:38:05.211220,0.0001,1.0000100001000011e-09,1,42,4.4418444184441846e-05
927,2018-06-07 13:38:06.181677,0.0001,1.0000100001000011e-09,3,21,4.1188411884118845e-05
928,2018-06-07 13:38:07.060350,0.0001,1.0000100001000011e-09,4,43,4.1188411884118845e-05
929,2018-06-07 13:38:07.932426,0.0001,1.0000100001000011e-09,1,10,4.1188411884118845e-05
930,2018-06-07 13:38:08.806404,0.0001,1.0000100001000011e-09,6,19,4.1188411884118845e-05
931,2018-06-07 13:38:09.706766,0.0001,1.0000100001000011e-09,0,43,4.1189411894118945e-05
932,2018-06-07 13:38:10.578131,0.0001,1.0000100001000011e-09,0,48,4.1188411884118845e-05
933,2018-06-07 13:38:11.440252,0.0001,1.0000100001000011e-09,2,13,4.1188411884118845e-05
934,2018-06-07 13:38:12.300923,0.0001,1.0000100001000011e-09,0,2,4.1188411884118845e-05
935,2018-06-07 13:38:13.225183,0.0001,1.0000100001000011e-09,9,23,4.1188411884118845e-05
936,2018-06-07 13:38:14.088164,0.0001,1.0000100001000011e-09,1,16,4.1189411894118945e-05
937,2018-06-07 13:38:15.043953,0.0001,1.0000100001000011e-09,9,30,4.1189411894118945e-05
938,2018-06-07 13:38:15.910558,0.0001,1.0000100001000011e-09,5,33,4.1188411884118845e-05
939,2018-06-07 13:38:16.859621,0.0001,1.0000100001000011e-09,9,24,4.1188411884118845e-05
940,2018-06-07 13:38:17.790927,0.0001,1.0000100001000011e-09,9,24,4.1189411894118945e-05
941,2018-06-07 13:38:18.656627,0.0001,1.0000100001000011e-09,6,15,4.1189411894118945e-05
942,2018-06-07 13:38:19.561848,0.0001,1.0000100001000011e-09,9,13,4.1189411894118945e-05
943,2018-06-07 13:38:20.455850,0.0001,1.0000100001000011e-09,0,30,4.1188411884118845e-05
944,2018-06-07 13:38:21.309847,0.0001,1.0000100001000011e-09,3,13,4.1188411884118845e-05
945,2018-06-07 13:38:22.287497,0.0001,1.0000100001000011e-09,2,35,4.1189411894118945e-05
946,2018-06-07 13:38:23.177940,0.0001,1.0000100001000011e-09,0,20,4.1188411884118845e-05
947,2018-06-07 13:38:24.029581,0.0001,1.0000100001000011e-09,5,10,4.1189411894118945e-05
948,2018-06-07 13:38:24.934448,0.0001,1.0000100001000011e-09,8,38,4.1189411894118945e-05
949,2018-06-07 13:38:25.883882,0.0001,1.0000100001000011e-09,4,0,4.1189411894118945e-05
950,2018-06-07 13:38:26.782055,0.0001,1.0000100001000011e-09,3,29,4.1189411894118945e-05
951,2018-06-07 13:38:27.763096,0.0001,1.0000100001000011e-09,2,7,4.1189411894118945e-05
952,2018-06-07 13:38:28.654070,0.0001,1.0000100001000011e-09,9,14,4.1188411884118845e-05
953,2018-06-07 13:38:29.663085,0.0001,1.0000100001000011e-09,3,7,4.1188411884118845e-05
954,2018-06-07 13:38:30.515113,0.0001,1.0000100001000011e-09,6,13,4.1188411884118845e-05
955,2018-06-07 13:38:31.532404,0.0001,1.0000100001000011e-09,8,6,4.1188411884118845e-05
956,2018-06-07 13:38:32.506583,0.0001,1.0000100001000011e-09,4,18,4.1189411894118945e-05
957,2018-06-07 13:38:33.443526,0.0001,1.0000100001000011e-09,3,34,4.125141251412515e-05
958,2018-06-07 13:38:34.338849,0.0001,1.0000100001000011e-09,4,50,4.1188411884118845e-05
959,2018-06-07 13:38:35.197911,0.0001,1.0000100001000011e-09,8,11,4.1187411874118745e-05
960,2018-06-07 13:38:36.038588,0.0001,1.0000100001000011e-09,9,7,4.1188411884118845e-05
961,2018-06-07 13:38:36.907335,0.0001,1.0000100001000011e-09,4,33,4.4418444184441846e-05
962,2018-06-07 13:38:37.773657,0.0001,1.0000100001000011e-09,6,51,4.1188411884118845e-05
963,2018-06-07 13:38:38.686632,0.0001,1.0000100001000011e-09,7,27,4.362643626436265e-05
964,2018-06-07 13:38:39.557190,0.0001,1.0000100001000011e-09,1,34,4.1188411884118845e-05
965,2018-06-07 13:38:40.521733,0.0001,1.0000100001000011e-09,7,32,4.1188411884118845e-05
966,2018-06-07 13:38:41.401635,0.0001,1.0000100001000011e-09,1,22,4.1189411894118945e-05
967,2018-06-07 13:38:42.306579,0.0001,1.0000100001000011e-09,8,37,4.1189411894118945e-05
968,2018-06-07 13:38:43.241793,0.0001,1.0000100001000011e-09,9,14,4.1188411884118845e-05
969,2018-06-07 13:38:44.149928,0.0001,1.0000100001000011e-09,4,7,4.1189411894118945e-05
970,2018-06-07 13:38:45.012527,0.0001,1.0000100001000011e-09,6,46,4.3625436254362547e-05
971,2018-06-07 13:38:45.889422,0.0001,1.0000100001000011e-09,0,13,4.3625436254362547e-05
972,2018-06-07 13:38:46.753715,0.0001,1.0000100001000011e-09,4,32,4.1189411894118945e-05
973,2018-06-07 13:38:47.754583,0.0001,1.0000100001000011e-09,0,43,4.1188411884118845e-05
974,2018-06-07 13:38:48.639169,0.0001,1.0000100001000011e-09,2,39,4.1188411884118845e-05
975,2018-06-07 13:38:49.522784,0.0001,1.0000100001000011e-09,2,17,4.1188411884118845e-05
976,2018-06-07 13:38:50.475460,0.0001,1.0000100001000011e-09,7,7,4.1188411884118845e-05
977,2018-06-07 13:38:51.333355,0.0001,1.0000100001000011e-09,5,14,4.1188411884118845e-05
978,2018-06-07 13:38:52.200487,0.0001,1.0000100001000011e-09,5,51,4.1188411884118845e-05
979,2018-06-07 13:38:53.151153,0.0001,1.0000100001000011e-09,6,27,4.435544355443555e-05
980,2018-06-07 13:38:54.015499,0.0001,1.0000100001000011e-09,8,18,4.1188411884118845e-05
981,2018-06-07 13:38:54.951289,0.0001,1.0000100001000011e-09,3,20,4.1188411884118845e-05
982,2018-06-07 13:38:55.814459,0.0001,1.0000100001000011e-09,3,0,4.4418444184441846e-05
983,2018-06-07 13:38:56.710045,0.0001,1.0000100001000011e-09,2,27,4.1188411884118845e-05
984,2018-06-07 13:38:57.572432,0.0001,1.0000100001000011e-09,4,16,4.1189411894118945e-05
985,2018-06-07 13:38:58.462908,0.0001,1.0000100001000011e-09,1,34,4.1188411884118845e-05
986,2018-06-07 13:38:59.317709,0.0001,1.0000100001000011e-09,0,15,4.1188411884118845e-05
987,2018-06-07 13:39:00.221768,0.0001,1.0000100001000011e-09,8,46,4.1189411894118945e-05
988,2018-06-07 13:39:01.139086,0.0001,1.0000100001000011e-09,4,32,4.1188411884118845e-05
989,2018-06-07 13:39:02.060082,0.0001,1.0000100001000011e-09,8,22,4.1188411884118845e-05
990,2018-06-07 13:39:02.978396,0.0001,1.0000100001000011e-09,0,48,4.1189411894118945e-05
991,2018-06-07 13:39:03.839186,0.0001,1.0000100001000011e-09,9,3,4.1189411894118945e-05
992,2018-06-07 13:39:04.702095,0.0001,1.0000100001000011e-09,5,21,4.1188411884118845e-05
993,2018-06-07 13:39:05.689729,0.0001,1.0000100001000011e-09,5,20,4.1188411884118845e-05
994,2018-06-07 13:39:06.550720,0.0001,1.0000100001000011e-09,0,13,4.1188411884118845e-05
995,2018-06-07 13:39:07.571796,0.0001,1.0000100001000011e-09,5,32,4.1187411874118745e-05
996,2018-06-07 13:39:08.465795,0.0001,1.0000100001000011e-09,2,26,4.1188411884118845e-05
997,2018-06-07 13:39:09.357769,0.0001,1.0000100001000011e-09,7,27,4.1188411884118845e-05
998,2018-06-07 13:39:10.210220,0.0001,1.0000100001000011e-09,3,38,4.1189411894118945e-05
999,2018-06-07 13:39:11.065722,0.0001,1.0000100001000011e-09,7,6,4.1188411884118845e-05
1000,2018-06-07 13:39:11.925953,0.0001,1.0000100001000011e-09,6,27,4.1188411884118845e-05
1001,2018-06-07 13:39:12.878803,0.0001,1.0000100001000011e-09,6,22,4.1188411884118845e-05
1002,2018-06-07 13:39:13.780533,0.0001,1.0000100001000011e-09,4,32,4.1189411894118945e-05
1003,2018-06-07 13:39:14.676514,0.0001,1.0000100001000011e-09,6,16,4.1189411894118945e-05
1004,2018-06-07 13:39:15.537314,0.0001,1.0000100001000011e-09,9,14,4.1188411884118845e-05
1005,2018-06-07 13:39:16.394752,0.0001,1.0000100001000011e-09,3,45,4.1188411884118845e-05
1006,2018-06-07 13:39:17.301917,0.0001,1.0000100001000011e-09,8,7,4.1188411884118845e-05
1007,2018-06-07 13:39:18.167475,0.0001,1.0000100001000011e-09,1,3,4.1187411874118745e-05
1008,2018-06-07 13:39:19.045326,0.0001,1.0000100001000011e-09,5,18,4.1188411884118845e-05
1009,2018-06-07 13:39:19.906061,0.0001,1.0000100001000011e-09,5,42,4.362643626436265e-05
1010,2018-06-07 13:39:20.807518,0.0001,1.0000100001000011e-09,6,40,4.1189411894118945e-05
1011,2018-06-07 13:39:21.722185,0.0001,1.0000100001000011e-09,2,21,4.1188411884118845e-05
1012,2018-06-07 13:39:22.594942,0.0001,1.0000100001000011e-09,3,47,4.1189411894118945e-05
1013,2018-06-07 13:39:23.456576,0.0001,1.0000100001000011e-09,0,6,4.4293442934429346e-05
1014,2018-06-07 13:39:24.317571,0.0001,1.0000100001000011e-09,1,49,4.1189411894118945e-05
1015,2018-06-07 13:39:25.192510,0.0001,1.0000100001000011e-09,5,31,4.1188411884118845e-05
1016,2018-06-07 13:39:26.067415,0.0001,1.0000100001000011e-09,7,51,4.1189411894118945e-05
1017,2018-06-07 13:39:26.948915,0.0001,1.0000100001000011e-09,8,40,4.1187411874118745e-05
1018,2018-06-07 13:39:27.861376,0.0001,1.0000100001000011e-09,6,0,4.1188411884118845e-05
1019,2018-06-07 13:39:28.763545,0.0001,1.0000100001000011e-09,4,21,4.1189411894118945e-05
1020,2018-06-07 13:39:29.708247,0.0001,1.0000100001000011e-09,1,48,4.1189411894118945e-05
1021,2018-06-07 13:39:30.562274,0.0001,1.0000100001000011e-09,0,25,4.1189411894118945e-05
1022,2018-06-07 13:39:31.423872,0.0001,1.0000100001000011e-09,0,31,4.1189411894118945e-05
1023,2018-06-07 13:39:32.291777,0.0001,1.0000100001000011e-09,9,3,4.1188411884118845e-05
1024,2018-06-07 13:39:33.153640,0.0001,1.0000100001000011e-09,7,15,4.1189411894118945e-05
1025,2018-06-07 13:39:34.017200,0.0001,1.0000100001000011e-09,9,28,4.4418444184441846e-05
1026,2018-06-07 13:39:34.888674,0.0001,1.0000100001000011e-09,2,11,4.1188411884118845e-05
1027,2018-06-07 13:39:35.793228,0.0001,1.0000100001000011e-09,2,22,4.1189411894118945e-05
1028,2018-06-07 13:39:36.698632,0.0001,1.0000100001000011e-09,7,47,4.441744417444175e-05
1029,2018-06-07 13:39:37.553777,0.0001,1.0000100001000011e-09,0,20,4.1188411884118845e-05
1030,2018-06-07 13:39:38.415263,0.0001,1.0000100001000011e-09,8,42,4.1189411894118945e-05
1031,2018-06-07 13:39:39.281616,0.0001,1.0000100001000011e-09,4,14,4.441744417444175e-05
1032,2018-06-07 13:39:40.147692,0.0001,1.0000100001000011e-09,3,13,4.1188411884118845e-05
1033,2018-06-07 13:39:41.015188,0.0001,1.0000100001000011e-09,2,22,4.1189411894118945e-05
1034,2018-06-07 13:39:41.963457,0.0001,1.0000100001000011e-09,2,20,4.1189411894118945e-05
1035,2018-06-07 13:39:42.898217,0.0001,1.0000100001000011e-09,7,10,4.1188411884118845e-05
1036,2018-06-07 13:39:43.762540,0.0001,1.0000100001000011e-09,8,50,4.1188411884118845e-05
1037,2018-06-07 13:39:44.682341,0.0001,1.0000100001000011e-09,5,27,4.1188411884118845e-05
1038,2018-06-07 13:39:45.583776,0.0001,1.0000100001000011e-09,3,23,4.1189411894118945e-05
1039,2018-06-07 13:39:46.486971,0.0001,1.0000100001000011e-09,4,37,4.1189411894118945e-05
1040,2018-06-07 13:39:47.428271,0.0001,1.0000100001000011e-09,5,3,4.1188411884118845e-05
1041,2018-06-07 13:39:48.366899,0.0001,1.0000100001000011e-09,5,11,4.1189411894118945e-05
1042,2018-06-07 13:39:49.225915,0.0001,1.0000100001000011e-09,1,13,4.1188411884118845e-05
1043,2018-06-07 13:39:50.097917,0.0001,1.0000100001000011e-09,2,39,4.1188411884118845e-05
1044,2018-06-07 13:39:50.959736,0.0001,1.0000100001000011e-09,8,48,4.362643626436265e-05
1045,2018-06-07 13:39:51.841296,0.0001,1.0000100001000011e-09,3,10,4.1188411884118845e-05
1046,2018-06-07 13:39:52.717326,0.0001,1.0000100001000011e-09,6,50,4.1188411884118845e-05
1047,2018-06-07 13:39:53.598646,0.0001,1.0000100001000011e-09,0,46,4.1188411884118845e-05
1048,2018-06-07 13:39:54.478442,0.0001,1.0000100001000011e-09,1,42,4.1188411884118845e-05
1049,2018-06-07 13:39:55.339208,0.0001,1.0000100001000011e-09,5,33,4.1189411894118945e-05
1050,2018-06-07 13:39:56.233961,0.0001,1.0000100001000011e-09,8,21,4.1188411884118845e-05
1051,2018-06-07 13:39:57.105040,0.0001,1.0000100001000011e-09,0,7,4.1188411884118845e-05
1052,2018-06-07 13:39:57.979092,0.0001,1.0000100001000011e-09,3,11,4.1188411884118845e-05
1053,2018-06-07 13:39:58.899692,0.0001,1.0000100001000011e-09,0,36,4.1189411894118945e-05
1054,2018-06-07 13:39:59.779542,0.0001,1.0000100001000011e-09,2,47,4.1189411894118945e-05
1055,2018-06-07 13:40:00.643729,0.0001,1.0000100001000011e-09,4,0,4.1188411884118845e-05
1056,2018-06-07 13:40:01.599939,0.0001,1.0000100001000011e-09,6,38,4.1188411884118845e-05
1057,2018-06-07 13:40:02.486753,0.0001,1.0000100001000011e-09,7,5,4.1188411884118845e-05
1058,2018-06-07 13:40:03.360905,0.0001,1.0000100001000011e-09,3,37,4.1188411884118845e-05
1059,2018-06-07 13:40:04.238641,0.0001,1.0000100001000011e-09,4,32,4.1189411894118945e-05
1060,2018-06-07 13:40:05.160514,0.0001,1.0000100001000011e-09,0,24,4.1188411884118845e-05
1061,2018-06-07 13:40:06.071264,0.0001,1.0000100001000011e-09,5,14,4.1188411884118845e-05
1062,2018-06-07 13:40:06.939835,0.0001,1.0000100001000011e-09,0,2,4.1188411884118845e-05
1063,2018-06-07 13:40:07.817465,0.0001,1.0000100001000011e-09,2,28,4.1189411894118945e-05
1064,2018-06-07 13:40:08.698096,0.0001,1.0000100001000011e-09,5,8,4.1189411894118945e-05
1065,2018-06-07 13:40:09.574397,0.0001,1.0000100001000011e-09,7,40,4.1188411884118845e-05
1066,2018-06-07 13:40:10.441251,0.0001,1.0000100001000011e-09,8,51,4.1189411894118945e-05
1067,2018-06-07 13:40:11.317571,0.0001,1.0000100001000011e-09,9,11,4.1188411884118845e-05
1068,2018-06-07 13:40:12.183726,0.0001,1.0000100001000011e-09,2,43,4.1188411884118845e-05
1069,2018-06-07 13:40:13.087080,0.0001,1.0000100001000011e-09,6,23,4.1188411884118845e-05
1070,2018-06-07 13:40:14.021677,0.0001,1.0000100001000011e-09,7,18,4.1188411884118845e-05
1071,2018-06-07 13:40:14.963273,0.0001,1.0000100001000011e-09,3,30,4.1188411884118845e-05
1072,2018-06-07 13:40:15.896988,0.0001,1.0000100001000011e-09,8,23,4.1188411884118845e-05
1073,2018-06-07 13:40:16.792664,0.0001,1.0000100001000011e-09,5,46,4.1189411894118945e-05
1074,2018-06-07 13:40:17.775158,0.0001,1.0000100001000011e-09,3,45,4.1188411884118845e-05
1075,2018-06-07 13:40:18.654141,0.0001,1.0000100001000011e-09,3,14,4.1188411884118845e-05
1076,2018-06-07 13:40:19.564189,0.0001,1.0000100001000011e-09,7,4,4.1188411884118845e-05
1077,2018-06-07 13:40:20.434181,0.0001,1.0000100001000011e-09,7,12,4.1188411884118845e-05
1078,2018-06-07 13:40:21.310826,0.0001,1.0000100001000011e-09,8,16,4.1188411884118845e-05
1079,2018-06-07 13:40:22.214727,0.0001,1.0000100001000011e-09,8,38,4.362643626436265e-05
1080,2018-06-07 13:40:23.107586,0.0001,1.0000100001000011e-09,4,29,4.362643626436265e-05
1081,2018-06-07 13:40:23.969822,0.0001,1.0000100001000011e-09,2,43,4.1188411884118845e-05
1082,2018-06-07 13:40:24.826683,0.0001,1.0000100001000011e-09,3,13,4.1188411884118845e-05
1083,2018-06-07 13:40:25.748031,0.0001,1.0000100001000011e-09,4,2,4.1189411894118945e-05
1084,2018-06-07 13:40:26.660303,0.0001,1.0000100001000011e-09,1,23,4.1189411894118945e-05
1085,2018-06-07 13:40:27.560989,0.0001,1.0000100001000011e-09,0,0,4.362643626436265e-05
1086,2018-06-07 13:40:28.405896,0.0001,1.0000100001000011e-09,8,20,4.1188411884118845e-05
1087,2018-06-07 13:40:29.284448,0.0001,1.0000100001000011e-09,4,42,4.362643626436265e-05
1088,2018-06-07 13:40:30.160415,0.0001,1.0000100001000011e-09,2,11,4.1188411884118845e-05
1089,2018-06-07 13:40:31.024284,0.0001,1.0000100001000011e-09,2,19,4.435544355443555e-05
1090,2018-06-07 13:40:31.892331,0.0001,1.0000100001000011e-09,0,19,4.4418444184441846e-05
1091,2018-06-07 13:40:32.809949,0.0001,1.0000100001000011e-09,0,10,4.1188411884118845e-05
1092,2018-06-07 13:40:33.677341,0.0001,1.0000100001000011e-09,0,11,4.441744417444175e-05
1093,2018-06-07 13:40:34.542122,0.0001,1.0000100001000011e-09,4,18,4.1188411884118845e-05
